Size 10,Size 20,Size 30,Size 40,Size 50,Size 60,Size 70,Size 80,Size 90,Size 100,Size 110,Size 120,Size 130,Size 140,Size 150,Size 160,Size 170,Size 180,Size 190,Size 200,Size 210,Size 220,Size 230,Size 240,Size 250,Size 260,Size 270,Size 280,Size 290,Size 300,Size 310,Size 320,Size 330,Size 340,Size 350,Size 360,Size 370,Size 380,Size 390,Size 400,Size 410,Size 420,Size 430,Size 440,Size 450,Size 460,Size 470,Size 480,Size 490,Size 500,Size 510,Size 520,Size 530,Size 540,Size 550,Size 560,Size 570,Size 580,Size 590,Size 600,Size 610,Size 620,Size 630,Size 640,Size 650,Size 660,Size 670,Size 680,Size 690,Size 700,Size 710,Size 720,Size 730,Size 740,Size 750,Size 760,Size 770,Size 780,Size 790,Size 800,Size 810,Size 820,Size 830,Size 840,Size 850,Size 860,Size 870,Size 880,Size 890,Size 900,Size 910,Size 920,Size 930,Size 940,Size 950,Size 960,Size 970,Size 980,Size 990,Size 1000
500,1700,2900,4400,6100,10400,9300,10900,11200,14800,19900,20100,19900,21500,33700,25300,27600,29900,31900,33400,35700,38300,39000,39400,44300,46300,48000,50700,52800,49800,57100,59300,76700,64700,67100,69000,71500,73900,77300,79600,80700,84800,106200,135200,95100,117300,94600,96300,100000,101000,105200,106600,170100,110500,105100,116000,117400,118700,124400,126900,128200,130400,133700,136700,126800,154500,144400,145700,138900,135200,159400,157100,150000,153600,161100,167200,150400,210800,175500,307900,264400,179300,213400,192000,190000,192400,194900,179700,174900,183100,209300,211400,485100,215100,307500,219500,199500,227900,262400,231700
600,1700,2900,4300,6000,10500,9400,10800,12500,14400,19900,21100,19800,22000,34100,25300,27500,31300,36100,33700,35900,38600,40500,36800,39900,46600,48400,50700,51600,54200,55300,59600,77400,65600,67400,69300,71900,73900,80200,80000,86600,84400,113800,133100,105800,117500,96000,97900,99500,100500,105800,106500,169900,109900,110400,117000,113900,121100,123900,113500,129000,130100,133700,137200,137700,132800,129700,146200,148200,150500,157700,157000,161000,160600,165100,167600,171100,211100,159200,199400,242400,191300,181000,173300,191200,192500,179300,181100,199900,205700,208300,210200,209900,213500,247300,200500,222800,202400,292300,231600
600,1600,2900,4400,5900,10200,9200,10800,12900,14500,19800,16700,19900,21500,33900,24900,27700,31500,36500,34200,36000,37900,40000,42300,44000,47800,48600,50900,52400,54300,62000,60800,78200,64100,66800,68900,74000,74200,92100,79000,81200,84700,114300,136200,103500,111300,96500,100200,98700,94700,105600,107200,169800,110300,113400,116600,119500,106200,121600,127500,129900,130500,133900,136200,138500,125000,155900,146200,150300,151400,144500,159000,158800,161700,164300,158600,152600,154500,156500,179700,245100,188000,174400,198800,169100,192900,197200,242900,174500,204200,208600,209000,191200,212300,225300,191900,222600,198000,301600,1.41E+06
600,1700,2900,4300,5900,10500,8800,10700,12800,14700,19600,16400,19800,22000,33900,25400,28100,32500,31500,33800,35600,37800,39800,41700,44100,46900,48700,56800,51800,54600,58500,65900,77500,65000,66800,63500,67600,73700,107600,79000,82300,84400,143100,141700,101600,84900,93800,135000,113800,101500,105600,106100,176800,108800,113800,116700,118600,128700,116900,127000,118500,132800,133000,137000,139300,141600,143200,146800,149200,151400,157300,147100,160300,161900,145400,166500,171600,173100,175900,162300,229600,181100,185900,198900,191000,192000,194600,213400,178900,204400,207600,208800,373100,212400,284900,221000,221700,212900,302500,273800
600,1600,3000,4500,6200,10900,9200,11100,12500,14700,19700,18000,19800,22500,33800,25200,27800,37100,31900,34000,36300,38200,39700,41400,44500,46300,48200,50400,53000,54600,54100,59700,78400,65200,60100,68400,94900,69900,82800,72000,92200,84400,88300,136800,101200,101700,91400,100700,114100,101300,105200,107500,141800,110400,113300,116800,118500,123100,124200,126600,123000,130400,133200,136000,137500,141200,143300,146000,131200,141000,156800,156900,159100,142500,167700,167200,160500,173400,170400,177400,223900,204200,167300,257400,166200,192200,194700,199700,201500,179400,184600,187800,217800,186900,292300,223000,216300,228100,300500,228900
600,1700,2900,4500,6000,10900,9500,10700,12800,14500,19500,16200,19900,21600,33300,25500,27600,29700,32100,30100,36200,34600,40000,42000,43500,46100,46500,50600,52600,54700,53900,59600,77200,65200,66300,69000,70300,74800,77400,95600,91700,81200,145900,137000,104400,92400,96300,96100,116500,101300,104100,107600,140600,104800,114000,116100,120300,125600,124400,126500,129100,130600,135400,136700,139300,141000,143300,145600,149100,151100,156800,157700,158300,153000,164500,167500,170700,172900,174300,178300,226100,206200,201400,243500,190600,167800,195100,192000,188700,205300,208900,186000,213500,212400,297600,220900,223000,218500,261300,220900
600,1700,3100,4500,6000,10600,9300,10900,12400,14700,20000,18200,19900,21500,33100,25200,27300,29800,31800,34100,35800,38200,39800,42400,44100,46300,127400,50700,52400,54700,57600,61600,77000,64400,66400,68400,71900,73600,77100,78300,104300,84700,117500,135400,98300,97100,94600,92200,130800,101200,99100,107800,139400,109700,113100,116800,118300,117600,124100,128900,129300,130600,132600,137600,139100,144400,142500,146800,149000,153400,156900,158300,160200,161100,183900,168400,163400,174100,151200,157500,245500,210400,186600,287700,215200,192300,194500,199500,201100,204200,207300,209500,198700,219100,297700,221000,198800,225800,231800,204500
600,1700,2800,4300,6000,10700,9000,11000,12300,14200,19700,18100,19700,21800,33800,25300,27400,31800,32000,33200,36300,38000,39900,42000,43700,46700,52100,51200,47900,55000,58300,58600,82800,64000,66300,68700,71000,73500,77800,79800,106700,84600,119100,136100,87800,107000,96100,98300,127400,102700,106100,106900,169600,110100,113700,107800,119000,122300,111200,127600,128800,130600,134400,136500,138400,141300,143000,145700,149200,151400,160600,158300,157800,161100,207400,170100,171400,162600,157200,164300,247400,246100,186600,274800,170100,192700,176100,200400,200600,203200,207800,209800,212800,215200,349500,218500,222900,208800,232200,251300
700,1800,3100,4500,6200,10900,9200,10900,12400,14700,20100,17900,19400,22200,33800,24700,43000,29600,31700,33000,36100,38000,39900,41800,43200,46300,57100,50400,52500,55200,57700,63700,62500,64800,66400,69000,67900,74600,76900,81000,101600,84600,116900,135500,92000,107700,94800,97900,109300,100800,99700,106700,171000,110100,111200,116600,122700,126400,123900,126800,126800,130200,133600,136100,138800,140600,130500,144200,161200,152200,164000,157400,143000,172500,206700,168000,170000,172100,162600,407200,246800,218200,186300,284200,174700,191500,195500,197600,187600,204300,207500,211600,212800,211600,274700,215700,223700,197100,233000,245600
600,1800,2800,4500,6000,17500,9200,10600,12300,15000,20600,18000,19800,21900,34800,25100,24500,31100,32000,33800,36100,38100,40100,42000,43800,46300,56200,47200,52500,54700,67500,70900,56100,64500,66300,68700,71500,74200,76800,80100,103700,84100,113200,135600,109200,165000,104200,89700,100700,101100,92800,107700,166900,96400,113900,116500,119800,122600,123800,111400,130100,132700,132400,136800,138500,140900,125400,145600,149800,151000,159300,155600,159800,144500,182400,166500,171500,172600,173100,250200,248300,241600,185800,243900,192300,191500,194500,199900,200700,180500,209000,196100,199300,215100,258100,222200,205000,229800,266900,234300
600,1700,3000,4500,5800,9400,9300,10800,12600,15200,19700,18500,19700,21800,34800,25100,27800,29400,31700,33400,36300,38000,39600,42400,43700,46500,56100,50600,52500,53500,71200,69300,62500,64600,73800,68200,70400,74200,81500,80200,104600,83400,118500,135900,91000,106600,92800,98300,101000,100900,106200,106800,146200,110300,108000,116300,119700,122600,124300,126600,118200,132000,133600,141600,139300,139700,144000,146500,147900,150700,155900,157800,160200,161800,166700,167200,170600,154600,173600,258400,249500,250100,171900,228000,189100,176100,193800,178000,200500,204300,208800,209900,186300,212600,223000,220500,222600,225900,245300,234600
500,1700,2800,4300,5900,9400,9100,11000,12600,15000,19700,18000,19800,21800,34100,24900,27200,29700,30000,33600,36400,38100,40100,45800,44200,46400,56100,50800,53000,55000,64400,62600,62000,69500,68800,71500,71100,73800,78300,80400,105700,84200,117700,133500,90700,93400,90100,98000,100400,100400,105300,107700,108800,110700,114500,116400,119900,121400,125000,125900,130600,123000,134000,126200,130000,140600,142700,141200,149700,135200,157200,157500,160700,173600,152900,167500,151700,168900,172400,227300,255900,246500,162900,248700,184300,176900,195100,199000,200800,203900,207800,208500,190400,214800,221900,220900,224300,226000,208000,234500
600,1700,2900,4400,6100,9100,9000,10900,13100,14400,19400,41100,20200,22100,51100,25200,27400,31700,28400,33900,36000,38500,39700,51000,44200,42100,63700,50700,52500,54500,72200,56300,54900,64200,67900,62200,71500,73800,87400,79000,95000,83600,115400,140800,86100,93500,99700,110800,104900,95900,94900,107400,99900,110600,114100,103700,119600,115600,123800,126100,128600,129900,133700,135700,139200,141600,143700,146400,149100,150900,157100,139400,159500,162700,165700,165100,163000,172700,173900,241200,232900,261500,166400,231400,190200,192900,171700,188200,201000,203700,301900,196100,212700,215300,338900,219200,222600,225900,209500,289600
600,1700,2900,4100,6000,9400,9200,11000,12400,14500,19900,18300,20300,21500,33700,25500,27600,26600,31800,33700,36500,38200,40000,37700,44400,46400,54500,50700,52600,56400,71300,59900,62400,63800,68100,69700,71100,72900,78000,89600,95200,84400,92500,102700,90900,90600,111200,97400,100600,100900,94000,107800,112900,109900,114100,121100,120300,107300,123000,125900,129800,149700,136900,127800,139000,132400,142800,146600,138800,135100,156000,156300,159700,161000,165700,167700,171300,173300,155600,225000,197300,294200,167500,279800,189500,190900,195900,200000,188700,205200,216500,209900,232100,194300,338400,215300,211500,208100,206400,341100
600,1800,2900,4300,5900,9000,9400,11100,12600,14500,19700,17600,19300,21700,33900,25100,27600,36800,31900,34600,36600,41200,39900,42000,44000,46000,49000,50400,52000,55000,70900,60300,61800,64400,60500,69300,71700,73100,76900,85000,94000,76400,112900,90500,90200,115300,97300,97800,100000,128800,104700,107100,107900,109200,114200,115000,120000,121800,123800,126700,129300,145600,133400,137900,137700,139800,142900,146000,149200,151700,195800,157300,176200,147800,163800,154200,168700,155400,175400,213400,205500,285500,185400,277600,190300,192500,193700,176900,200200,179900,208000,192100,197600,229500,351900,219900,247500,202300,230100,288000
700,1700,3000,4500,6000,9000,11700,10900,12800,14500,19900,18300,17900,21600,34700,23900,27000,30700,31400,33800,36100,37800,39600,61900,41600,46300,61000,50600,52500,54900,72200,68500,61500,64400,67200,68800,71700,73500,77300,72900,91000,84100,121700,89800,80500,101400,96200,97600,100000,101600,105800,107200,108300,152300,115600,115600,120400,123200,139600,125600,129700,133400,133800,138100,123200,140100,143500,145000,138800,151100,235600,155800,159500,162200,156300,166900,167800,172800,173700,207800,204900,290800,172200,262000,190000,210300,194700,185200,200200,205100,209100,210100,213200,189300,339500,221000,223400,225500,271200,219200
600,1600,3000,4300,6100,8800,7900,11000,26200,14500,26900,18400,17400,21500,34600,25600,27700,26900,31100,33400,35600,37600,39900,39900,44000,46600,46600,51100,52300,54800,74900,74000,61200,64900,70300,69300,70500,73800,76800,79900,85300,83600,91600,107300,90300,93600,95100,97000,99600,101600,97500,107500,108700,138400,114400,116800,118800,122400,153500,126200,129500,132300,133600,137400,137600,140700,139100,146600,149000,151600,235500,141400,159800,161000,144000,167200,150500,172500,153500,231900,179100,292900,182000,274100,193400,258000,194600,199600,201100,204100,191100,209600,211100,221300,347300,220500,223100,225800,251000,233300
600,1700,3000,4500,6100,9000,8300,10700,11200,14300,16300,18300,17300,21600,32700,25700,27100,29800,31800,33600,35500,38100,40100,47100,43700,46400,48900,50400,52400,55000,104200,63500,61800,64100,59400,69000,70800,74000,76000,73700,82400,86400,80800,91800,90100,87100,92500,96600,99200,98000,106200,107100,117700,138200,115300,164400,119200,108900,155500,110800,128800,132100,133700,141300,127300,140700,144300,146900,149300,141800,236800,158100,159500,164400,165100,167800,167800,167700,175000,218400,179400,264900,185900,193900,186500,242300,191400,198100,178700,181400,208300,210200,189900,217000,331700,217500,221600,226500,217400,286800
500,1700,2700,4500,5700,8500,8300,10900,11200,14300,15700,18000,17800,21400,33200,25300,29200,31500,32000,33600,35700,37500,40000,50100,50100,46200,43900,50900,51900,54800,71500,58900,62000,64400,70700,69100,70600,73300,74500,78500,81900,84400,99200,88600,89600,88400,90100,96800,99100,100800,106000,107000,109300,139300,113900,134400,119500,121800,154600,125500,129400,131100,133600,137000,137500,140600,143400,138400,148900,151100,162100,157900,142400,161300,165100,167400,164800,174900,173800,217700,180300,287600,185500,193500,190900,240500,196000,199500,203600,205200,210100,209600,210700,210000,271700,220500,203400,216000,214200,307500
600,1600,2900,4200,5900,9600,8200,10800,11300,14600,16400,18100,19900,21900,33500,33200,27400,35400,32200,33700,41500,38200,39500,47300,50400,46000,48700,50900,51800,54700,71000,64900,61500,64300,67600,68500,71100,73700,106600,79600,81300,83900,87900,88600,90000,92700,94700,96700,99300,101400,105200,107400,111400,140100,103500,181700,119900,121400,154100,125700,124300,131400,133800,137700,138200,141100,144000,146100,148400,150900,158300,157500,160000,162700,164400,167300,167900,174000,155100,222600,180600,248400,184100,191400,189900,262300,193700,197600,206300,181300,194700,185500,192000,213900,336700,195300,223700,227900,227300,311700
700,1800,2800,4400,6000,7400,8300,10800,11200,14600,16000,18400,19800,19800,33200,25600,27000,34500,31500,34200,36700,38000,40300,43500,44500,46000,48900,50600,52500,54600,72200,60500,61900,64700,68500,68500,70500,74100,71000,79900,84200,83800,94900,88200,89200,92900,85100,97000,100000,101300,105700,106600,108400,139400,102200,118000,120300,121500,154500,110800,116000,139700,132200,136600,137800,134500,145000,145100,148300,140900,157400,158100,185400,162200,164500,166500,168300,174300,174100,215300,180800,252600,162300,170500,190900,246800,194800,188500,203200,204000,208100,208800,211300,213400,349800,206000,213700,226700,232100,287400
600,1800,2900,4400,6000,6800,8100,10900,11100,12900,16400,18300,19600,21600,32800,25200,27400,26900,31700,35900,36300,37900,39500,38300,44600,46400,50100,51100,51900,55300,74100,74900,61700,60000,67800,68500,70400,74300,76900,79400,81900,79800,96700,92800,90700,96900,96700,103100,100000,101400,104300,107200,108800,152900,122500,118800,120100,120900,157000,112400,129200,132300,134600,137500,137900,140500,144400,146000,148800,134700,156300,158000,146700,161600,161500,168000,168400,174300,174000,208300,185100,241400,184800,174500,189100,257800,194500,198400,203500,192000,208100,208300,212800,214800,343500,218800,223400,198200,227700,381800
500,1700,2900,4500,5800,7000,8100,10900,11300,13000,16200,17800,20000,21700,33100,25600,27600,35800,31700,33700,36800,37900,40200,42000,43900,46300,57700,59800,51900,54100,83800,69900,61600,64400,67700,69100,70700,73400,76700,85900,84900,83100,101400,88100,89500,93400,96600,120800,101000,101600,105000,106000,97400,139700,116500,117500,120100,121600,123800,126600,129500,132500,133700,133400,139900,175300,134300,133400,135600,150100,141400,152100,160300,160700,165000,167400,168300,155200,173800,176000,201900,255600,163200,178800,169600,277600,194800,199100,202400,205200,207600,207200,193700,214600,342400,208300,223000,217700,212100,458500
500,1800,3100,4200,5900,7000,9200,11200,11400,15000,15500,18100,19900,22300,33100,25500,27800,35600,31900,31400,36500,38600,40500,42400,44300,46300,88700,51600,52300,55000,62300,68300,74000,64500,74800,69200,70500,74000,76600,76000,86200,83100,102100,88900,90200,93500,96200,87600,100400,89900,105400,111500,109200,139200,116000,116600,119200,121300,124800,126600,128700,132900,133200,135700,139100,174700,146200,145800,147700,151500,141200,159500,158100,161000,162800,166500,146800,163000,173500,158600,251900,294300,184200,192800,191000,282200,193300,198200,185600,205300,181100,207400,346600,225600,235400,221100,223200,226500,226500,283600
600,1700,2900,4300,6100,7000,9100,10900,11100,14600,15500,18200,19900,21800,33000,25800,27100,29200,28200,33600,36000,37700,41000,41600,44100,43500,63700,50400,53000,55200,54100,60100,70400,64400,66500,69100,69500,73600,77900,80300,89700,83600,91300,84600,89600,94700,96500,91800,99800,97000,105300,94700,108800,137400,106100,101700,120200,121100,123900,127000,129000,131100,133100,134600,138100,187000,144100,146200,149000,151300,156100,157900,159000,163800,163600,164500,164100,174100,173900,177700,184300,226100,183600,168300,190000,277400,195200,198600,202300,183400,208700,184800,202200,214100,247200,220900,201400,226300,217400,304100
600,1600,2900,4400,5800,6900,9000,10900,12500,14500,16100,18300,19800,22000,33300,25300,27600,31700,31700,30200,36000,37600,45400,42100,44300,45900,62000,44500,52700,54900,57700,59700,75400,64400,121400,69100,71300,73600,72600,78900,101500,84100,85600,100300,90000,86900,90200,109100,100000,101400,112900,107100,108500,120000,100100,116800,106800,117200,124700,116500,129600,132600,133300,136300,139100,183800,142800,148200,148800,150600,155700,141000,158700,160500,163300,166800,147900,155700,175800,179100,180700,253200,185100,191500,190600,273500,173500,200100,201000,204800,208500,209400,215700,187800,340600,220400,223200,227700,214000,1.10E+06
500,1700,3000,4300,5800,6800,9100,10900,11800,14400,15700,19500,19900,19300,33200,25600,27400,31600,44600,34000,32000,38100,48000,42200,45600,46100,54200,50700,48400,54200,57400,59600,71500,67300,67000,75100,70400,81000,73700,77400,101600,82900,92900,105600,89500,93800,96100,115500,100900,101000,120200,106300,99300,112100,115400,116300,119600,121700,124300,127300,128600,131700,133700,136200,138500,1.46E+06,143800,145900,147700,150600,156600,157300,161100,162600,163000,167500,168900,174100,175500,187700,182500,266300,184700,167600,189000,275000,195400,197800,202200,205200,207800,209200,197200,221100,237400,220400,223800,229200,227700,1.39E+06
500,1700,2900,4300,5800,6900,9100,10800,11400,14600,15500,21600,17600,19600,32100,25300,26800,27700,31900,33800,35900,37800,47300,42300,51600,46000,49200,50400,52600,54100,57800,60100,69500,64400,68800,68800,91500,80000,76900,78000,95300,83100,155800,120000,89700,93100,95600,91200,102100,96800,94600,106500,108900,113200,113700,117400,105000,120300,124400,128900,145600,132200,120900,136500,138400,169000,124800,145600,148900,134500,154400,157900,145600,160400,161500,170400,170200,173600,174700,176900,169100,266300,183800,192200,179900,278700,184000,198400,181900,178600,194500,208100,213300,208900,221400,195100,246000,224900,228700,347100
700,1800,2900,4200,5800,6900,9000,11000,11500,14700,15400,17900,20200,19300,33000,24700,27300,26400,31500,33300,35900,37800,47900,41500,44300,46000,49100,49700,52100,54300,57400,59800,71300,64400,67400,63300,70500,83400,77100,81500,82600,82200,150300,91700,89900,83500,96700,127300,99400,101000,95000,114800,109900,112100,113800,105600,119500,120200,124000,126300,129400,123900,123600,123600,139000,204600,133900,145700,148500,150300,155800,156400,159200,161400,162600,151800,168100,174800,173800,178600,177400,241500,185800,169900,192300,258300,217500,199300,187000,204700,209100,211300,201100,204100,197800,193800,257800,259300,213100,444700
500,1400,2900,4200,7600,7500,9200,11000,12500,14500,15900,16900,19700,22100,34200,25100,27800,29800,31700,33700,36400,37800,44400,39300,44000,46000,52000,50800,52500,54700,58600,59800,65300,60400,67300,69100,70200,73600,76800,83000,83400,86500,128000,122700,90000,92700,96800,103600,103100,100300,94100,125300,108700,118400,114100,118000,119500,119900,120400,127300,129300,131700,133800,136300,135300,169700,143400,146100,150800,151800,156500,139400,159300,160600,163700,165700,173200,159500,172600,177300,193700,255300,185500,192000,191700,267100,199600,199500,201200,196900,205900,189200,191000,221400,221500,191800,263700,284500,228400,635900
500,1400,2900,4000,7600,7800,9200,11100,13500,14300,15400,18100,19700,21500,34800,25000,27500,36800,28800,33900,36300,62000,42600,41900,44700,46000,43900,50700,52600,55000,57300,59900,62400,65200,67300,68900,65800,66200,77100,68700,80800,85500,114800,122000,91300,92500,96000,112200,97700,93700,105200,124900,107600,120200,114600,116800,120400,121200,123600,127200,129300,131300,132200,119000,138500,197000,140600,127400,148700,150800,155300,157500,159900,148600,165100,165800,164400,164000,168400,179200,191800,258300,185600,191800,190800,248200,197800,191900,190000,205500,206700,208300,213500,214500,202300,220100,209700,300900,230100,319000
500,1500,2900,4100,7600,7800,9400,11100,12600,14300,16200,18300,19900,21500,33700,25400,27600,30500,31700,34000,36200,37800,42500,42100,43900,46500,48800,50300,52300,56300,56800,63900,62300,63400,65000,69100,103700,73500,76600,79900,80500,84100,167500,89600,87300,88300,91300,117300,100300,139200,104300,143500,100900,112700,106400,117700,119600,121700,124200,127600,129300,132800,134400,137100,138000,188900,142900,145500,148300,136300,158400,157800,160800,161500,164300,167400,168100,174100,173400,178000,179700,257400,173300,191000,191900,274100,197800,198000,201800,191000,205700,200500,195400,191800,221600,220000,233500,256700,227900,225900
600,1500,3000,4000,8000,7700,9200,10900,12600,14400,15600,18200,20100,21500,34200,25600,27700,29500,31800,33500,35600,37500,51100,42100,45300,46300,47800,49800,46300,55400,61300,61900,61700,64400,68300,69100,100600,73700,74900,78200,89300,84000,142100,86400,90200,92900,96000,181200,107400,101400,105100,125700,108800,113900,113500,103000,119300,105800,123800,127300,129300,115400,134200,125000,138600,1.49E+06,129900,137500,149700,152300,155200,141500,159600,161400,162600,167400,184000,173300,171800,164300,249700,255600,185400,192200,175100,274800,195100,198800,203000,205900,207100,212600,213300,197300,217600,224500,198100,248000,224100,239900
600,1600,2900,4000,8400,7600,8500,11100,12500,14500,15600,18200,19700,21800,35500,25400,27700,31100,31800,33800,35900,37900,53800,42000,42500,46500,52400,50100,52600,54800,57900,54600,61700,64400,67700,68400,85600,73400,78400,79400,90400,77700,111600,99700,90200,92300,86400,114200,100600,101300,107000,117300,109200,136800,113800,116800,121300,109600,123900,128700,128200,130200,117600,136800,138700,189600,142800,133800,145300,152100,146400,144700,144000,161800,165000,167500,214100,173700,173400,177600,186700,262200,168700,177400,189800,266600,184300,199100,178100,204200,236000,207300,229100,213200,221300,232700,225700,228800,228200,249400
600,1600,2800,4100,7900,7600,8300,10800,12300,14600,15700,18200,19900,21800,33200,25400,27500,29300,31900,33700,36000,37800,51700,42700,43800,46200,48600,50000,52800,55000,57400,59900,61500,64300,67600,68600,90300,63800,73600,77900,98200,84000,85800,92000,90700,100000,96100,123200,99200,135500,105200,116800,103800,135700,114100,116400,106200,109700,123900,127400,128400,130900,134100,136100,138400,317600,142900,146500,149900,139200,156000,158900,159300,161700,147500,168600,216700,162100,174100,188800,181000,259800,185000,196600,190600,266300,197000,177900,193100,207700,271700,188800,257800,212200,205300,222500,223800,231100,227700,235900
700,1500,3000,4000,7700,7300,8100,10800,12700,14300,15700,18100,20100,21900,35000,25600,27100,44500,31600,33700,36000,38000,84500,42400,43500,46200,48100,50500,52200,54900,57100,60000,61300,63500,67700,69000,89300,73800,76500,80000,140500,83900,88600,85800,90100,92800,107900,123400,100400,116400,98200,122800,110300,137100,114200,117300,119400,122100,125100,126700,120200,130800,133800,137300,139200,212200,142700,147000,145400,150700,156000,152800,160400,160200,164000,166100,211300,157500,173400,169300,180800,260500,185600,230900,190400,275600,195800,178600,192500,186100,203800,209400,234400,212400,221600,220200,200900,200300,228200,235400
600,1500,3000,3900,7400,9400,8100,10800,12500,14300,15700,18100,20100,21600,34300,25600,27400,28300,31300,33400,36100,37500,43600,42400,39100,46700,48800,50500,52000,54500,57000,59600,61200,64000,67000,69200,89800,74600,76700,77700,108400,84800,137500,104100,90000,99900,95800,120400,99500,123100,105500,124200,108000,137300,116700,116900,119200,121800,124100,127000,123700,116000,193600,136200,137400,191900,142700,145700,149200,151100,156400,159400,160100,168900,163900,164800,170900,174700,163100,177300,180700,266000,186000,293100,190400,283900,194500,199000,199900,204300,208900,199900,214500,195800,220900,216600,229100,250800,230800,233800
500,1600,2900,3800,7700,7900,8100,10700,12500,14400,16300,18100,19700,21900,34400,25400,27500,29600,31900,33400,36200,37400,40900,63900,47400,46700,47300,50700,52400,55000,57200,64000,61200,64900,66400,68300,89800,73800,77000,79300,95400,83400,150200,88700,91000,81400,96400,96600,99400,118500,104500,148000,112400,141200,113500,116200,119900,121300,120600,127100,129400,131100,161800,136800,138800,188800,141700,146500,149200,151300,152600,158400,160100,161700,149300,145200,171000,159900,173700,183100,185000,266800,185700,233400,185100,286700,196100,199200,199500,204200,210700,209500,209100,191700,202900,221000,223300,280100,202700,220500
600,1500,3200,3900,7400,6800,8300,10900,12600,14800,15500,17800,20400,22000,35300,25400,27300,29100,32000,33800,35600,37600,40900,42200,44400,45600,48200,50600,52100,55100,57200,59600,70000,64500,74600,69100,88700,73900,77100,78700,110400,84600,112700,89500,90300,88900,95600,97000,90100,97300,105300,116400,108200,136300,99300,109000,120600,121500,123700,127500,129100,131300,139400,137000,131500,220400,142800,147100,148800,150800,155700,158900,150700,161000,164800,197000,169400,173200,173800,172000,180000,267900,180700,207700,170100,288900,196900,185800,198700,204400,210000,212200,213800,214500,204700,215900,223700,264600,227600,210400
600,1600,2900,3900,7800,6900,8000,11200,12500,14300,15500,18400,27700,21600,34700,25300,25400,29800,31400,33500,36000,39100,41000,42200,44400,45700,48100,50700,54700,68600,56700,59700,54100,64800,67500,72700,89300,73900,71200,78900,123600,83600,113400,112900,90200,92500,97900,97400,99400,234800,96100,114000,107900,137000,114000,116200,119100,121300,124700,126300,127700,134000,135300,171500,138400,193700,143900,134400,148600,151000,155100,159600,158200,160800,164500,197200,162400,178300,174400,178000,204500,266800,185300,193000,186900,290800,170600,180900,201300,206300,208000,211400,192500,213900,219300,220600,209700,209800,231700,215000
600,1400,3000,4000,7700,7200,8100,10300,12700,14700,15500,17900,19800,19900,33400,25900,27100,29500,31600,33800,36100,38000,40500,42300,40900,46300,48400,50200,56100,54900,56800,59900,61700,64200,67400,71900,73300,79600,76000,77800,125100,84400,113400,120800,90200,92400,95500,111200,99100,102800,104900,108600,105000,130700,114500,107800,119800,121800,109500,126800,128700,132000,121400,137500,123800,194000,143000,146100,149000,144600,154800,158400,159600,162300,144500,252800,172500,171400,161200,192300,197100,272300,186200,191700,171500,295100,196500,198800,200800,204000,209000,189400,214500,213000,202700,221300,214300,210200,201100,233100
600,1500,3000,3900,7300,6900,8200,10100,12400,14400,15400,18000,19800,19700,43000,25600,27300,31500,31700,34200,36400,37500,41100,42000,43700,46300,48500,53900,56000,54500,57000,60600,61100,85000,80700,68500,76400,73900,78400,77800,87600,78400,113900,120600,90500,99000,97500,98500,99200,102200,104500,108800,107900,111000,114700,116400,120600,120600,125400,112100,128400,131000,120700,136000,141400,198800,144400,145700,139800,151700,154900,157400,159400,161000,164900,209800,178200,178800,173600,161800,182400,265600,185700,193000,189900,292800,194800,176500,201600,204400,208600,194600,212700,216400,198300,221100,208100,199500,222000,243600
500,1600,3000,4100,8200,6500,8100,9800,12600,14500,17800,18100,20100,21500,29900,25700,27500,29400,31800,33300,35800,38000,40800,42500,38600,46500,48500,71100,52600,55300,57300,58900,66900,64000,78600,68900,71300,79300,76700,108100,122900,84100,106400,163300,88100,93600,97500,88500,99000,102400,105100,108000,108600,111800,115200,115900,123300,115900,123400,126100,129100,130900,148000,136200,137800,209200,142700,146100,140700,158100,156800,157600,159200,161800,164900,165700,173200,157700,159000,172300,185800,262000,164800,190400,189200,288400,195400,198700,201700,206000,208300,210400,196300,212800,200100,221500,224500,225800,230000,302100
600,1600,2900,4000,8100,7000,8200,9900,12600,14200,19800,18100,19700,21600,30100,25600,27600,29500,31800,49500,35600,37600,40400,42500,44500,45900,49200,61100,46700,54800,56900,59000,61700,64000,78200,68800,71200,80300,76400,80600,100500,84300,108200,98400,90000,93300,96000,97300,91500,100800,104600,107600,108700,111000,113700,116100,119200,121800,123300,123100,117800,128500,133500,136100,131800,268000,143700,145600,149400,151900,157400,157600,143500,161200,163400,168200,198300,173700,173100,205900,179700,255600,185500,193200,179800,281400,182200,193400,203600,204100,208100,212300,185100,212700,207000,198200,224500,209200,231000,270800
500,1600,2900,4100,6300,6900,8200,9500,12400,14200,19400,18400,19500,21300,30200,25600,27200,31500,32000,42300,35600,37700,40500,42500,44000,46200,48600,60900,56400,55100,56800,59200,61500,63700,78000,68800,70800,74500,75900,79300,99400,84200,112500,120700,89900,92300,96800,96300,98600,101300,127000,108700,109600,112100,113600,116300,118900,121100,123900,126600,128300,130900,133200,136600,137800,188000,142500,146400,132000,151800,141000,158300,158900,161200,165700,166800,211600,174400,173000,207600,163400,258900,165000,191700,190400,282000,195600,198900,178800,180100,208500,210000,215800,213800,220600,217200,195800,227400,231900,232300
