Size 10,Size 20,Size 30,Size 40,Size 50,Size 60,Size 70,Size 80,Size 90,Size 100,Size 110,Size 120,Size 130,Size 140,Size 150,Size 160,Size 170,Size 180,Size 190,Size 200,Size 210,Size 220,Size 230,Size 240,Size 250,Size 260,Size 270,Size 280,Size 290,Size 300,Size 310,Size 320,Size 330,Size 340,Size 350,Size 360,Size 370,Size 380,Size 390,Size 400,Size 410,Size 420,Size 430,Size 440,Size 450,Size 460,Size 470,Size 480,Size 490,Size 500,Size 510,Size 520,Size 530,Size 540,Size 550,Size 560,Size 570,Size 580,Size 590,Size 600,Size 610,Size 620,Size 630,Size 640,Size 650,Size 660,Size 670,Size 680,Size 690,Size 700,Size 710,Size 720,Size 730,Size 740,Size 750,Size 760,Size 770,Size 780,Size 790,Size 800,Size 810,Size 820,Size 830,Size 840,Size 850,Size 860,Size 870,Size 880,Size 890,Size 900,Size 910,Size 920,Size 930,Size 940,Size 950,Size 960,Size 970,Size 980,Size 990,Size 1000
500,900,1200,2500,3600,4700,7800,7500,10300,10900,12000,16900,17200,23800,26100,29700,32000,38500,40500,43200,47100,50200,58200,98400,67900,75400,81300,86300,89700,105600,119200,115000,124500,127300,118700,144200,143100,156100,164900,174600,309100,188900,320100,226100,348800,224300,274100,367200,257000,266500,260500,294100,296600,315700,322100,320200,345400,357900,432600,385300,407700,398600,397000,421500,439500,459000,470600,472500,506400,480700,537800,608200,554000,570800,566300,589200,622900,662700,652900,652100,1.43E+06,784800,778700,764400,762800,783900,789000,814200,862200,934500,917200,837600,1.03E+06,923400,927400,979400,993800,987600,1.08E+06,1.01E+06
400,900,1500,2600,3600,4800,8800,8100,9500,11300,13700,15100,17500,23900,26600,30500,33100,38300,39500,44300,65000,54000,57600,62300,68000,80500,77700,96200,88400,95000,114000,110300,157100,127100,137300,135200,143200,180600,156700,168100,312700,192500,329100,220300,376000,213200,274800,362900,281500,260600,261900,283200,362300,327600,312300,318200,337800,350900,370400,373200,420600,434500,395500,441800,437700,434400,470700,500000,514700,490600,513100,520200,541500,557700,578800,603300,640900,625100,661300,662800,1.13E+06,705600,739600,736400,729800,764300,774700,802700,848500,855000,857900,865500,980700,892900,921600,1.15E+06,1.00E+06,996900,1.06E+06,1.12E+06
400,900,1400,2600,3500,5000,7900,7200,9000,13300,13700,16800,17300,21600,24300,27600,32400,34300,40400,42800,48600,50900,61700,60900,68800,80700,76800,79300,92800,101400,104600,109600,165400,123000,127300,138900,181300,168300,161500,166300,309400,183100,347800,231700,362800,268100,282100,252400,248900,253800,285700,283000,394700,315900,317200,326200,353400,316400,375600,377100,397300,554900,427900,424200,434600,437600,484500,499200,495300,511600,512900,556600,554300,569000,596300,563100,647100,659800,648100,642200,1.06E+06,720500,1.03E+06,723100,737300,759100,764500,827000,827900,887400,851700,1.03E+06,954300,941000,883900,1.54E+06,997500,980700,1.05E+06,1.56E+06
400,1000,1400,2100,3900,6500,9300,7400,10200,11200,14900,16000,20500,23800,25300,38600,33000,38800,36400,42700,60600,53700,61000,71800,66700,73600,75200,87400,102900,97000,105000,104500,155100,120300,194200,136200,144300,156700,163300,166700,305900,187900,331200,336800,360800,225200,252100,252600,244800,257900,277500,466400,354200,313100,311700,326600,357000,406400,376800,390900,388100,466400,399100,435700,430200,463500,476100,477700,491400,506500,537600,554200,562200,569100,599500,610600,640400,637400,666900,680500,1.16E+06,729900,742400,710900,736300,769300,758800,825400,811000,876400,889800,838500,898000,945800,928400,988200,1.75E+06,968800,1.07E+06,1.17E+06
400,900,1400,2100,3600,6300,8400,7300,9600,11800,13500,17200,17900,22900,24400,26500,33200,34000,37200,45200,48700,52400,56800,63700,67600,72700,79400,82600,92900,111200,101200,108000,146400,125000,176500,192300,163300,154100,318400,160600,319900,185600,384100,300100,250000,244700,371700,247100,249500,263000,262500,481600,554400,343600,317900,317600,591800,466200,392500,384900,401900,409400,424800,462200,443100,450400,489000,513900,523500,492600,502500,561500,551000,585100,573700,592600,635900,652700,663900,661500,1.10E+06,729700,801900,725200,746500,758500,824300,814000,819900,862600,855300,887800,905900,906600,897600,1.05E+06,964800,989500,1.03E+06,1.12E+06
400,800,1300,2600,3000,6800,9500,8100,9200,12300,15000,16500,17900,22200,26600,30200,32000,37500,40100,45000,48800,53700,56300,60600,70300,72900,73500,88200,91500,102200,101900,107800,198800,124000,131500,241200,154100,173400,230800,172700,321400,187900,349300,252600,326100,229500,390000,265600,275800,259100,290900,400400,446700,304000,391300,328000,564900,471500,412200,398000,376800,412700,427500,428200,441800,472900,456800,493900,522700,520400,522300,561600,559100,555100,623900,593800,621400,789500,642500,651300,1.13E+06,697100,895200,733400,1.20E+06,764500,788200,778600,805700,875900,870400,903200,877000,887300,932500,989300,1.03E+06,1.00E+06,1.03E+06,1.02E+06
500,800,1300,2100,3200,6900,8500,7700,9900,12200,14100,17500,20000,21500,25300,29400,32300,37600,38900,45700,46700,58800,58600,103400,66000,68600,73600,85800,114200,96700,111600,105200,123100,127100,130500,165800,162700,162600,159600,165900,297600,196500,351200,219100,335700,236200,258800,288000,242500,260700,276300,491300,435400,310700,434400,353200,479300,350100,398300,368400,395700,384500,414700,420800,453800,470800,473900,487900,505400,519400,522100,540300,557900,558300,570300,635200,651000,630600,656800,688300,1.55E+06,705900,742700,739400,1.55E+06,1.05E+06,819600,796900,924500,859800,850100,863600,948500,925200,954800,1.03E+06,998700,1.13E+06,1.03E+06,1.04E+06
500,1000,1300,2200,3300,6800,9800,8500,9600,12200,12300,15800,19800,26400,24300,28600,34800,37000,37400,48400,47700,54300,56300,128500,67100,115300,84800,83600,82500,99700,100900,101600,140300,126000,132300,165500,146900,170700,155600,171500,379300,193300,347000,212600,388600,224300,242300,266300,285100,319800,284600,469200,414000,288100,352200,352800,380100,344200,362300,378200,410200,398900,403900,437200,438100,452000,505400,485700,483000,501700,512900,549300,553000,551600,588500,612500,638900,846400,658900,659100,4.83E+06,705700,745600,759700,902700,763600,809100,784700,894200,848700,865300,877200,896900,935800,932300,955800,959200,1.15E+06,995900,1.01E+06
400,1000,1400,2300,3700,5400,9100,7900,9200,12500,13700,16500,20000,24100,24600,27900,36100,36300,40700,44000,51100,50400,59500,97400,62500,73000,75500,91700,89600,103500,97400,108700,115000,119200,145300,167700,147800,167100,182700,176100,310600,193600,338700,207500,345200,229000,360800,235300,272600,492500,272800,471300,356400,309400,315600,323500,337700,392500,376000,362100,412000,400900,419700,422500,444700,483400,510900,492900,495100,508300,524100,555200,552900,906700,586400,595000,638800,660400,654700,655600,1.43E+06,890300,769200,753300,802300,769600,782200,796300,825900,853300,859500,848100,875600,956500,888500,966800,951800,1.03E+06,982400,1.11E+06
500,1000,1600,2400,3500,6700,8800,7800,9800,19400,13500,16200,20000,23300,25800,27400,33700,37800,39900,44900,45800,190400,54300,102100,71000,72500,81100,87800,90000,89900,107300,113600,116600,156300,137800,184900,134300,158100,170400,176300,311600,192800,432700,198700,362700,264200,397400,242500,261500,358400,294500,371700,281900,307200,315700,334400,357500,396700,379400,372100,404200,398900,409200,417100,432400,439200,461400,473200,506600,514500,500200,571600,565800,586400,838100,574400,640300,826000,736600,649400,1.68E+06,909100,730300,734500,761800,765100,796400,918400,835700,875300,852300,881100,938300,925800,880300,955200,1.15E+06,979400,999100,1.06E+06
400,900,1500,2400,3500,6900,10800,8300,9300,10400,12800,18700,19800,22400,25200,27000,33600,35100,42900,44100,50400,53700,116700,103500,66900,79000,76400,90800,90700,98100,102400,109200,145100,129200,130900,156100,155300,155000,169500,176800,316400,202400,355300,231000,375700,362800,363800,234700,263000,278400,279500,332900,291000,309900,322700,312200,344200,400900,381900,424500,398900,390100,421200,416600,445900,453100,474700,498900,534300,512000,521100,583800,525400,609400,638800,610500,658300,690900,657000,697800,1.19E+06,901600,734000,725900,745600,759000,977500,811700,980000,871600,883400,879100,924700,944500,994900,932200,985700,957600,1.05E+06,1.06E+06
400,800,1400,2400,3000,7200,9200,7100,9500,12100,14900,16800,18700,22000,25000,30400,33000,36300,36700,44100,48400,51300,63500,103800,64700,74900,77500,85600,94500,95800,110700,109700,117000,164900,131100,145800,191700,167100,151700,184100,299000,199100,338400,219000,326000,343500,364200,252500,275000,272900,332100,289500,294500,311400,326300,326900,366800,354600,399600,381000,401200,395700,400300,435400,450000,436400,482800,498100,497900,490100,514700,552200,559800,609700,588900,621500,621500,633800,644700,660900,1.10E+06,690200,727400,733800,768100,801100,806200,810000,935700,880800,845800,888900,898800,890500,906300,1.17E+06,974900,1.07E+06,1.05E+06,1.11E+06
500,1000,1400,2300,3500,7100,8900,7000,9900,11300,13800,18000,19700,20900,26000,28400,34500,37500,39400,47200,48500,52100,58000,106500,66400,86300,80000,87200,84900,93000,100500,110500,111800,121100,131100,141000,160600,152700,162900,168400,324100,180400,347800,290700,388800,270900,399900,272300,270000,268000,384600,271100,296700,356600,326500,339100,355900,342500,364200,369100,398300,393600,399300,409300,456900,452000,546600,474100,490600,514300,506300,554600,560100,584400,589600,628700,647800,612800,657100,672300,1.12E+06,725900,779200,736300,775700,800000,770700,820900,835500,848400,842000,1.02E+06,875900,957500,905100,1.01E+06,965600,1.03E+06,1.04E+06,1.47E+06
500,1000,1400,2400,3400,6400,9900,7600,9000,11900,16600,17700,23000,21300,25100,25600,30400,38200,41300,70100,56200,157100,60300,107800,65200,68700,81800,90300,89900,95000,106700,108900,136200,119000,124200,154700,142200,160800,161800,159100,300300,185300,331200,338600,399300,255500,363900,245000,262000,278100,338700,271900,275700,302600,310300,355200,345000,351000,397900,370800,416400,402200,420200,425700,441100,460600,479800,490600,463200,522900,517400,560400,563400,584000,595600,625600,604600,624300,688700,658800,1.13E+06,707500,772700,723800,747400,783200,804200,784200,839900,862900,883100,853800,905600,917000,924300,979700,934600,989800,1.07E+06,1.42E+06
500,1000,1700,2200,3400,6900,8500,7700,9200,11500,14600,16100,21200,23100,26200,27400,33600,38400,41000,72600,59100,59900,90600,101800,66300,68400,79900,83000,87600,98700,100800,110800,125200,142300,136400,148200,149000,155800,166000,188500,303700,180200,325200,318600,389100,273800,367400,245200,247900,265900,296300,310500,300100,304200,320100,337200,346800,340100,387900,371100,407200,405600,408300,427200,440500,460000,459200,473600,498500,509200,511400,544400,613700,560300,622400,638000,629300,630300,650500,662800,950100,742500,1.27E+06,716200,1.50E+06,757300,799500,825200,803100,841300,873300,882400,867800,1.17E+06,986900,1.06E+06,977000,976000,1.06E+06,1.55E+06
500,800,1600,2200,3500,6400,9000,8100,9700,11400,14100,15800,19800,23500,26400,36600,31300,35200,67900,46200,47900,51600,63400,111900,66200,74200,78900,77200,88100,92400,101800,102800,118100,129900,129700,141700,143000,166100,162000,173200,312600,195500,353500,315000,306300,269800,393900,245400,276100,268500,281100,290200,303300,329500,307400,329200,345800,354100,377600,387400,376700,415100,420900,432700,437000,519000,465800,470600,478700,504900,518700,554200,571600,598100,640700,617000,600700,605600,669000,666900,798000,727800,792000,721300,831200,767900,805300,821900,843200,866000,876500,919700,932500,1.15E+06,905600,1.37E+06,939300,981200,1.07E+06,1.54E+06
300,900,1300,2500,3200,6300,10300,7300,15300,12000,13400,17100,19800,23400,25600,30900,33400,38000,78500,42800,47300,54200,53200,103400,71800,76300,82400,78600,89600,94900,100900,104000,117900,118700,135600,154200,150600,255900,160100,170200,304500,180700,336900,291200,231200,219500,349900,258900,254900,274900,255800,281800,299900,297600,318000,311000,344700,364400,361000,398900,381100,510700,402800,426300,448400,464800,475100,494300,580200,492800,539200,546900,549700,572600,550300,900800,613600,628900,632400,675600,685200,711300,751500,749000,779800,750300,796900,811100,818500,839800,880900,892700,872500,982200,960300,1.00E+06,1.05E+06,1.02E+06,1.05E+06,1.17E+06
400,1000,1500,2200,3000,6300,6600,7600,15600,11400,14300,16500,18500,22900,26700,28500,30700,32500,75500,43800,51000,56000,55700,102100,67600,210700,78800,78500,86100,96400,99100,109100,125900,125600,138500,142400,139200,280400,169600,180400,387200,181600,351900,275600,225900,226900,369100,246700,255800,272600,274500,293300,304000,314400,309500,341800,346600,366700,367900,387700,398400,396000,418800,417200,493700,475000,458000,491600,610600,516200,534900,572400,556300,569900,591600,629900,581700,610800,786600,649400,683700,866100,755400,1.05E+06,741700,734700,795900,833800,830900,862500,868900,882100,867300,958300,934000,949800,988900,1.01E+06,1.04E+06,1.13E+06
400,900,1500,2300,3600,7000,7600,7700,14300,11700,13800,16500,18700,20100,24900,28000,32000,34900,93400,42200,48000,69400,69000,111500,71900,120000,78600,87100,92500,92600,92100,115000,115200,128200,131900,139100,152700,144500,164000,167000,196200,192700,394800,197400,235500,220600,368500,235400,245900,260200,273900,276100,330000,327100,309700,348900,339800,419900,356300,390000,397100,402200,411300,432200,438000,464400,482100,485200,469600,501500,521200,551500,553100,568700,585200,627800,620700,624400,649200,672600,1.05E+06,718900,766900,780400,784000,762400,807500,795400,800900,855400,868400,864100,938500,933000,899900,1.00E+06,1.40E+06,1.03E+06,1.07E+06,1.71E+06
300,1000,1400,2400,3800,6000,6700,8000,16300,12500,15400,16700,18200,21700,26500,29000,32800,35800,69300,42700,46100,77600,68000,101100,68000,78100,78200,84100,92100,97000,106100,112900,118300,121700,124400,132900,151700,157200,149400,176600,198800,191900,226300,210400,227500,223500,239300,244000,254000,266900,294700,287600,288400,308800,312200,370900,360300,535700,371400,437200,374100,504400,411400,422500,455400,452300,471600,468300,486200,580500,519700,558800,555900,576800,584000,630500,621100,618300,697600,665700,1.15E+06,855600,759100,741900,1.04E+06,751800,749400,825900,833700,882200,981300,872100,905000,950600,925900,943800,964000,999100,1.02E+06,1.70E+06
400,900,1600,2300,3100,6400,5900,8200,10000,11600,14400,15900,20500,22300,25100,27300,33300,36600,52700,71300,49100,54400,58500,102900,71500,74400,77300,82700,96100,94700,101000,110700,118200,124300,129200,132100,148200,254900,169700,170700,189900,188300,210800,206500,215400,229000,228200,233300,248200,258100,267100,271600,322400,326300,327700,774400,350500,435400,358400,439300,380500,428500,406300,426600,462900,445400,481200,491300,497000,586000,529100,528700,560400,572000,578400,626500,635300,642600,666100,691100,1.11E+06,747600,1.08E+06,731700,743100,775700,793800,814400,820300,853600,974400,870300,887900,1.12E+06,893200,1.56E+06,1.13E+06,1.03E+06,1.02E+06,1.10E+06
400,900,1300,2300,3800,8100,7200,7600,10800,11600,14900,17500,20500,23200,26200,28700,31900,32900,49800,57100,50800,55100,58800,98900,66600,93400,76400,85700,86400,97300,100700,125200,116300,121300,131500,137100,149100,311200,175300,205100,203100,185200,235400,216800,211400,230200,238400,249100,238100,257000,283700,294600,377800,294900,318300,422700,357800,413400,363300,370700,391000,382500,414100,417700,447700,489400,479300,480300,487700,533200,533300,557100,566900,865400,574200,592200,701000,624800,681400,635500,1.08E+06,738200,1.47E+06,757600,783000,774300,807900,814400,810100,848600,842600,918600,895200,977300,925900,1.02E+06,956700,977200,1.04E+06,1.06E+06
400,700,1300,2500,3500,6400,6300,8200,10100,11100,14000,15300,19800,20900,27300,29400,35900,38800,49500,47500,82600,53500,73200,64300,70500,82300,75200,79800,89200,90100,98800,107900,110200,130200,128800,139300,184600,308400,164100,178900,188100,184100,215000,267900,214900,223500,252500,237000,344500,260100,299600,280800,352200,321600,319600,333100,463700,390900,379500,386600,410300,389900,409400,424200,436300,442200,455900,492200,509700,501400,537100,556900,563900,753800,573000,633500,611800,601900,665600,666800,1.17E+06,719400,888800,717600,1.55E+06,762400,815600,813100,783800,851400,825900,870600,880700,957100,928200,997500,1.05E+06,1.02E+06,1.03E+06,1.04E+06
500,900,1600,2300,3300,6500,6100,8500,10600,12000,12900,16100,21600,22000,28400,29300,32800,39100,48200,43800,50800,50800,87100,59800,72300,78900,79700,80300,82500,90000,103600,112100,116700,123300,138600,135700,145900,316300,170600,222800,184200,189200,205100,246900,217200,220300,228500,247900,495800,267800,295100,285700,310100,315500,322600,320100,565500,413400,375500,362400,405800,394400,409400,411500,445700,453500,471600,495300,502200,513200,531600,548800,558600,575800,592000,614100,612200,640800,664700,641000,995700,685100,750300,740700,1.02E+06,765200,796400,806100,840100,854700,862300,882000,1.33E+06,950800,927400,990500,1.38E+06,963500,1.08E+06,1.39E+06
400,900,1400,2200,3400,5100,6000,8300,8000,11500,13600,16400,20000,22100,24500,33100,34900,38200,50800,45600,47600,78900,252500,58200,66200,67200,78500,82400,92100,93500,100300,104400,121900,123900,129200,143800,143300,308100,197300,159100,182900,194300,203600,194700,244100,221000,254300,321300,524200,263700,281700,300800,282300,317200,325700,342700,382500,343600,350000,386300,421200,390700,416300,431300,465500,463600,464300,490800,506000,525100,534200,562600,543200,569400,568600,635000,622500,640300,623500,669700,731300,714900,749000,710800,796900,772400,915600,813800,838000,877800,858400,872000,919200,928800,912300,982300,1.08E+06,1.01E+06,1.03E+06,2.26E+06
400,1000,1400,2200,3200,5100,7200,7600,9700,11100,14100,16500,18400,23000,24200,29000,34300,39600,49900,50500,49500,87800,69900,60500,67100,85800,77700,88300,87000,92300,104400,104900,111300,120200,131200,131600,145400,307000,229100,167200,183300,204800,209200,218100,208100,231600,321300,287900,304500,274400,285200,274500,302000,424700,316800,327700,363300,351100,375400,384200,405600,403300,414600,437800,489000,454100,520600,491500,465700,524100,587300,544800,562100,587500,561800,645500,645700,612800,645700,698600,661500,730500,802700,748000,780100,785100,834600,792500,814900,872900,844300,866600,886500,953800,906500,974400,1.01E+06,991700,1.00E+06,1.05E+06
400,900,1200,2800,3100,4800,7000,7200,10800,12100,14200,14600,19900,23800,25900,29500,32900,33400,50000,47400,47200,72600,57300,70700,67900,96200,80300,83300,90200,93300,157500,107700,117700,127600,134900,133400,142400,210700,274200,162000,178100,190400,207100,212500,221700,225000,356700,323100,323000,260600,266700,274200,302300,360500,322600,330900,374300,346200,395300,378600,403100,399800,413100,419700,460400,468600,597700,496400,502400,502900,559200,547100,547700,604500,571900,608800,650500,637800,635700,691000,649800,823300,774700,786800,769500,818500,814100,813900,869800,883100,854700,888700,869100,922300,921500,928100,970900,955600,987800,1.08E+06
500,900,1300,2200,3200,4900,6400,8000,9500,11300,14700,16500,19300,23800,24800,29800,41600,33800,49100,54300,48200,54100,156700,88900,69200,90200,94300,80100,85700,90600,134900,122300,115600,123700,121300,132400,143500,176200,241100,163900,184100,197400,239300,209800,220600,236700,318600,305200,321100,259300,263800,290500,467500,333800,315500,349000,435100,377400,383700,360600,406700,383100,430600,431000,454000,460100,760500,465400,509900,512300,537700,546000,548100,579200,586800,611000,633500,656300,649500,822400,706300,930900,747300,746400,750200,776300,812000,789600,872400,851000,844200,894200,896600,1.04E+06,949700,1.25E+06,1.02E+06,1.01E+06,1.00E+06,1.20E+06
300,900,1300,2200,3000,4900,5900,7700,9000,11800,14100,17200,18600,22700,26400,28700,33800,36200,48000,41900,50600,49000,57300,65500,68900,200100,75300,79800,89700,88100,132500,112500,118800,127500,131400,133800,148000,192800,265400,186300,178500,192600,237500,205000,225300,239100,273800,263600,253500,270300,270500,461600,500500,318300,308400,332700,368700,361000,373200,364500,407900,405500,408500,439900,447900,471900,556400,482800,496000,499100,547900,538400,553500,548600,566900,606300,627800,650700,648400,693600,683500,765900,763600,727000,767700,743400,785400,803600,814200,850500,839300,893500,889500,921000,936200,1.26E+06,969800,1.01E+06,1.06E+06,1.08E+06
400,700,1400,2300,3600,4800,6600,6900,9500,12800,14800,16500,20000,25200,24700,59000,30800,37100,40500,45700,46800,53200,74500,65100,67400,75200,83600,82100,91500,94900,103600,106800,127800,125700,137600,141700,134900,231300,294900,168900,186900,238700,286600,202700,495000,233700,326600,253800,252600,271100,274800,377400,509400,316500,412400,329900,356000,357300,361300,370500,392400,501400,425200,425600,452700,445000,468600,458800,478200,514000,537000,548900,540900,567600,608300,620200,641800,603900,683400,684300,711900,721300,1.12E+06,724400,1.08E+06,775100,913500,801700,836000,860000,845400,911700,890300,927000,952700,1.01E+06,1.02E+06,937300,1.03E+06,1.33E+06
400,900,1300,2300,3400,5300,6100,7200,9400,12000,13600,14900,19000,23100,26000,50800,31000,36500,37100,44900,47100,56600,61000,70200,68600,77100,93100,85200,86300,92600,102100,114700,118600,133700,117800,140600,153600,230200,248600,168200,180300,301200,244500,297100,369600,226900,240800,231500,256100,266800,267000,385600,503400,314500,393700,343300,351700,353300,391300,371600,396400,397700,407300,425400,423000,465500,503800,475200,496600,519900,503200,573300,542000,564300,564400,593800,667500,711900,720000,699500,870100,773900,784100,706100,897500,758600,796700,868800,795500,855500,863900,883800,889900,894200,920400,989100,973400,1.05E+06,1.04E+06,1.04E+06
500,800,1400,2300,3200,5400,6500,7400,19600,12400,13900,15700,19800,23100,25700,28400,31000,35500,38100,44500,50300,53800,59300,65800,67300,71700,78200,78600,94200,98400,95200,110500,126200,125200,136900,126600,149600,152200,269100,177000,174000,237700,209400,283900,298100,212500,228900,258600,299800,259000,298300,267600,509600,312300,371800,329100,357400,357700,373200,375900,426700,406900,414500,411000,453400,458500,475000,501500,496400,538100,522800,523000,551600,556500,551200,597400,623200,828200,672000,686100,1.08E+06,723000,742800,753700,760400,751200,793100,815100,810800,828500,839300,890600,836800,905800,946700,969300,950900,1.00E+06,1.03E+06,1.05E+06
500,900,1400,2300,4100,4100,6200,7200,14100,12700,17300,15400,19000,20800,26800,30500,34000,37500,54200,44800,50400,49800,56600,67400,66100,91300,77300,86000,86300,90800,102900,118600,116600,125100,128000,129300,154600,164600,290500,169400,193700,205600,307400,308200,224100,232600,251400,245000,256500,301100,270700,303100,520100,323800,314600,312300,347700,346400,385300,390300,439800,386600,424200,433100,445300,457000,482800,489800,504800,523800,549100,541100,539800,583000,585300,623500,630700,636500,815500,650400,694900,735300,735500,743000,744800,748300,755400,813000,827200,859900,834500,901200,904600,921400,937600,989800,1.01E+06,1.03E+06,1.07E+06,1.03E+06
400,900,1300,2300,3300,4700,6600,8400,15700,11100,14400,16800,18700,22200,25600,29600,33000,35800,40600,44000,47800,52400,57500,66200,67800,103000,80900,84000,91200,98000,102700,110300,116900,122000,132300,129700,146000,147500,262700,169700,180600,188300,321000,275000,217800,221100,243700,241800,267400,349600,283300,304200,315300,314400,318500,327700,415000,341200,371400,369200,439500,526700,417900,428000,433800,464100,468000,498400,510000,518300,520100,590700,572000,553200,564600,615800,636600,616900,667000,655300,684500,671300,786000,727500,755900,777000,782800,771000,784100,865300,837100,880900,882300,956800,874100,949000,1.12E+06,1.02E+06,1.03E+06,1.04E+06
400,900,1500,2500,3100,3900,6000,8100,14900,11000,14100,16000,21400,22700,24800,28600,33800,35900,38100,43800,49700,98500,58200,60800,67500,69900,77900,87100,86600,92000,122900,110600,119500,125800,128800,127400,182700,157000,284000,176600,179900,196000,427000,221300,212700,225800,237800,238100,264500,287600,273500,270600,276200,322100,310800,317300,394800,361900,374300,368200,388100,399500,447900,446000,418900,470400,485300,466900,506400,490600,517400,558400,530300,622100,590400,609900,628700,642000,628000,676900,687400,693700,765000,733700,749900,774600,797100,823100,849600,1.05E+06,1.00E+06,863600,890800,929500,963400,1.11E+06,971300,1.00E+06,1.15E+06,1.06E+06
400,800,1300,2300,3100,4500,6400,7800,15800,11400,15400,17300,19500,22900,25900,29700,32100,35200,41000,40500,49200,92700,80800,65100,69000,75700,96500,81700,90800,120500,105500,113700,110000,119900,131900,130500,148800,166000,271100,166500,174400,216600,325700,213100,218600,229600,242800,251900,268500,298500,353900,311200,294700,315900,313600,332000,354700,342200,389200,380100,393200,393200,409800,430300,448000,452100,479200,479900,493200,550200,531700,545400,559000,578600,597600,636500,623800,611900,612000,685800,725000,760000,741100,729600,749000,764500,774900,790100,811100,1.09E+06,924700,890900,899700,1.69E+06,954300,1.12E+06,1.02E+06,1.06E+06,1.03E+06,6.95E+06
400,1100,1400,2300,3500,4900,6900,7600,14600,12500,14800,16100,19500,23800,25700,29400,30300,36800,41300,43000,46700,60900,78300,69400,65900,68700,78700,82200,86300,96800,103500,110900,123800,120500,129900,139300,143900,150300,273000,171100,176600,221700,374400,210800,222300,220400,243400,232100,249300,285400,438700,285800,280200,292000,313600,316100,369300,348100,381900,391100,411300,388600,425300,430100,423500,462600,463700,478300,482300,781800,518600,575400,527400,555000,644300,638700,692700,620200,645300,650000,1.12E+06,697700,750700,756800,712700,750400,775300,809000,796000,1.06E+06,1.01E+06,853500,930800,1.37E+06,908500,974200,1.75E+06,997500,1.03E+06,3.05E+06
300,1000,1400,2500,3200,5400,6200,7900,13200,11300,13100,18500,20500,20300,24900,29500,31300,37600,40900,42500,57700,52300,66700,67900,63700,75900,82500,83100,91100,93700,109300,110600,113600,114400,126300,127600,142200,153400,308500,180900,169300,196500,343900,204200,220600,352100,237400,237200,249800,264000,334900,308500,287000,296800,320900,337500,366800,349400,374400,388500,402300,447600,691700,416200,456700,453600,493300,565900,501400,618600,525800,568900,549900,556300,584600,585300,1.02E+06,647900,676000,967700,810800,693800,787200,748300,766300,795600,763800,822700,822700,1.03E+06,866100,871800,919900,1.21E+06,949800,1.00E+06,1.06E+06,991600,1.05E+06,2.15E+06
500,1100,1200,2500,3700,5100,6100,8800,14600,11300,14200,16100,20000,20400,25100,27500,32900,35000,68800,40600,49400,53800,76300,61200,62600,79700,78500,85500,95900,94800,101800,112600,116600,130300,132900,134700,150200,152500,243500,176700,212400,201300,324300,219700,212000,364800,236800,256300,239600,254800,271000,286200,301100,321600,315400,324300,363600,451400,391200,391000,402900,396800,429000,426000,438800,448800,479700,483600,479000,514700,568400,555400,563500,578500,564800,615200,611200,645800,650900,686000,904300,728600,1.08E+06,817100,906300,733200,841600,800300,823600,840100,847100,897200,883900,933500,931200,967100,965200,1.01E+06,1.03E+06,1.95E+06
400,800,1300,2300,3300,4400,6300,7900,15400,12000,16000,16100,18700,23500,26800,29100,34000,32300,37000,44700,45800,50600,73900,56100,66900,66500,81000,82800,89400,124700,105100,111000,113900,124100,131800,133800,136800,169900,243000,162200,288900,202200,328600,267400,210000,435800,244800,260700,260000,262900,293000,281600,292600,308000,317700,359900,317900,457000,371900,382300,406600,401700,421900,457600,429600,441900,473200,467800,499400,506200,513300,559200,529200,575300,571700,626500,606100,635800,972000,751500,842600,685700,1.22E+06,725600,760400,747200,778900,846800,842600,826600,829400,898400,908100,909400,948300,1.25E+06,965500,990600,1.02E+06,3.46E+06
500,1000,1400,2100,3700,4400,6700,8100,13000,9500,15000,17400,18500,23100,24000,27700,30000,40500,39200,43600,46600,59800,57100,64000,65100,71600,81000,87800,89700,93100,98400,123300,126300,120000,126600,139300,152200,152400,163000,167300,178100,190200,333500,319600,219800,444200,264200,233800,249800,250200,301200,294100,432800,311900,306400,321900,364000,348300,369000,379500,401900,387400,405500,427100,439300,439700,621900,473800,480900,533300,534100,543600,523000,562500,604200,617800,621000,629200,1.06E+06,848500,746600,734800,768400,720800,1.23E+06,757100,777400,792500,804200,870800,852300,945400,939300,918600,908800,1.03E+06,961000,1.04E+06,974200,1.73E+06
500,1000,1300,2400,3200,5100,6300,8100,14400,12000,15100,16800,19500,21900,26900,29600,34000,37800,37700,43300,52500,56300,54400,60200,66700,78000,78600,81900,88700,90400,109100,114400,117500,124800,131500,143800,140000,178200,184100,173400,167800,250300,323900,240500,204000,382500,291000,240500,263500,267400,272400,280100,478900,337400,323300,337700,339800,343600,378900,382200,384200,509400,415500,415600,425900,461400,563700,460500,502100,634800,525500,553300,532300,582500,596000,620200,626300,623000,1.04E+06,650400,866700,728700,775000,731300,809300,769700,798300,776600,829900,1.14E+06,872200,897600,1.08E+06,940100,982400,973600,1.00E+06,996100,1.07E+06,1.80E+06
