Size 10,Size 20,Size 30,Size 40,Size 50,Size 60,Size 70,Size 80,Size 90,Size 100,Size 110,Size 120,Size 130,Size 140,Size 150,Size 160,Size 170,Size 180,Size 190,Size 200,Size 210,Size 220,Size 230,Size 240,Size 250,Size 260,Size 270,Size 280,Size 290,Size 300,Size 310,Size 320,Size 330,Size 340,Size 350,Size 360,Size 370,Size 380,Size 390,Size 400,Size 410,Size 420,Size 430,Size 440,Size 450,Size 460,Size 470,Size 480,Size 490,Size 500,Size 510,Size 520,Size 530,Size 540,Size 550,Size 560,Size 570,Size 580,Size 590,Size 600,Size 610,Size 620,Size 630,Size 640,Size 650,Size 660,Size 670,Size 680,Size 690,Size 700,Size 710,Size 720,Size 730,Size 740,Size 750,Size 760,Size 770,Size 780,Size 790,Size 800,Size 810,Size 820,Size 830,Size 840,Size 850,Size 860,Size 870,Size 880,Size 890,Size 900,Size 910,Size 920,Size 930,Size 940,Size 950,Size 960,Size 970,Size 980,Size 990,Size 1000,
179,416,682,848,1192,1562,1723,2202,16009,2873,3256,3426,3707,4445,4491,4931,5234,5503,5978,6462,6750,6926,7443,7999,8159,8591,8993,9185,9592,9760,10465,10963,11521,11402,11975,12770,13100,13628,13639,14310,14359,15280,15032,15790,16248,16527,16973,17361,17893,18041,18485,18969,19085,19867,20216,20289,20489,21243,21485,22330,22216,22815,23911,25515,26614,26445,26862,25721,26150,28264,26948,27622,27541,29091,44227,28793,31467,29438,34383,30837,72092,32147,55293,31826,43494,56775,33375,33900,33822,35073,35247,35888,36852,37319,37072,36911,38165,38694,39168,39474,
165,429,685,1023,1289,1723,1995,2044,2432,2964,3282,3642,3795,4449,4501,4859,5152,5472,5911,6400,6853,7815,7674,7820,8016,8448,8707,9392,9930,10031,10306,11006,11404,11981,12424,12634,12590,13350,14120,14200,14366,15193,15210,15615,15911,16464,16930,17356,18128,17944,18375,18760,19128,19868,20703,20451,20860,21330,21816,22613,22724,22947,23371,25601,25832,26634,26793,25777,26272,28690,26901,27236,27777,28436,28665,29278,43707,30017,33004,32515,33918,53733,47347,32871,33208,52280,33997,33602,34381,35210,35414,35276,36782,36394,37287,37540,37857,38241,38399,39773,
152,449,699,1015,1209,1655,1771,2069,2523,2794,3266,3637,3795,4447,4557,5063,5407,5608,6011,6438,6750,8147,7687,7884,7962,8353,8979,9541,9686,9948,10525,11056,11154,11612,12520,12369,12556,13104,13658,14300,14778,14819,15138,15448,16214,16424,17148,17240,17679,18103,18525,18994,19259,19649,19637,20615,20810,21201,21793,21943,22685,22583,23591,25463,26399,27011,40162,25874,25984,28880,26406,27179,27991,47060,28979,29189,29171,30612,32442,30356,51573,45444,32363,32462,33024,57427,37065,33594,34117,35760,35108,35720,35848,36868,36739,37344,37773,38108,38417,39569,
211,382,683,892,1378,1557,1981,2258,2465,2875,3092,3390,3721,4123,4561,4873,5501,5797,6087,6267,7029,6982,7675,7862,8031,8641,9246,9261,9444,10262,10632,10694,13909,12107,12365,12546,12745,13204,13531,13708,14914,14958,14979,15661,16335,16725,17050,16843,17234,18089,18307,19460,19697,19687,20044,20783,21141,21380,21779,21508,23799,22855,42036,25921,25924,26360,50074,25782,25839,29049,26643,27256,27933,31086,28855,50496,29432,29905,32412,30759,30929,31273,31739,32796,32800,35432,33632,33643,34271,35563,35680,35407,36097,36605,37806,37779,38362,37750,38711,39495,
170,424,673,983,1315,1636,1833,2293,2488,2977,3229,3507,3861,4076,4607,4810,5140,5614,5934,6321,6891,7022,7780,7807,8289,8493,8724,9418,9698,10110,10758,10729,10959,11525,12385,12603,12800,13227,13941,14173,14347,14739,15182,15607,16226,16356,16869,17207,18139,18018,18092,18768,19148,19624,20109,20674,21150,21487,21813,21630,22491,23153,30271,26102,25821,26341,27256,25129,25937,28769,26614,27081,27852,59890,29038,30913,29440,29956,33246,30597,33289,31367,32263,32454,33117,36137,33962,34515,34648,35418,35089,36052,36361,36969,36856,37747,37656,37966,38639,39022,
186,399,661,1036,1224,1564,1889,2328,2536,2807,3235,3423,3714,4151,4418,4964,5184,5764,5838,6341,6638,7196,7710,7886,7982,8437,8857,9501,9854,10004,10429,10776,11264,11488,12081,12223,13153,13304,13584,14231,14001,15257,15317,15595,15806,16609,16856,17160,17512,17649,18021,19155,19400,19985,20125,20994,20843,21311,21710,22175,22873,23617,29404,26129,25718,26570,40371,25521,25975,28309,26857,54953,28165,43040,28083,41507,29376,30235,32783,30686,32524,31380,31467,54468,33020,37116,33971,33731,34842,35458,35325,35979,36444,36272,36335,37626,38156,37973,38464,38602,
194,386,754,983,1200,1662,1988,2155,2485,2810,3313,5752,3785,4133,4563,4799,5324,5649,6139,6625,6489,7769,7542,7755,10477,8382,8802,9570,9702,10002,10666,10884,35788,11823,12062,12193,12855,13388,13629,14538,14152,14996,15366,15661,16179,16261,17003,17609,17856,18030,18077,38725,19452,19123,19695,20207,21011,21354,21495,21943,22887,22961,29513,26121,26728,26488,25593,25292,25770,28317,27156,42555,27356,28052,28745,29041,30302,30218,32720,30735,34856,31512,32339,46690,32462,39276,33740,33948,33682,57964,35466,35750,36177,37124,37152,37395,221957,38279,38328,39768,
151,428,654,1062,1346,1514,1900,2277,2590,2761,3186,3490,3951,4226,4385,4822,5318,5668,6123,6267,6663,8321,7412,7964,7883,8391,8900,9339,9823,10130,10616,10869,12355,11819,12174,12029,13275,13405,13617,14438,14498,14634,15237,15959,16016,16203,16826,16819,17848,17845,18006,34492,19386,21807,19853,20553,20871,21067,21714,22171,22667,23056,29045,26111,26213,26603,25479,25896,25919,29157,27130,49237,27137,28241,28632,29500,29812,49436,33092,30502,31350,31340,32082,32209,32558,113435,33247,34704,34568,50251,35345,35733,36438,36870,37094,39816,37810,37851,38379,38869,
189,428,660,1005,1294,1452,1930,2196,2569,2548,3120,22281,3598,4462,4660,4896,5302,5617,5886,6282,7023,7124,7502,7922,31630,8358,8991,9156,9480,10152,10774,11236,23757,11960,12129,12197,12754,13220,13770,13996,14369,14950,15611,15755,16095,16457,16506,17243,17426,17998,18466,19410,19080,19483,19954,20636,20769,21262,21546,22175,22895,23124,29409,26448,26596,26100,24949,25492,25865,31404,26499,28944,27593,28132,29301,29132,29927,32573,32028,30862,31740,32282,31884,32218,32892,33184,33724,33824,34316,34945,35649,36085,36069,36439,37135,75282,38239,37448,38478,39327,
146,427,752,956,1243,1547,1831,2314,2572,2730,3096,3729,3729,4174,4459,4669,5272,5749,6040,6393,6622,7332,7508,7744,8707,8525,8987,9620,9676,9837,10500,10902,11118,11913,12276,12511,13120,13105,13449,13995,14454,14991,15187,15409,16103,16517,17278,17020,18096,17923,18783,19079,19202,20103,20005,20610,20908,20654,21462,22220,22729,22971,29272,25684,25919,29298,25424,25672,26022,28565,27158,43639,27914,27763,28563,29039,29261,32383,32929,30551,31391,31414,31412,32312,32915,33483,33512,33698,37642,34828,35803,35462,35962,36782,37478,37356,38297,38605,38539,119767,
193,453,647,983,1383,1535,1812,2100,2574,2785,3284,3815,3883,4334,4469,5024,4917,5496,6116,6296,6546,7185,7671,7855,20953,8614,8793,9640,9871,10248,10519,10724,11605,11782,12402,12463,12863,13249,13465,14137,14417,14767,15273,15834,15804,15925,16685,17178,17402,17723,18303,19084,19063,19542,20561,20691,21249,21055,21601,21997,23117,22867,29332,25593,26439,26245,25262,25812,25907,28706,27345,48296,27471,28345,28633,28895,29900,31799,33174,30524,31673,31921,31910,32380,32891,33301,58752,36585,69370,35224,34822,35582,36265,36261,36746,37585,37959,37980,38964,59341,
161,403,670,914,1294,1547,1779,1964,2509,2771,3120,3795,3855,4208,4433,4895,5163,5612,6132,6412,6660,8107,7544,7943,8313,8277,9293,9199,9590,10040,10431,10907,11056,11512,12175,12576,12943,13432,13654,14228,14346,14938,15023,15068,16066,16615,17095,40180,17832,17798,18642,19457,19464,19448,20068,22597,21184,21144,21767,21888,22984,22852,26800,25594,26925,26901,25071,25696,26326,40936,27051,29268,27870,28056,28918,29333,29986,32403,32431,30769,31229,32269,32081,32626,32386,33105,49420,61543,35097,35077,34861,36122,36423,36734,37778,37940,37515,39559,38643,39435,
165,382,719,979,1176,1552,1967,2157,2408,2896,3245,3903,3656,4254,4551,4765,5268,5548,5974,6379,7106,8095,7583,7756,8094,9065,8722,9157,9506,10097,10139,10585,11455,11434,12070,12333,13150,13344,13413,14095,14749,15121,15463,16029,15902,16737,17210,18746,18177,18101,18498,19178,19675,19788,19747,20447,20585,21350,21513,21930,22515,22635,24919,25887,26314,38970,25287,25159,26057,26652,26906,42611,27769,28223,29102,29021,29131,32090,33145,31419,31754,31565,31697,32466,64007,33899,33451,48359,34347,35001,35232,35641,36047,36750,37197,37448,37994,37931,38293,38818,
152,432,714,954,1318,1510,1968,2161,2523,2979,3317,3982,3957,4171,4560,4929,5313,5879,6031,6353,6780,7041,7214,8222,8306,8360,9227,9630,9760,10055,10397,10912,11031,11864,12283,12472,12997,13010,13797,14497,14616,14736,15257,15475,16182,16289,16682,30302,18068,17496,18361,19321,19200,20034,19849,20605,20772,20991,21679,21862,22671,23010,25575,25993,26441,25070,25237,25440,26378,26174,27022,27770,28340,28345,28532,29076,30332,31894,33186,30820,31548,31410,31429,32266,52455,33790,32891,34475,34491,35137,35783,36043,36320,36663,37282,37218,37153,38456,38541,39232,
188,367,666,981,1168,1568,1920,2079,2520,2801,3121,3808,3768,4212,4715,4994,5218,5725,5831,6577,6657,7140,7304,7705,8432,8537,9083,9398,9815,10158,10474,10950,11169,11771,12269,12091,13363,13373,13749,14048,14593,14532,15296,15720,16127,16089,17304,17279,17250,17958,18813,19419,19084,19425,20389,20408,21144,21051,21305,21712,22834,41970,54810,26022,26508,25282,24821,26035,26207,26456,26408,27317,27845,27767,28556,29234,29034,32854,73508,30722,31856,31522,31612,32218,33802,33927,33296,33652,34999,35124,35108,35694,36158,37105,37468,37898,37974,38460,38891,38878,
181,380,693,1007,1282,1628,1924,2007,2625,2948,3151,3851,3802,4338,4681,4744,5299,5726,6047,6441,6879,7241,7443,7696,8457,8818,8855,9280,9698,10059,10801,10923,11229,12159,12515,12481,12872,13279,13481,14432,14668,14735,15221,15800,16183,16558,17134,17325,17749,18445,20714,19424,19127,19718,20158,20514,20738,20899,21619,22280,22612,24786,39390,25628,26351,24602,25081,25518,25778,26148,27022,27501,27527,28059,29237,29014,29618,32266,32769,31120,63425,31803,31927,32906,33822,34191,34350,33807,34305,34719,35150,35761,36148,36532,37004,37670,37463,37542,39216,38679,
181,394,730,1001,1368,1540,1966,1942,2435,2928,3093,3704,3786,4199,4650,5017,4928,5826,5841,6500,6860,8359,7430,7599,8625,8394,8835,9748,9698,9963,10394,10549,11193,12129,12229,12779,12428,13267,13930,14110,14600,14889,15349,15630,16340,16679,16836,17415,17396,18088,18953,18611,19606,19551,20173,20114,20802,21592,21440,22139,23144,24741,49626,26335,25911,24646,25188,26016,26176,26488,46020,27583,27557,27749,28569,28930,29120,32409,48837,31175,31961,31640,32111,32439,33225,32965,33847,34233,34312,34350,35484,37970,36041,36163,37433,37909,37597,38016,38685,39117,
151,435,669,1026,1287,1506,1856,2129,2498,2937,3131,3589,3692,4015,4553,5100,5215,5537,5999,6614,6756,8291,7546,7817,8226,8597,9156,9542,9837,10295,10680,10749,11446,11648,11913,12713,13125,13352,14143,14171,14566,14724,15243,15928,15871,16586,16809,17134,17525,17971,18117,19184,19535,19621,20000,20378,21464,21339,21816,22053,23217,24820,37205,26043,26636,24903,25546,25666,26245,26762,29581,27260,27173,28284,29102,28927,29718,32022,30029,30704,32249,31466,31874,32600,32790,34029,34308,34460,34497,34911,35143,60436,36475,36307,37525,38582,37716,38161,38635,38761,
176,360,583,947,1220,1627,1843,2158,2451,2742,3286,3879,3786,4021,4647,5050,5174,5659,5880,6227,6853,7157,7626,7982,8420,8450,9079,9153,9706,10228,10281,10580,11483,11795,13671,12564,12569,13456,13656,14525,14540,14712,15230,15745,16002,16464,16905,17227,17710,56136,17996,19173,19501,19353,20412,20312,21178,21676,21762,22296,22531,25206,23647,39387,26067,25088,25288,25252,26125,26180,64679,27058,27944,51436,28586,28987,30009,31866,30082,30636,31708,31171,31440,32283,32770,33013,33982,33789,34765,34796,35626,48901,36420,36309,56655,37696,37589,38307,38352,38666,
150,424,675,942,1310,1550,1941,2160,2527,2787,3121,3774,3646,4157,4334,4734,5245,5579,5980,6223,6541,7428,7689,7756,8251,8884,8821,9089,9941,10045,10281,10960,11635,12020,33017,12113,12797,13668,13351,14105,14574,15046,15344,15631,16169,16201,17023,17005,17751,17878,18733,19204,22361,19618,20604,20435,20535,21477,21504,22169,22641,24911,23628,23859,26121,24629,25121,25623,25547,26563,28840,28113,48717,45883,28967,29625,29492,32428,31227,30777,32746,31910,31877,32168,33290,34073,33744,33897,34076,35015,35649,36045,36138,36741,40656,37251,37302,38257,40505,38834,
179,360,708,978,1365,1473,2031,2048,2437,2949,3419,17357,3826,4116,4557,5029,5072,5794,5913,6504,6721,7025,7594,7757,8183,8973,8797,9118,9620,10090,10193,11254,11513,12139,12938,12613,12627,13324,13660,14251,14362,15103,15263,16036,15880,16347,16924,17028,17907,18179,18583,19268,18889,19380,20216,20258,21089,21307,22094,22220,42547,25162,23053,24056,26215,24808,25023,25012,25720,67522,41536,27728,43306,28624,28238,28913,29657,31912,30755,30174,31528,31767,31930,32496,32787,34372,33242,33640,34333,34643,35642,35966,35733,37047,233145,37705,37867,38129,38848,38733,
176,382,698,1009,1264,1528,2012,2189,2689,2947,3236,3554,3963,4225,4407,4698,5592,5711,5961,6286,6806,7865,7927,7951,8455,8936,8784,9005,9718,10142,10328,10610,11572,11860,25597,12352,12891,13504,13618,14498,14756,14436,15501,15671,16558,16457,16810,17024,17634,18067,18221,19002,58814,19606,20060,20140,20837,21318,21718,21812,25054,25186,23679,23931,26376,24837,25160,25324,47407,26260,26693,27491,46198,28696,28261,28496,29986,32458,30509,29968,61314,31444,32249,32449,33674,33436,33680,34082,34694,35089,64197,36136,38318,36709,37140,37182,37590,38380,38247,38573,
150,365,678,898,1299,1592,1721,2094,2405,2816,3059,3482,4015,4147,4547,4828,5249,5616,6201,6539,6948,8403,7327,8065,8493,8438,8990,9461,10098,9716,10246,10947,11169,11762,12159,12190,12692,13433,13729,14725,14720,14907,15380,15877,15916,16775,17064,17195,17718,17947,18445,19211,19158,19289,20006,19790,20753,21481,21352,21774,28492,24734,22961,24261,25908,24915,25250,25695,41067,26227,63336,27516,30423,28221,28543,28965,29063,32240,30030,30823,49697,31339,31819,32430,33072,33007,33253,33610,34310,34832,49318,35607,51004,37174,37663,37420,37669,37824,38540,39162,
166,346,686,915,1280,1507,2002,2112,2538,2868,3300,3518,3896,3912,4579,4889,5191,5767,6112,6915,6683,7115,7606,7956,8290,8597,8935,9437,9796,9960,10677,10771,11117,11724,12597,12464,13053,13515,13878,14400,14699,14601,15554,15874,16340,16120,16676,17354,17763,17955,18525,19357,19370,19687,19747,20853,20383,21278,21279,21791,28117,25347,23725,23695,26301,25134,25448,25630,26247,25975,41185,27696,62787,27837,28932,28998,29462,32934,29833,30800,31678,31237,31602,32657,32680,33490,33852,34115,34087,35221,35859,35924,36828,59246,36231,37284,37879,37538,38785,39022,
166,408,689,919,1163,1658,1872,2225,2418,3035,3152,3644,3769,4153,4920,4844,5289,5562,5959,6307,6754,7156,7263,8038,8225,8787,8932,9229,9641,10018,10547,10423,11270,11815,11782,12582,12784,13134,13548,14117,14528,14664,15218,15301,16279,16118,16848,17111,17980,18052,18725,19257,19149,19611,20312,20396,20638,21593,21519,21765,28836,25322,22925,23772,26437,24704,25099,25493,25689,26799,27112,27285,29283,28015,28325,28598,29538,33308,30409,30934,31304,31626,31650,32530,33166,33219,33507,34018,34512,34720,35794,35371,35825,51705,37319,37947,58626,38182,38706,39362,
178,398,659,1047,1349,1627,1962,2038,2454,2848,3156,3441,3807,4255,4537,4865,5629,5676,5974,6394,6970,7122,7420,8168,8345,8530,8695,9127,9357,9990,10262,10878,11273,11948,12070,12631,12941,13398,13808,14467,14481,14801,15131,15887,15971,16320,16405,17327,18005,17704,18505,18816,19044,19693,20209,20330,21129,20786,21763,22233,28009,25093,23501,23508,25757,25340,47437,25326,25781,26239,26862,28187,41475,27665,28266,29218,29925,36156,33254,30567,30552,31699,31653,32285,32943,33349,33969,33994,34572,34834,35164,36447,36220,36434,36892,37917,57035,38113,38315,38857,
212,429,712,987,1351,1534,1716,2220,2518,2669,3103,3652,3877,4254,4510,4874,5215,5593,5970,6507,6742,7825,7556,8018,8414,8758,9167,8999,9761,9979,10428,10762,11063,11471,12591,13049,12941,13638,13657,13939,14534,14819,15573,15705,15769,16548,17288,17055,17701,17858,18310,19575,19185,19386,19954,20464,20544,21304,21521,22399,28378,24289,23355,23872,25691,24707,39921,25784,46250,26637,26932,27578,46183,28143,28345,29389,28964,32024,101778,30555,31428,31405,31589,32513,33228,32927,34247,34293,34656,34597,35809,36024,37170,36663,36793,37685,41003,37962,38849,62401,
190,402,695,929,1244,1500,1845,2436,2414,2831,3008,3555,3789,3955,4555,4784,5307,5716,5963,6351,6756,8586,7228,8002,8193,8670,8828,9263,9686,10138,10617,10664,11202,11981,12524,12882,12956,13579,13178,14770,14486,15063,15497,15446,16033,16677,17041,17411,18027,18200,18635,18631,19149,19646,20212,20644,20668,21267,21686,22420,28664,24929,23471,23559,29414,44432,24985,25704,28391,26741,27038,27750,42006,28029,28123,28174,29808,32269,52765,30764,30902,31410,32214,32694,33226,33511,33429,33821,34783,34916,35481,35817,35813,36550,37375,36907,77418,38429,38470,55996,
177,395,631,980,1235,1626,1934,2169,2594,2744,3102,3702,3623,4285,4429,4801,7624,5589,5831,6008,6567,7325,7573,7673,8169,8604,9320,9445,9618,10226,10324,10419,11428,11874,12316,12385,12602,13068,13448,14808,14233,14884,15448,15871,16212,16328,16880,17378,18017,17848,18413,19503,19061,19672,19810,20267,20747,21177,21886,22281,27443,24898,23191,23953,26349,26922,25220,25295,28575,26700,26901,27301,27218,27905,30772,29067,29312,32200,30880,30257,30839,31497,32553,32696,33202,33505,33542,33821,34735,35134,35507,35171,36046,36392,36789,37649,38012,38558,38766,39228,
184,372,641,902,1334,1635,2037,2221,2377,2866,3139,3563,3708,4227,4457,4988,25814,5831,6179,6322,6533,7171,7341,7960,8208,8562,9044,9556,9484,10012,10235,10607,11331,12063,12104,12770,12728,13231,13827,13847,14369,14787,15017,15741,16115,16518,16818,16948,17567,18521,18543,19458,19240,19853,20385,20486,20857,21322,21535,42987,28311,24787,46714,24063,26128,39485,24438,25689,64068,26854,26373,27776,27661,28715,53608,29471,29747,32347,31098,30651,30328,31062,34277,32656,32986,33305,36012,34008,34311,34917,35494,35936,36156,36661,37474,37621,38065,37907,38650,39338,
180,406,678,991,1345,1602,1817,2079,2522,2771,3237,3325,3822,4196,4432,4805,5685,5916,6070,6408,6684,7121,7426,7667,8098,8493,9093,9248,9978,10271,10548,10739,11345,11944,12304,12715,12908,13244,13759,14228,14085,14798,15247,15548,15944,16114,39955,17269,41146,18232,18470,19146,19202,19931,20633,20224,20709,21108,21837,23598,28118,24868,37190,24050,39710,24679,25193,25407,27960,26357,26740,27854,27999,28733,42533,28788,29790,32180,30672,30427,31572,51773,32153,32281,33648,32672,33761,33962,34665,35074,35776,35899,35744,37138,36734,37310,38224,38133,38569,88813,
164,390,729,947,1266,1586,1873,2274,2653,2762,3158,3650,3789,4178,4485,4731,5812,5720,5859,6575,6544,8142,7710,7953,8372,8377,8853,9504,9813,10314,10468,10883,11087,11918,12186,12213,12867,13342,13753,14741,14484,15101,15163,17096,16478,16663,18295,17525,31558,17937,18557,19057,19177,19520,19818,20587,21569,23473,21480,24954,27873,25292,23362,23512,24641,24621,25374,46772,43036,26138,26886,27783,28172,27580,28674,28999,50007,32118,30906,30392,30618,34233,31726,32963,33106,33313,34007,33937,33930,34907,36076,36183,36342,36813,37695,37318,37797,42063,38420,38979,
141,416,684,958,1169,1522,1925,2297,2405,2970,3052,3556,3927,4238,4615,4793,5575,25181,6088,6511,6898,8237,7399,7989,8238,8441,8901,9313,9804,9725,10662,10565,11403,11860,12130,12830,12670,13446,13713,14377,14592,14706,15305,38699,15835,16356,29993,17076,17817,18437,18482,19262,19499,19686,20000,20712,20905,21719,21431,27067,28563,41874,23371,24147,24756,24482,24921,27875,26281,26518,26705,27741,27874,28291,28574,29030,31215,32381,31220,32651,31431,45291,32209,32215,33234,33195,34092,33845,34487,34940,35507,35551,36583,36792,37636,231544,37984,79892,38428,38690,
165,395,668,884,1233,1544,1743,2114,2401,2788,3132,3431,3645,4131,4404,4841,5536,6122,5965,6272,7015,7128,7361,7903,8364,8767,8999,9356,9659,10101,10342,10802,11412,11803,12027,12582,13066,13222,39324,13959,14688,16619,15468,16830,16523,16102,17201,17465,17665,18035,18009,22096,19160,19726,20320,20106,21193,21923,21260,28157,32455,24946,23892,23953,24463,24566,24874,39060,46890,45007,27039,27788,28128,28985,28869,29091,43035,32623,31105,31454,31293,31627,31775,32995,33019,63892,33524,33788,34873,56582,35142,35782,36073,36395,37288,37220,38117,38447,38212,39396,
173,416,753,1043,1145,1472,2052,2056,2524,2953,3209,3473,3960,4285,4525,4868,5516,6240,5931,6689,6826,7280,7579,7693,8355,8857,8811,9063,9829,10000,10092,10946,11112,11410,12035,12513,12988,13331,14592,14249,14628,14902,15355,33695,15835,16360,17266,17237,17906,18127,18747,18940,19337,19790,19982,20565,20893,21376,21655,27650,28210,38179,23448,23767,24337,24450,25138,25498,28566,28334,27342,27643,27556,28562,29323,28659,29635,32133,30830,31154,31472,32284,31738,52659,32803,36265,33722,34095,34540,49651,54709,35779,36443,36254,37256,37525,38186,37659,38476,38898,
156,380,720,884,1117,1518,1731,2189,2394,2819,3143,3496,3929,4180,4606,4730,5650,6239,6100,6395,6546,7095,7424,8033,8337,8559,9097,9490,9646,10078,10297,11115,11135,11768,12372,12425,13000,13674,31065,14538,14383,14872,15087,15744,15764,16139,17860,17269,17770,17773,18788,18589,19450,19572,19961,20748,21286,21593,40760,27047,28517,43673,23701,24166,24349,24224,25312,25617,39775,28221,26767,27745,28087,28202,29154,49010,29388,32106,31431,30745,51628,31726,31692,46137,32738,50805,34069,33706,34496,34729,50112,35664,36274,37193,37009,37390,37980,39420,38002,39628,
204,363,640,873,1378,1553,1918,2193,2525,2774,3051,3487,3959,4233,4812,4952,5557,6099,6044,6405,6806,8166,7649,8016,8178,8518,8901,9183,9836,10236,10581,11183,11304,11894,12318,12125,13094,13254,13722,13987,14299,15214,15485,15798,15985,16136,16917,17288,17823,18085,18387,18867,19330,19575,20175,20591,20457,21708,23513,27601,27593,58577,23564,23523,24473,24605,25103,25454,26399,62252,26948,26987,27853,28696,29091,45235,29306,32267,29991,30312,34514,32032,32005,32309,33439,33429,33362,34221,36339,35424,35198,36168,36043,36315,36940,37658,38192,38272,38721,39040,
169,454,655,931,1245,1644,1833,2316,2460,2870,3184,3597,3696,4216,4245,4950,22052,6108,5989,6607,6690,8261,7656,8026,8220,8586,8867,9322,9705,9647,10502,11340,11089,11521,12275,13014,12803,13155,13621,14041,14422,14640,15369,15292,15908,16141,17046,17247,17768,18302,18627,18776,20844,19611,19978,20353,20398,21922,25637,27296,40318,24939,23314,23333,24570,24388,25048,44580,26454,28774,26924,51520,27641,28377,28453,29461,29630,31771,30524,30849,70468,31476,31900,31958,33500,32561,33311,34259,69135,34665,35783,35864,36084,36974,37221,37199,38130,37977,38420,39221,
164,387,664,877,1195,1604,1867,2267,2556,2828,3194,3613,3686,4184,4564,4636,5208,5997,5772,6215,6955,7104,7498,7837,8019,8431,8916,9350,9496,10391,10692,11170,11467,12167,11884,12567,14437,13424,13861,13914,19435,15246,15478,15090,16114,16170,17174,17205,17709,17945,18297,19123,20781,19675,20019,48629,20669,21862,28218,27694,26319,38084,22957,23652,24205,24369,25138,26947,26188,27572,27185,41998,27483,28806,28291,28915,29323,32025,30006,30653,48033,32141,31851,32296,32732,32994,33875,58254,34389,34394,35333,35132,36359,36731,37034,37165,37153,39023,38693,39788,
179,422,676,936,1224,1671,1808,2211,2582,2872,3255,3898,3855,4081,4617,4841,5307,18477,5841,6570,6932,7109,7564,7828,8180,8614,9193,9290,9727,9973,10526,11023,11547,11827,12063,34253,34500,13236,13849,14579,44934,14932,15464,15559,16210,16731,17664,17389,17714,18109,18713,18762,19198,19771,20777,20500,20519,21909,26413,27836,26778,23837,23518,23313,24762,25053,25127,43899,26167,28067,26832,27753,27322,48832,28026,29148,29347,32913,30011,30502,31241,32328,32251,32656,32523,33457,60359,48240,34381,34869,35348,35878,36481,36842,38184,37335,37675,38060,38453,38996,
165,423,639,940,1216,1661,1877,2207,2488,2957,3264,3453,3986,4260,32019,4703,5321,5643,6282,6430,6973,7373,7474,7746,8363,8781,8969,9306,9917,10213,10321,10748,11266,11552,12517,13236,14025,13300,13686,14200,32707,15164,15561,17296,15700,16355,17362,17203,17483,18257,18184,18852,19403,20006,22207,20512,21248,21777,27320,27814,55349,23142,23193,23646,24272,24534,24695,45893,26192,31257,27001,27056,28048,30478,29493,29190,29774,32646,30417,30211,31617,31715,32414,32452,56803,32819,47871,33781,34800,35064,34567,35989,36341,36081,37463,37507,37784,39332,39058,39220,
176,469,660,865,1281,1538,1863,2241,2604,2822,3016,3581,3797,4088,4686,4982,5375,5562,6064,6434,6761,8247,7381,7920,8402,8533,8743,9403,9596,10192,10344,11045,11059,11823,12351,13310,13753,15717,13624,14383,14752,14939,38868,15485,15954,16617,17150,17096,17717,17842,18038,18876,19301,19440,20271,20595,20755,40868,27342,27702,43674,23212,23451,23602,24860,24480,25116,27922,26388,28515,26885,27314,27767,69306,28839,29730,29634,32167,30587,30325,31420,32369,32051,32461,46174,33294,34118,33475,34760,34755,34882,36021,35881,36378,40271,37909,38023,38126,38740,39205,
159,450,722,860,1236,1634,1895,2231,2542,2924,3303,3593,3920,4240,5187,4904,5289,5716,6069,6593,6641,8320,7564,7917,8074,8653,8945,9152,9718,9992,10272,10952,11125,11811,12522,13356,30879,13335,13698,14371,14333,14931,16726,15972,16184,16544,17389,17576,17980,17945,18462,18459,19663,19627,19745,19989,20843,22625,27378,27804,25974,23034,23321,23655,23879,24036,25414,39690,26221,39936,26949,27532,27296,46224,28905,29174,29090,32679,30180,30404,31343,31574,31989,32897,33078,33539,34205,34098,35381,35511,35229,35536,36242,36303,66717,36966,38313,38600,37835,39082,
212,389,662,943,1189,1673,1827,2037,2404,2819,3237,3674,3793,4108,4963,4885,5200,5397,6356,6435,6804,7109,7445,7952,8205,8432,8869,9292,9815,9784,10370,10995,11343,11723,12333,13687,12652,37778,13905,14061,14919,15024,27914,16078,15955,16217,17366,17282,18010,18176,18194,18821,19166,19342,19432,20353,20912,22987,26530,28800,37665,22954,23738,23672,24185,24901,25344,25446,26331,27015,26557,27028,27330,50203,28302,29387,29006,32628,30178,31173,31317,31503,32083,32180,33282,32696,33195,33952,34815,35090,35527,204720,36866,37079,54883,37297,38249,37692,38787,39522,
158,412,723,1041,1295,1657,1841,2241,2529,3016,3078,3742,3820,4444,4916,4896,5252,5454,6061,6288,6744,7089,7423,7808,8230,8710,9247,9161,9636,9862,10577,10776,10947,11645,12355,13635,13081,14844,13713,14492,14712,15114,15140,15631,16202,16713,16764,17283,17485,18048,18090,18486,19452,19809,19788,20409,20745,23068,27196,26885,22293,23806,23056,26841,24370,23982,24466,76476,26653,26159,27135,27621,27539,29911,28413,29313,29686,32002,30352,30494,31037,31967,32177,32507,33604,33247,33084,33820,34923,34588,35123,35838,36093,36863,37644,38315,37438,38156,40501,39272,
