Size 10,Size 20,Size 30,Size 40,Size 50,Size 60,Size 70,Size 80,Size 90,Size 100,Size 110,Size 120,Size 130,Size 140,Size 150,Size 160,Size 170,Size 180,Size 190,Size 200,Size 210,Size 220,Size 230,Size 240,Size 250,Size 260,Size 270,Size 280,Size 290,Size 300,Size 310,Size 320,Size 330,Size 340,Size 350,Size 360,Size 370,Size 380,Size 390,Size 400,Size 410,Size 420,Size 430,Size 440,Size 450,Size 460,Size 470,Size 480,Size 490,Size 500,Size 510,Size 520,Size 530,Size 540,Size 550,Size 560,Size 570,Size 580,Size 590,Size 600,Size 610,Size 620,Size 630,Size 640,Size 650,Size 660,Size 670,Size 680,Size 690,Size 700,Size 710,Size 720,Size 730,Size 740,Size 750,Size 760,Size 770,Size 780,Size 790,Size 800,Size 810,Size 820,Size 830,Size 840,Size 850,Size 860,Size 870,Size 880,Size 890,Size 900,Size 910,Size 920,Size 930,Size 940,Size 950,Size 960,Size 970,Size 980,Size 990,Size 1000,
167,376,666,856,1241,1484,1547,1838,2336,2438,2763,3119,3394,3984,5478,4543,5196,5494,5807,5618,19170,6528,6605,6929,7384,7560,7923,8155,8447,8713,9066,9605,9923,10211,10256,10672,11671,11176,12191,12050,12004,12818,12845,14402,13682,13332,13934,14597,14868,16592,15545,15525,15936,16016,16593,17006,17268,16668,17703,18350,18374,20340,18562,20027,19313,19366,20435,20917,21133,22023,22520,22499,22588,23508,23294,24817,23729,40039,25464,24817,25840,25386,25406,26958,27122,27709,28061,28248,29010,28993,30220,29640,29959,30530,30038,31043,31253,31645,32494,32285,
158,292,667,821,1178,1378,1579,1873,2605,2520,2933,3152,3659,4020,5767,4206,5156,5164,5876,5550,5827,6300,6549,6766,7218,7756,7909,8393,8439,8658,9167,9800,9738,10213,10195,10501,10871,11331,11542,11897,12211,12832,12713,14295,13690,13370,14124,14527,14566,15521,15196,15680,15749,16289,16438,16795,17307,17600,18181,18015,18446,18966,19481,19179,20206,19800,20671,21066,20948,22384,22493,22789,22878,22843,23076,25283,24502,25028,24683,24852,26089,25906,26189,26542,26160,27493,40983,28373,30488,28013,29301,31020,30028,30011,30258,31144,57294,31169,32513,32299,
176,368,704,908,1170,1343,1842,1821,2372,2366,2892,3139,3451,4213,5698,4370,5037,5490,5422,5915,5770,7353,6376,7078,7228,7571,7789,8063,8615,8834,8895,9207,9975,9735,10235,11210,10593,11254,11346,11916,12331,12614,12923,27381,13979,13379,13866,14494,15010,15398,15409,15362,16039,16994,16689,17040,18952,19388,17841,18574,18526,18900,19297,19568,19739,20177,20092,21022,21018,21797,22358,22425,23319,22739,23725,38543,25064,25167,26305,25208,26045,25482,26472,26956,25953,27536,28641,28759,27150,30478,30246,30268,31242,29816,30316,30419,47664,31156,33223,30660,
180,352,661,803,1167,1375,1740,1906,2401,2358,2894,3061,3611,3912,5858,4572,4776,5401,5548,5423,5823,7499,6443,6749,6928,7233,8014,8432,8386,8527,9240,9444,9911,10128,10391,10821,10892,11425,11709,12014,12320,12344,13082,13077,13594,13792,14224,14734,15022,15200,15493,15962,15893,15937,16503,16951,16986,18090,18505,17949,18616,18492,19617,19588,19614,20381,22005,20994,21039,21627,22360,23207,22646,23398,23857,24526,24219,25409,24457,26058,25025,25787,25748,27431,27360,26979,28649,27723,28867,28275,56169,30731,30709,29565,29789,29943,31855,31796,32995,32562,
143,437,703,829,1213,1419,1756,2026,2324,2522,2859,3089,3463,16485,5578,4358,5052,5430,5580,5511,5842,6164,6593,6964,7141,7289,8121,8375,8310,8758,43983,9606,9751,10229,10423,10527,10638,11347,11543,12296,12203,12359,12693,13223,13375,13783,14146,14116,14745,15078,15207,15926,16543,15962,16676,17228,17514,17374,17627,18322,19844,18844,19256,19797,20038,19953,21024,20691,21091,22061,24720,22691,23129,23382,24433,23757,23747,24925,25573,24494,25711,25573,26648,27527,27673,27564,28360,28280,28166,28554,46574,30238,30489,29679,30584,30028,31216,31261,32931,32519,
13523,415,719,857,1170,1474,1607,1930,2465,2564,2754,3050,3435,3641,5637,4418,5038,5656,5637,5577,5703,6528,6474,6973,7113,7416,7453,7943,8348,8895,8766,9273,9584,9931,10344,10785,11229,11383,11248,12044,12414,12270,12500,12853,13677,14218,14115,14726,14474,14855,15495,15883,15899,15995,16931,16785,17214,17497,18006,18150,18893,19381,19058,19613,19854,19834,20558,20530,21368,22217,22766,22356,23489,24071,24032,24701,23792,25856,24631,24893,25842,26000,26444,26972,27107,27098,27878,27519,29108,28619,29318,30025,30864,30218,29955,30356,33393,30656,33931,31018,
252,344,714,793,1236,1417,1773,2077,2319,2671,2710,3140,3327,3734,5684,4487,5021,5353,5384,5694,5686,6464,6785,6940,6978,7752,7748,8235,8159,8683,8973,9303,9894,10268,10287,10679,11369,10815,11835,12086,12255,12335,13469,13576,13868,13874,13985,15053,15053,15208,15195,15819,16137,16048,16841,17184,17110,17649,17884,18342,18684,18973,19436,19705,20325,19552,20045,20617,21481,24059,22736,21806,23736,24029,23489,23753,23887,25424,24475,25052,25288,25883,25979,28160,26392,26558,28206,28543,29212,27733,29223,32594,31007,29629,30267,29886,45282,32400,72056,32277,
154,368,672,894,1197,1151,1692,1977,2589,2526,2901,3223,3453,3684,5634,4469,5042,5448,5549,5698,5882,6365,6375,6725,7342,7395,7873,8069,8395,9284,9107,9100,9806,9990,10303,10518,10949,11725,11679,11720,12073,12413,12989,13016,13609,13682,13626,16538,14962,15202,15535,15722,15973,16604,16728,17089,17635,17045,17823,18287,18678,19145,19363,19322,19998,20537,20241,20676,22425,22081,22540,22555,23079,23235,24025,23862,24114,24689,24674,25607,26187,25861,26358,26933,28980,27459,28388,27852,27856,31903,28481,30657,31891,30215,29750,31182,31932,31991,33079,32163,
143,402,622,830,1238,1353,1727,1930,2438,2491,2762,3106,3292,3831,5520,4504,5014,5364,5277,5547,5910,7695,6608,6913,7117,7601,7986,8311,8513,8957,8788,9265,9894,10036,10456,10493,11061,11592,11897,12130,12161,12349,12788,13394,13414,13810,14234,14667,14694,14857,15734,16117,15664,16661,16769,17059,17412,17513,18615,17615,18720,18830,19136,19328,19837,22118,20139,20575,21386,21814,21947,23199,23267,22474,23548,24243,23869,25377,24715,24830,26315,26060,26920,26074,26917,27183,28249,28296,27742,53220,42458,29273,55710,30312,29818,30112,31424,31200,32494,31356,
171,399,631,847,1133,1442,1712,1804,2562,2585,2797,3029,3391,3886,5738,4437,5153,5230,5396,5355,5639,7097,6565,7069,7859,7521,7716,8327,8541,8896,8904,9461,9439,9928,10113,11152,10689,11074,12017,12149,12211,12513,13287,13398,13613,13333,14006,14055,14818,14953,15400,15767,15605,16240,16886,16865,17230,17756,18495,18073,18206,18743,19168,19707,19742,19849,20041,20751,21345,22732,22409,22724,23531,23858,23543,23420,23810,25561,24583,25272,25841,26133,25847,26482,27472,26605,28606,28000,28231,43973,29661,29556,46263,30382,30075,30488,31374,31467,31574,33723,
142,342,607,841,1205,1396,1683,1896,2323,2280,2956,3081,3389,3680,5984,4407,5043,5457,5357,5254,6095,6369,6580,6762,7147,7276,7699,8235,8168,8566,9473,9363,10038,10124,10471,11036,10662,11056,11488,12091,12227,12597,13029,12617,13646,15557,14232,14219,14146,14781,15532,15692,16136,16068,17053,17053,16741,17437,18214,18127,18682,19016,18934,19510,19186,20575,20513,20575,21535,22672,22659,22435,22161,23010,22987,24048,24557,24951,24678,25397,26626,26168,26500,26521,27356,27446,27869,27869,29197,28720,29777,30553,30725,30201,29418,30099,32506,31508,46283,32186,
133,319,606,874,1105,1294,1615,2035,15821,2650,2864,3287,3433,3786,6035,4432,5106,5355,5142,5284,5955,6193,6760,6667,7352,7608,7863,7841,8708,8589,8899,9421,9503,10017,10126,10674,10667,11444,11434,11953,12373,12315,12952,13148,13521,14123,13986,14489,14855,15462,15079,15838,16405,16247,17244,17180,17444,17405,17909,18103,19124,18611,19165,19357,19628,20349,21166,20623,20689,35416,22751,22379,22609,22781,23057,23774,24565,25218,25029,25303,25719,25766,25860,26540,26584,29532,28102,27911,28773,28450,28239,54838,30485,30532,30401,31294,32677,31817,31608,31848,
174,387,661,873,1326,1524,1584,1975,2378,2645,2766,3207,3534,3752,5602,4500,5168,6379,5046,5635,5848,6537,6751,6893,7111,7401,7595,8458,8412,8639,9375,9570,10044,9811,10591,11076,10928,11657,11256,12087,12639,12661,12911,12702,13627,14101,15256,14339,14485,15158,15486,16111,16365,16213,16572,17110,17066,17254,17895,17887,18619,18977,19150,18937,20196,20555,19687,21643,21363,21727,22473,22638,23687,23320,23490,23908,23774,25533,24918,25510,26147,26439,26447,27023,27782,27923,28215,30378,28213,42729,29455,47094,43069,30015,30916,31378,32212,31656,31598,32105,
158,372,590,803,1235,1479,1647,1886,2231,2474,2881,3072,3629,3586,5776,4294,5176,5493,5324,5490,6278,7233,6694,6722,7235,7697,8215,8128,8533,8810,8911,9424,9636,9831,10209,10140,11062,11277,11882,12358,12618,12274,13107,13341,13398,13819,14317,14458,14460,15514,14968,15799,15706,16466,16309,17310,17017,17216,17539,18943,18500,19013,19007,19180,19711,19881,20439,20590,21557,21529,22842,22064,23182,23854,24078,23577,23808,25545,24377,25822,25321,26417,26676,26226,27074,27365,27897,28432,28033,29127,29182,30447,29299,30639,30648,30880,32129,30637,31531,31015,
160,403,642,809,1141,1444,1622,1828,2236,2530,3018,3158,3542,3625,5823,4613,4993,5050,5246,26069,5896,7905,6654,7096,6977,7802,7906,8303,8712,8998,9354,9605,9929,10079,10253,10702,10634,11331,11273,11886,12401,13008,13397,13361,13502,14102,13966,14553,16746,14772,14965,15717,16227,16082,16937,17218,17181,17403,18661,18201,18338,18607,19012,19804,19970,20365,20226,21735,21445,21195,22331,22998,23439,24013,25757,23778,24032,25610,25330,25201,25800,25897,26620,26079,27333,28066,28410,28096,28178,28870,28696,30175,29571,29692,30190,30941,32702,30863,31955,31952,
175,408,636,819,1199,1339,1644,1997,2202,2538,2862,3130,3476,3721,6016,4309,5022,5424,4918,6104,6052,6437,6594,6647,7237,7435,7721,8403,8612,8696,8958,9875,9273,9634,10742,10824,11050,11403,11370,12130,12385,12763,13382,13445,13696,14103,14400,13939,14879,14836,15238,15659,16522,16322,16550,16610,17103,17542,18157,18167,18386,18438,19229,19896,20225,20391,20450,21446,21453,21235,22382,22396,22859,23700,23608,23610,24839,25630,25180,25922,25376,26591,25465,26438,27410,27018,28795,28143,27331,28523,28909,42998,30584,30479,29854,30738,31365,32546,32461,33138,
135,395,709,897,1329,1411,1777,2042,2379,2645,2603,3047,3441,3648,5608,4481,5066,5253,5168,6367,5954,6380,6487,7214,6994,7807,7775,8501,8319,8833,8845,9702,9501,10159,10717,10232,10878,11189,11534,12007,12125,12641,12775,12956,13395,13758,14355,13971,14507,15346,15277,15561,15728,16692,16701,16963,17147,17158,17477,18818,18609,19547,20247,18770,19783,20025,20838,20166,20853,21312,21812,22063,23659,23725,23293,23942,24990,25176,24564,25152,25142,25941,25693,26674,26788,27172,30941,28171,28289,29761,29825,29156,30052,30183,30628,30856,31961,31206,32014,32648,
170,376,611,876,1224,1429,1588,1895,2203,2580,2774,3005,3428,3780,5771,4325,4992,5577,5178,6196,5809,6362,6393,6813,7032,7279,7578,8021,8367,8823,8744,9040,9912,10119,10284,10459,10718,11334,11319,11781,12075,12522,13207,13225,13403,13766,14579,14422,14998,15164,15661,15548,16133,16505,16462,17114,17349,17414,17492,18086,18299,19282,19914,19978,20016,20366,20834,21068,21531,21203,21995,22101,22666,22907,23020,24191,24981,25195,25471,25286,25886,25869,26235,26652,27137,27506,28613,27332,28946,29247,29990,30219,31537,30756,29513,31223,31982,30974,32308,32873,
156,334,596,976,1244,1374,1588,2003,2228,2470,2858,3121,3585,3946,5808,4335,4802,5367,5376,6048,5813,6193,6818,6707,7181,7868,7789,8179,8454,8642,9165,9382,9491,10031,10433,10488,11323,11252,11696,12010,11995,12533,13084,13322,13530,13841,13537,14565,15153,15132,15076,16063,15853,16125,16964,17646,17052,17783,17844,18147,18243,18635,19161,19249,20369,20601,20399,21224,20843,21423,21787,25212,22537,23484,23237,24138,23896,25979,24417,24831,25715,25498,26591,26283,26582,26846,28223,28176,28080,29641,28990,29206,29573,29389,30454,30721,31811,30950,31347,32178,
152,357,630,832,1256,1330,1557,1918,2193,2615,2823,2980,3581,3761,5847,4239,4988,5570,5256,5993,5670,7388,6414,6664,7155,7666,7886,8205,28987,8688,9596,9581,9624,9988,10473,10471,10687,11237,10968,11753,12131,12371,13038,13253,13293,13803,14272,14312,14502,15233,15053,15885,15954,16452,16872,16841,17380,17465,18218,18292,18593,19075,19192,19682,19655,19774,20193,20424,21247,21985,22278,23088,22006,23138,23029,24099,23808,25426,26440,25589,25833,26999,26173,27052,27064,27802,28769,27479,28448,29186,29255,29697,29846,28661,29761,31204,32534,30788,32057,30560,
164,410,589,850,1161,1423,1634,1950,2131,2620,2812,3293,3390,3932,6029,4206,5165,5493,5419,6102,5869,7655,6674,6987,7167,7485,7835,8183,9297,8881,9039,9548,9909,10115,10534,10735,11128,11010,11629,35101,12040,12671,12985,13611,13304,14025,14136,14036,14784,15434,15607,15352,16364,16809,16798,16904,17162,17176,17399,18835,18455,19007,19203,21205,19706,20024,19990,20885,21005,21903,22816,22999,22866,22825,23671,24300,24048,24878,24658,27703,25414,25385,26089,26078,26847,26728,27780,28189,27543,29153,29059,29151,30093,30389,30869,29833,31784,31904,31204,32055,
148,428,615,861,1316,1360,1569,1923,2268,2430,2761,3288,3366,3937,5632,4451,5051,5390,5215,22525,6034,6344,6475,6863,7188,7557,7872,8311,9296,8920,8785,9192,9608,9948,10604,10567,10988,11472,11450,12963,11834,12675,13193,13069,13376,14222,14324,14048,14445,15023,15325,15765,15913,16501,16937,17298,17503,17985,17795,18853,18649,18984,19458,19306,19815,20313,20250,20916,21415,21719,21754,23168,23476,24344,23145,23305,23974,24885,24986,48804,25870,25960,26016,26181,27462,26933,28383,28013,28511,30187,28691,29441,28832,29708,30130,30721,32380,32009,31519,32063,
147,353,670,901,1226,1336,1699,1854,2289,2615,2817,3086,3482,3832,6142,4461,5196,5408,13052,5455,5793,6181,6561,6971,6975,7520,7844,8171,21391,8508,8951,9441,9541,10316,9993,10650,11166,11140,11476,12664,12397,12936,12917,13244,13381,13962,14184,14288,14978,15444,14903,15768,18000,16856,17118,17203,17092,17263,17762,17933,18564,18771,19442,19342,20563,20855,20186,20654,20998,21768,21771,22940,22877,23121,23019,24640,24032,25260,24561,41675,25324,26614,28595,26805,27237,27822,28101,27289,28929,30063,29685,29197,29303,32507,30523,31905,32345,31064,31390,32794,
161,350,663,851,1179,1298,1665,1982,2182,2522,2719,3167,3501,3671,5551,4277,5023,5210,5872,5478,5891,6350,6436,6953,7553,7529,8056,8263,8866,8862,9413,9724,9718,10241,10187,11038,11158,11188,11597,11835,12283,12782,12977,13056,13203,13588,13998,13846,15422,14978,15904,15852,16349,16629,17213,17152,17563,17687,18226,19119,19082,19674,19334,19750,20070,19975,19823,20401,21149,21429,22273,22859,22698,22978,23412,23630,24802,25439,25408,25464,25655,25973,26036,26576,27370,27547,28212,28040,28671,28664,28995,29190,29544,30137,29883,30280,32400,31128,31411,34613,
163,358,691,943,1172,1321,1791,1882,2278,2513,2813,2917,24301,3905,5748,4259,4927,5349,5630,5480,5776,6411,6667,6924,7371,7176,7598,8266,8640,8863,9096,9264,9769,10112,9921,10833,11068,11610,11405,11522,12207,12665,12815,13224,13773,13688,14751,14877,14670,15005,15959,15405,16193,16086,16679,16695,16761,17457,18224,18061,18345,18513,19299,19740,19828,19972,20171,20680,20914,20982,22336,22577,22935,22756,23202,23672,24430,25453,24651,25382,25979,25397,26759,53111,26985,27915,28214,28901,28329,29619,29053,29286,29214,31134,31220,30772,31788,31416,32377,32054,
180,409,611,907,1213,1454,1703,1962,2119,2667,2812,3307,3756,3601,5629,4509,5332,5334,5657,5787,5997,7701,6570,7311,7401,7369,8016,8216,8361,8707,9122,9699,9704,10217,10654,10794,10982,11190,11654,11780,12229,12320,12288,13162,13852,13720,14875,14576,14922,15060,14578,16051,15298,16597,16684,16882,17179,17017,17864,17856,18471,18671,21330,18840,19589,20223,20647,21482,20395,21650,23124,22888,23784,22608,23719,23642,23506,25104,24576,25207,27415,25868,26635,43058,26795,27363,28071,28205,29180,28940,29202,29450,29117,29446,29882,29639,31947,33049,31174,31477,
139,383,586,878,1188,1407,1486,1975,2221,2590,2925,3068,3859,3819,5621,4490,5183,5470,5877,5867,6002,6398,6681,6767,7015,7167,7929,8151,8519,8708,9021,9413,9728,9952,10161,10790,10474,13357,11872,11778,11966,12869,12738,13507,13891,14107,14219,14599,14881,14498,15326,15431,15644,16368,16483,17176,16856,17741,18816,17750,18651,18761,19221,19753,20051,20190,19807,20977,21050,21633,23030,22990,23089,23682,23435,23957,24188,25505,24833,25235,25018,26672,25581,26824,27452,27225,27927,28368,28686,29970,29595,29410,30608,29856,30879,30776,32591,31904,31520,31926,
152,334,610,858,1234,1411,1669,1994,2161,2610,2897,3135,3806,3581,5860,4378,5164,5420,5910,5601,5990,6131,6803,6968,7346,7632,7945,7728,8443,8564,9115,9490,9827,10057,10570,10582,11139,11089,11986,12159,12009,12345,13220,13288,13508,14010,13943,14027,14789,15156,15759,15275,16484,16720,16968,17049,17449,17285,17688,18094,18680,18662,19246,19417,20206,19958,20360,21550,21073,20938,22067,22495,22514,23264,23902,23122,24696,24453,24841,38854,25659,25678,26393,26602,27609,27417,30569,27732,28722,29739,28818,28575,29470,30136,30285,57413,31658,30507,32233,32193,
173,403,615,845,1221,1369,1643,2104,2204,2445,2851,3126,3890,3814,5384,4336,4769,5469,5877,5327,5741,6451,6548,6884,7197,7199,7920,8058,8251,8693,9381,9543,9768,9936,10377,10451,10416,11576,11564,12118,12066,12271,12993,13487,13676,13581,13945,14525,14710,14780,14995,15707,16270,15999,16718,16669,17285,17262,17694,17919,20241,18861,19476,19274,20116,20294,20830,20499,21151,21586,22270,22250,22573,23312,23521,24535,24463,24663,24804,26498,25015,25117,25824,26299,26754,27317,52359,27940,28650,29353,31139,29343,29805,30259,29679,47677,31675,30611,31893,30556,
151,324,630,847,1179,1326,1590,1977,2254,2445,2851,3108,3746,3730,5823,4314,5130,5659,5673,5597,5834,6309,6634,6877,7009,7344,8004,8065,8633,8691,8978,9821,9849,9927,10316,10341,11168,37133,11613,11980,11969,12322,13148,13394,12757,13871,14195,14651,15277,15174,15543,15467,15883,16629,16858,17034,17423,17905,17918,17867,18745,19036,18990,19502,20438,20442,20886,20036,20673,21521,21761,23096,22708,23019,22956,23989,24587,28975,24916,25830,26187,25363,27014,27606,26374,27404,43586,28199,29369,29392,29536,28654,30308,30024,30449,32809,35276,31418,32939,31817,
138,316,728,823,1270,1349,1619,2117,2277,2510,2860,3072,3764,3673,5846,4330,5022,5419,5755,5473,6060,7185,6504,6900,10543,7497,7750,8263,8337,8869,9140,9456,9561,10142,10518,10407,11011,12174,11969,11929,12084,12235,12468,13095,13132,13829,14198,14847,14875,14913,15304,15554,15965,16918,16823,17041,17481,17429,17510,18414,18763,19312,19054,18748,19659,20510,20064,20767,21006,20969,22412,22543,22565,23491,24052,23731,24036,48933,24542,25843,24777,25174,27514,25636,27046,27162,27938,27906,28442,29641,28611,29370,30145,30735,33129,30917,56184,31255,31166,32112,
135,354,664,865,1146,1485,1613,1920,2223,2553,2740,3242,3538,3978,5835,4530,4694,5454,6154,5637,5794,7847,6709,6848,7290,7205,8109,8447,8597,8422,9106,9491,9384,10082,10596,10827,11073,25099,11828,11598,12043,12622,12578,13086,13546,13738,14280,14283,15141,14669,15627,15647,15980,16386,16569,17563,17302,17126,18196,18258,18471,18550,19129,19516,19865,20876,20158,20876,21854,20748,22070,23552,22879,23306,23469,23689,24459,41776,25248,25948,25291,25237,26015,40653,26790,27132,28803,27918,28507,29210,28317,30093,29894,29718,30575,31081,47764,30736,30853,32921,
166,369,779,909,1158,1339,1571,1785,2225,2521,2717,2963,3614,3621,5500,4244,4973,5434,5600,5796,6162,6089,6505,6658,6889,7655,8030,8197,8703,8593,9367,9196,9520,9992,10373,10996,11114,11544,11231,11592,12018,13148,13158,13098,13565,13444,13954,14491,14225,15302,15016,15620,16179,16233,16402,17683,17730,17780,18714,17566,18266,19089,19315,19072,19965,19946,20573,21357,21106,21556,22103,23018,22995,22972,23666,23883,26115,25565,25546,27786,25804,26057,26738,28018,26964,26727,27905,28329,28495,29275,28431,29260,29100,30754,30524,45221,32224,31634,32102,32875,
140,453,632,875,1200,1342,1643,1701,2231,2607,2773,3254,3669,3830,5731,4477,5219,5287,5677,5553,6086,6130,6606,6967,7207,7438,7668,7821,8284,9109,9052,9174,9751,10105,10734,10620,11181,11512,11916,11970,12152,12435,12733,13434,13134,13437,14044,14608,15161,14740,15197,15855,15453,16306,16449,16828,17084,17832,17862,18814,18386,19430,19107,19415,19434,20841,19960,21060,20775,21456,23016,23151,22596,23011,23589,24249,24619,25598,24155,25638,26443,25985,26245,27120,27536,27204,41882,27654,27814,31619,30222,30090,29742,29854,30866,32113,33493,32195,31440,32157,
134,375,662,846,1238,1366,1676,1844,2315,2676,2793,3145,3700,3665,5602,4502,4653,5305,5807,5745,5883,6208,6652,6672,7250,7438,7656,8043,8591,8697,8982,9505,9917,10069,10493,10997,10640,11427,11654,11995,11973,12333,14834,13095,13464,13956,14279,14271,14621,14926,15181,15301,15795,16122,16741,17199,17155,17838,20109,18410,18208,18809,18941,19602,19970,20357,20675,20894,20731,21367,22405,22849,23002,23144,22579,23407,24336,25792,24546,26599,25807,25989,26228,27488,27038,27067,27669,28419,28529,29095,29174,28402,30262,30067,30639,31662,44529,31241,31907,31652,
179,401,609,860,1196,1448,1632,1801,2337,2618,2959,3137,3951,3706,5921,4338,4824,5519,5640,5612,5921,6451,6559,6961,37315,7593,7751,7971,8568,8532,9012,9074,9597,10086,10379,10885,11615,11063,11574,11844,12423,12366,13254,12896,13223,13826,13806,14170,14862,15273,15478,15252,15683,16526,16533,17123,17341,17022,17872,18194,18544,18654,19364,19211,19728,20249,20448,22954,20070,21143,22638,22724,25200,23912,23486,23697,24081,25597,24427,26440,24846,28466,25801,26720,27184,27727,27845,28974,29915,29909,29460,29328,29523,29883,30323,32171,30738,32091,31282,31786,
182,349,629,826,1190,1404,1563,1918,2127,2517,2979,3106,3596,3954,5623,4528,5012,5475,5707,5642,5767,7745,6482,6957,8774,7488,7815,8564,8826,8757,8999,9547,9733,10163,11081,10447,10678,11342,11553,11539,12410,12371,12477,13677,13321,14252,14372,14443,14617,14549,15374,16368,15945,16451,16184,17240,17361,18261,18506,17726,19033,19243,19056,19975,19474,20677,21233,21024,20816,20489,22000,22251,23040,23477,23433,23013,24093,40102,24930,25718,25595,24859,26097,28097,27366,27466,27678,28135,27619,28772,29281,29354,29307,30655,30206,30866,31414,31318,31177,31180,
150,410,723,921,1344,1458,1652,1803,2081,2499,2927,2956,16129,3638,5699,4378,4968,5468,22981,5555,5792,7266,6509,7222,8596,7633,7789,8037,8225,8484,9146,9338,9598,9989,10500,11000,11173,11295,11867,11559,11820,12624,12885,13439,13919,13687,13655,14074,14519,14972,15403,16120,15956,16108,16073,17187,17780,17634,17881,17877,18730,18456,19220,19741,19788,19990,20494,21417,21204,21256,22471,23154,22675,23072,24005,23701,25460,25924,25250,26669,24627,25909,26888,26182,26256,27654,27828,27639,28109,29866,29427,31610,32410,30774,30249,30700,31026,31392,31226,32060,
158,388,666,813,1269,1438,1631,2021,2233,2329,2738,3243,3469,3784,5463,4581,5042,5360,5768,5517,6103,6257,6457,6913,8816,7304,7812,8055,8645,8559,8938,9466,9725,10082,10488,10216,10651,11254,11826,11733,12048,12257,12879,15408,13268,13220,14135,13844,14390,15163,15319,15830,15418,16280,16194,16890,17230,17663,17890,17966,18640,19045,19456,19351,19829,20066,21000,21471,20531,21243,22698,23009,23008,22835,23484,24331,24589,25119,24857,26451,25477,26328,26688,28309,26683,28087,27508,27366,28604,29669,28093,28660,29765,30379,30228,30829,30538,30956,31625,31761,
145,320,648,815,1104,1415,1701,2016,2236,2418,2794,3064,3508,4006,6069,4415,4915,5338,5245,5769,5868,6307,6724,7107,9473,7496,7837,8405,8594,8979,8966,9343,9407,10269,10435,12571,11009,11546,11145,11853,12342,12553,12891,12779,13376,13821,13927,14158,15132,15193,15489,15780,16176,16527,16794,17133,17307,17474,17672,18054,18660,19828,19062,19548,19472,19970,20252,21080,20934,21495,22168,22198,22774,23631,23947,23823,24368,24127,25212,26490,25571,26063,26706,26988,27586,27192,28265,28124,29023,29329,28707,30228,29618,30463,29680,32448,31518,30471,33206,31007,
151,328,638,781,1206,1498,1766,2098,2239,2502,2925,3083,3131,3827,5469,4337,5211,5698,5373,5504,5989,6552,6434,6722,8733,7689,8058,8330,7951,8987,9351,9512,9593,10230,10440,10925,11226,11324,11311,12071,12317,12561,12932,13247,13330,13571,14473,14261,14905,14891,15240,15923,15902,16440,16387,16741,17068,18079,17429,18213,18542,18596,19518,20402,19674,19904,19898,20555,21682,21630,21827,22118,22660,22775,23095,24340,24968,24384,24579,25821,25051,25827,26413,28759,26754,27714,28003,27465,28090,29503,28927,28605,29528,29994,31077,31581,30842,31952,33307,32890,
206,411,596,860,1190,1346,1587,1876,2239,2537,3092,3178,3307,3943,5625,4267,5005,5369,5361,5714,5867,6848,6241,6833,24642,7486,7903,8091,8471,8810,9206,9642,9761,9661,10292,10908,10986,11242,11699,11897,12484,12142,13178,13118,13440,13793,14265,14663,14021,15023,15413,16410,16194,16049,16576,16358,17188,17812,18155,18136,18568,18830,19485,19511,19680,20358,20520,20831,21291,21594,22147,22203,23062,23497,23570,23718,23803,24059,25525,27258,25619,25602,26457,26497,26920,26156,27672,27417,29041,31880,28690,29587,29945,30351,30659,32454,31247,31061,31984,32120,
146,360,637,847,1203,1333,1663,1924,2151,2595,2721,3197,3411,3636,5771,4382,5079,5296,5442,5478,6159,7804,6678,6727,7198,7703,7788,8215,8458,9244,9370,9349,9842,9822,10410,10456,11152,11776,11633,12026,12195,12986,12876,13049,13537,14073,14226,14741,14712,15064,15609,15988,15875,16620,16640,17256,17541,17444,17839,18227,19051,18430,19057,19283,19835,20336,20375,21156,21079,21354,22001,22676,23756,23390,24204,25562,23933,24540,25148,25755,25606,25648,27317,27752,28474,27084,27588,27608,27951,53036,28632,28928,30150,30607,30176,30658,31065,30880,30789,31841,
138,361,602,816,1159,1365,1520,1842,2250,2551,2828,3019,3411,3804,5531,4439,5043,5635,5248,5781,6009,6473,6482,6883,7032,7508,7772,8189,8507,8862,9008,9215,9713,9874,10139,11011,10852,11434,11474,11840,12140,12401,12404,13292,13647,13648,14409,14094,14546,15248,15183,15166,15939,16429,16822,16654,17585,17606,17944,18026,18867,18445,19582,19774,20103,20789,20592,20355,20706,21604,21578,22466,23135,22683,23667,23289,24023,24828,25015,25389,26516,25912,26573,27784,28360,26629,27711,27516,27901,44899,28838,29364,30365,29178,30459,31439,31378,31530,32318,31947,
142,422,714,853,1229,1475,1622,1939,2299,2552,2890,3161,3368,3813,5432,4618,5044,5295,5440,5756,6092,6485,6797,6885,37652,7301,8023,7965,8428,8771,8754,9600,9658,10730,10527,10422,10981,11122,11751,12183,12220,12485,12976,12744,13466,13964,14653,14299,14765,15321,15505,17778,15920,16304,16570,17318,16800,17348,18275,19022,18340,18718,18828,19322,19278,19828,19872,21252,21271,21622,22463,23238,23394,23077,23943,23860,24163,25046,25255,26428,25813,25768,25981,27241,27228,27018,27719,28725,28374,28856,29635,29123,30001,30467,31297,31277,31285,31588,32465,32869,
