Size 10,Size 20,Size 30,Size 40,Size 50,Size 60,Size 70,Size 80,Size 90,Size 100,Size 110,Size 120,Size 130,Size 140,Size 150,Size 160,Size 170,Size 180,Size 190,Size 200,Size 210,Size 220,Size 230,Size 240,Size 250,Size 260,Size 270,Size 280,Size 290,Size 300,Size 310,Size 320,Size 330,Size 340,Size 350,Size 360,Size 370,Size 380,Size 390,Size 400,Size 410,Size 420,Size 430,Size 440,Size 450,Size 460,Size 470,Size 480,Size 490,Size 500,Size 510,Size 520,Size 530,Size 540,Size 550,Size 560,Size 570,Size 580,Size 590,Size 600,Size 610,Size 620,Size 630,Size 640,Size 650,Size 660,Size 670,Size 680,Size 690,Size 700,Size 710,Size 720,Size 730,Size 740,Size 750,Size 760,Size 770,Size 780,Size 790,Size 800,Size 810,Size 820,Size 830,Size 840,Size 850,Size 860,Size 870,Size 880,Size 890,Size 900,Size 910,Size 920,Size 930,Size 940,Size 950,Size 960,Size 970,Size 980,Size 990,Size 1000,
96,201,320,515,693,916,1209,1432,1621,2088,2171,2666,2928,3605,3996,4199,4878,5303,5537,6376,6502,7886,8560,8193,9262,9774,10495,12945,25248,12684,44998,16369,15658,15366,16905,19777,19984,20764,21253,22647,25214,24129,25702,25994,29069,29529,30880,30398,33626,33741,37222,37090,43049,40071,42002,45505,43814,47849,49712,51440,52992,53319,55189,57299,57917,62486,62001,65703,68836,69375,74449,75790,76630,80753,75687,84078,87865,86126,88652,91146,95092,94704,101010,96291,97510,109727,111736,103866,117763,115582,116321,122575,125597,124310,130288,135775,129821,136303,140354,140696,
94,198,324,488,679,945,1114,1428,1732,1849,2546,2657,3081,3558,3888,4235,4624,5311,5790,6256,7084,7684,8171,8756,9908,10087,10312,12322,12753,13338,15656,16895,15723,16478,17180,19271,19265,20042,21397,22502,24318,24201,26530,26975,27041,28306,29258,31340,32664,33270,35817,36281,48206,40048,41917,44859,44654,44276,48661,51330,52931,56453,54856,60049,58584,64369,67524,64737,67254,70779,72364,71857,77728,90477,77297,84495,84056,87703,88947,93966,96831,99063,104192,112337,104121,106168,107361,105377,108781,127007,116994,118338,127569,124611,128670,137698,129861,137506,139102,137356,
109,258,326,495,750,912,1137,1504,1729,2086,2179,2651,3210,3440,3939,4462,4956,5303,5195,6481,6670,8151,7899,9095,9872,9108,10600,12793,12294,33714,15141,16336,15636,16820,16826,17990,19783,21017,22072,23682,25602,24299,24977,26622,26351,28409,29772,31332,31932,34177,37337,35807,44530,39879,43469,41529,43201,47156,48970,50605,51035,52080,56297,55364,59659,59727,62352,65675,68341,65123,69469,73991,79319,76951,78541,85113,82987,89423,89831,112094,95794,96669,104630,97712,102762,110215,112752,103643,113280,111535,120663,117599,132407,127633,130409,134602,130222,132071,143658,138453,
97,192,335,484,645,858,1150,1485,1519,1879,2419,2690,3087,3466,3987,4469,4626,5255,5844,6148,6934,7901,8044,9121,9137,10649,11101,12327,12807,22325,14706,15559,14998,17311,17584,18142,19053,20109,21684,22900,25434,24238,25659,26193,28005,27899,29023,31811,32277,34348,35494,36594,51626,38937,42069,42098,43443,49093,49460,52039,51539,54138,56607,56278,71024,74659,64845,69554,67463,72343,75074,74803,74453,77010,78350,82056,88872,88360,92669,90422,97182,94774,97506,100452,101639,107571,105892,105616,112997,111651,117434,120244,118973,131058,126551,136237,130099,137814,139329,138903,
113,181,329,550,614,947,1100,1295,1617,1970,2322,2551,3262,3262,3710,4253,4691,5343,5805,6335,6919,8166,8522,8785,9654,9873,11402,12400,12355,13393,15251,16618,15754,16456,16996,18003,18562,19959,22165,22567,24956,24883,24908,26004,28094,29272,29545,33192,33217,33908,36138,35126,44208,37654,41422,42585,44263,47962,49616,51279,51102,54735,56270,55516,59936,60993,65244,65931,65957,66874,68822,74126,78037,74588,73628,82623,85268,89349,92023,90441,95793,95568,103222,100593,99051,103667,112561,132602,114277,109219,120671,121445,123926,127684,124112,131551,129175,140257,132031,137793,
99,202,329,528,651,833,1132,1439,1672,2016,2308,2665,2766,3560,3674,4257,4799,5373,6138,6531,6845,8452,8477,9017,9707,9469,11154,12020,12828,14154,15667,16261,18032,16597,15920,17304,19694,20882,20965,22179,24913,23032,24338,26325,28213,27918,29736,33178,33356,33197,36519,35007,49595,38211,40138,43798,46085,46870,49244,51738,52389,54056,57026,58612,64213,59373,64962,64663,65383,65366,68230,73970,76489,74069,124635,86013,83579,88508,85098,94286,94848,96058,103375,99382,103197,111770,123450,119654,111542,109776,116570,118758,118543,127563,131698,133036,134464,136558,142851,138216,
107,201,346,550,638,819,1163,1536,1734,1898,2387,2807,2954,3351,3846,4450,4799,5406,5453,6463,7144,7821,7905,8866,9300,10468,11052,12518,13052,15006,14004,20697,35578,17343,17722,18084,19597,21042,21020,23196,26869,23497,24796,26034,28126,28376,31867,31563,32657,32444,36094,36948,44421,42399,42748,44222,45601,48885,46649,48500,51417,58036,58007,57889,61241,62444,64020,68666,69421,71617,69405,75377,74344,76936,78391,84118,83456,91091,92547,95757,92405,96841,115610,97502,108331,105831,110022,120827,112169,111443,118438,118596,120642,123825,134721,133808,135129,141262,135511,140453,
99,198,333,515,749,929,1146,1423,1695,2009,2359,2676,3027,3501,3794,4456,4788,5655,5636,6537,7222,8082,8387,8591,9429,10587,11157,12815,12049,22201,14954,16183,16517,16570,18017,17828,18939,19203,21156,22180,41704,24752,25518,26293,27830,28801,29673,32152,32819,32082,37235,36665,50619,39804,41089,44910,42945,46383,47830,49897,51417,56539,57456,56859,61809,59535,63290,66121,70858,70429,69939,86494,75703,74859,89509,78987,84750,91041,90909,91495,93553,101070,96326,95337,106909,105959,104869,108690,114619,111419,118234,125128,122327,124052,128776,140599,133283,137292,140412,136175,
81,211,300,484,709,903,1105,1367,1544,1959,2389,2756,3259,3444,3938,4329,4745,5730,5487,6461,7001,8188,8194,9049,9675,10588,10705,11912,12739,13973,14732,15023,29250,16288,17618,18466,19397,19817,21004,23913,24725,24437,25306,26724,27011,26628,30197,31883,32935,33026,35119,38875,36441,38456,41367,43545,45667,46022,48092,47585,65523,53721,56039,56267,58444,62265,63745,66201,69390,68920,68414,78326,75350,77815,75637,85211,90619,88623,91497,92621,92689,96569,100247,101737,99012,108461,101668,111163,115207,153582,118838,115163,120900,126591,130189,133487,128912,142601,140929,141859,
103,214,364,498,688,919,1038,1435,1614,1938,2438,2575,3035,3345,3821,4253,4882,5132,5708,80502,6990,8428,8039,9385,9791,9912,10995,13583,12505,27253,15534,16246,15715,16133,17823,19203,19403,19857,20486,25035,23855,23448,24413,26417,28863,29147,30754,30900,32279,34092,36189,37205,40910,37995,40791,44101,44739,46748,47862,49780,53921,54182,55174,58240,59960,60189,64592,63214,67395,71811,72828,79074,78047,78613,78718,81130,85323,87758,91272,93922,97099,98003,96699,99764,101523,111595,105463,106227,111958,118375,120921,123037,121967,120886,125199,133754,128821,136370,140615,137264,
112,186,310,577,701,952,1132,1445,1703,1964,2317,2734,2949,3264,3835,4479,4532,5604,5842,6985,7216,7920,8228,8850,9680,10691,11052,11936,11972,32235,14982,33563,15665,18428,17369,18719,19578,20021,24126,66908,23793,23618,25227,25995,27696,28041,29373,30427,31511,32561,35330,36258,61602,40096,41063,41786,45426,47065,45916,49341,49025,53633,57542,56961,60424,61157,63194,68586,66339,70347,71977,77578,74902,76376,79098,86306,84217,87272,85551,96941,97395,99802,97193,97027,99512,103479,103808,109362,113236,109138,120111,120743,123055,123747,126371,130557,130302,133839,142246,139211,
108,205,353,495,718,928,990,1372,1674,1915,2315,2932,2898,3416,3736,4181,4833,5254,6131,7089,6806,8263,7709,8489,9283,9302,11095,12752,11884,13422,14496,15159,15292,16748,17251,18130,19300,19791,20974,22263,25244,24868,24604,25655,27453,28806,31939,31387,33941,35339,36357,38868,54203,38367,40991,42799,44284,45782,51453,49099,50791,52234,55895,57852,59753,61690,62581,66127,66669,68188,70298,75962,71496,78252,75562,85243,84384,85702,87524,94914,88989,93370,100126,97720,106181,116288,105591,105237,118988,116977,114679,124750,118507,122474,130849,135488,128916,132267,138374,134435,
97,200,332,490,740,847,1039,1397,1572,1939,2560,2771,3165,3490,3768,4423,5098,5605,6074,6776,6975,8312,8414,8994,9873,9822,11299,11957,12216,26594,14977,14258,15171,16597,18099,18693,19398,20690,21968,21221,23088,23136,25702,26402,26942,28995,29645,31860,32599,33855,35092,36403,37167,40012,40324,43557,44521,47453,47763,49271,51357,52999,55658,57099,59827,58131,64307,64741,67676,67346,69647,76533,74021,77631,80492,83435,85590,83897,88389,98116,92117,100000,98796,94709,101904,107053,103669,106930,114697,115035,116632,119501,121542,127156,130163,140365,130760,135579,138702,139419,
78,188,309,470,719,912,1107,1299,1639,2013,2259,2638,2843,3354,5692,4218,4868,5125,6138,6889,7033,10697,8220,8556,9716,10332,11123,12128,12312,12862,15196,14353,15953,18280,16823,18598,17681,20303,22304,22551,23001,23816,26990,29314,27278,29142,29620,29741,32464,32534,35783,36164,38482,42679,41472,43401,45693,47159,49494,51707,50605,56323,52938,58148,58235,63159,63806,66549,67131,68222,71356,77712,73179,74747,81536,86053,88481,90166,88439,88781,98188,99489,100739,98437,102496,102320,108981,106802,114045,113119,116671,120664,117217,125687,127707,139980,129948,140740,139365,151766,
98,195,351,497,631,880,1229,1422,1629,1990,2342,2629,2960,3274,3786,4119,4680,5130,5835,6590,6880,8279,8244,8215,12639,10024,11360,12708,12323,13230,14585,14774,15513,19914,17876,17733,19225,20278,20572,22574,23597,24951,25211,28001,29449,31163,29358,30847,32933,33559,35270,37550,37440,40811,41266,42799,45301,48540,48765,52109,51289,52685,55786,55172,59928,59291,61246,64210,65618,69732,71936,75343,78618,80040,79335,80797,82946,86838,91290,93622,95370,100333,98897,101893,101142,104568,100501,109725,114086,110228,119613,119693,118643,124359,134113,129067,126450,134805,138526,143039,
113,185,306,492,688,928,1082,1384,1669,2144,2305,2710,3025,3353,22079,4450,4895,5483,6195,6390,6479,8364,8040,9023,9302,10415,10098,12150,12605,12915,15077,13903,16049,18771,16858,18362,19035,20689,21662,23283,23338,24116,26010,26389,27083,29453,30379,58902,33091,33708,34857,36832,36642,40040,41262,42121,45310,57923,48646,49579,50685,51654,55693,58942,58491,62922,63060,64780,66529,70482,68872,76535,72130,77438,81164,83453,88542,89499,89538,94146,93616,95127,97906,100388,101718,105766,107029,107638,113883,110918,117833,125026,121729,128631,129900,134237,133306,134909,136615,147860,
109,197,351,499,652,875,1153,1281,1743,1966,2468,2638,2874,3495,4092,4420,4760,5457,5863,7149,6711,8378,8390,8703,10104,10134,10692,12630,12070,13445,15149,14619,16083,37593,18133,18663,19739,20130,21305,22070,23259,23265,26178,27136,27283,30222,29837,32021,33280,33738,34613,36684,37983,39916,40462,42362,43963,45036,50326,51916,49665,51149,53429,57772,60116,60382,65189,66389,69622,70805,72414,76374,74845,79872,79496,83459,84193,87103,89166,94072,93874,93854,100617,98646,101050,100994,104604,111783,114521,110929,121517,124273,122786,119141,126436,131652,130296,135042,136493,141368,
108,201,350,471,735,923,1164,1378,1640,1902,2291,2754,3295,3570,4278,4160,4772,5241,5848,7065,7021,7819,7662,8386,48953,11024,10804,12893,12171,12927,15163,14549,15718,17824,17364,18617,19538,18931,21361,23466,23332,25859,23720,27370,28242,30396,29308,30489,33889,32092,36313,37488,37315,39937,40048,44404,46083,43348,45889,50721,49497,54680,57447,56468,60517,60769,63289,65157,68249,67237,71005,76057,72804,75046,79236,84673,85204,88654,90516,92603,94839,95818,98876,97331,98890,103985,107838,105199,111107,113480,117683,121668,124185,123046,133495,129267,129510,134589,139563,143733,
111,242,342,500,664,932,1125,1350,1695,2085,2232,2631,2945,3526,4459,4162,4905,5157,5669,6501,7186,8390,7844,8382,9400,10329,11093,12516,13379,12948,14629,15097,14848,17513,17810,17553,20325,20012,21174,22746,23786,24105,26019,26663,27106,28276,29528,28482,32125,33888,37247,50017,38878,40084,40419,45232,50977,47544,50548,48601,50413,52306,54464,57948,60650,59835,63484,66068,71456,68095,74729,77503,77915,75887,76067,82535,87933,88835,90250,96448,95232,95532,98921,94090,96498,109060,105803,107698,112628,108210,113032,120775,121571,129357,126159,132018,129652,132378,141927,146783,
89,224,344,492,707,877,1094,1414,1580,2192,2259,2567,3095,3080,4147,4513,5140,5398,5692,6503,6670,8117,8396,8673,10947,10542,10386,12917,12686,13659,14933,14836,15400,17943,17103,18992,18985,20879,21102,21914,23372,25086,25496,25486,27825,28211,29771,30592,34544,35071,34979,38147,37521,39587,42574,44314,42669,46564,46786,50998,52310,54231,54628,54962,71209,63195,65093,63314,67833,70411,70559,88386,76931,79345,77664,82553,85266,89585,91477,95041,91946,99572,95764,104540,100933,102989,107598,110959,115192,111620,118223,121411,122319,124662,129540,131764,128817,139254,135743,140938,
99,197,353,484,759,855,1079,1396,1520,2013,2243,2695,3014,3441,4169,4127,4795,5453,5565,6722,6944,8131,8039,8519,26528,10044,10706,12767,12584,13379,15148,14225,15967,29662,17665,18058,19113,20233,20945,22026,23316,24171,26454,26946,28736,29539,29177,29903,33831,32244,38623,38042,37445,40277,41752,46811,44625,45217,47773,50513,50292,53357,54426,57315,56591,60182,63803,64412,65967,70318,68948,71227,76067,77131,77497,77626,86102,84058,93746,92995,96334,96296,99462,101844,100791,117582,107154,111131,114494,109896,118088,118679,121627,119170,130248,127443,129922,136035,141288,152890,
103,193,339,481,677,906,1150,1381,1602,1862,2249,2585,2989,3475,4025,4524,4560,5423,5625,7215,7106,8364,8053,8834,9507,9721,10724,12998,13139,13481,14764,15997,16677,16480,16957,18457,18411,19865,20395,21950,23685,25449,25925,27429,27604,28245,29708,31759,32091,34955,36284,34367,38807,39153,42008,42286,43168,45784,47901,53201,51002,54497,53228,59783,59886,61401,63923,65334,70186,70143,71388,73908,75461,77727,79748,83882,86896,88671,87856,96343,98518,93970,102125,100938,104878,105067,104128,107126,113569,117746,120182,115820,121752,123872,131821,128811,145132,134030,137835,143721,
97,187,347,568,765,855,1113,1370,1705,2079,4173,2743,3061,3508,4074,4140,4931,5384,5560,7129,7091,8239,7880,8291,9533,9900,10886,12556,12658,12680,15698,15301,15857,16590,17973,18581,18962,20362,22115,21413,22606,25293,25887,26957,27773,29250,30517,30787,34395,33807,35181,39217,38048,40988,43640,42225,46802,46615,49903,49789,51249,53310,56166,57123,57341,61330,63224,65028,69645,66548,71315,72815,94830,76945,81265,88804,87122,87165,89400,91182,96957,94767,99474,100998,98113,103252,103894,109823,115042,111711,120981,119905,122437,122536,132800,126538,139848,136576,136965,146118,
106,197,393,503,759,820,1006,1419,1689,2039,2305,2781,3230,3516,17613,4279,4974,5162,5831,7012,7143,8758,8037,9024,8912,9734,10772,13174,12512,12784,14838,14184,15916,16186,18572,18627,19018,20823,22237,22467,23580,23800,25245,25878,27784,28676,30577,32805,32549,35429,34536,37596,38934,38399,40704,43680,43379,45246,50080,49288,52127,52548,55187,55604,57714,60158,65721,63285,67381,70482,69553,72898,74258,75070,81456,82103,84980,88169,91619,92989,97543,98608,99346,100438,98690,107616,104608,111645,108660,110657,117671,119773,120107,126808,127224,126230,139788,131172,141446,144850,
107,198,336,470,766,962,1162,1436,1516,2054,2421,2677,3043,3315,4005,4453,4616,5278,5619,19637,7447,8010,8057,8267,9308,9668,11056,12528,12243,12531,15285,15814,15298,16774,37790,18580,19112,19759,20207,22764,23654,51695,25445,27382,26132,30120,32921,31533,32207,33779,35479,38754,36693,39174,41663,40737,45097,45494,48342,50028,51488,54655,55815,56326,55735,60350,64494,64608,67677,72974,72218,73445,74526,79398,81840,83836,84492,85854,87866,93736,98113,102173,98871,101846,97949,103585,103806,103869,113860,118370,124757,126716,119045,125490,131011,137572,144403,137744,141079,145981,
114,220,325,494,728,885,1231,1454,1753,2146,20841,2717,3014,5216,3831,4315,4610,4899,6038,6068,7021,7973,8458,9308,9504,9840,10638,44469,12437,12848,14204,15246,15371,16160,30421,18697,18789,20748,21575,22957,22860,26304,25170,27317,26963,28974,29896,30592,34246,34174,35086,37779,38337,39130,42309,42491,43163,45017,47901,50142,48674,55073,71321,55847,59783,60144,65931,62745,65108,68412,72245,76555,77623,91112,80874,85426,86408,87938,94352,92116,95058,93187,96828,96016,99535,106105,106527,109239,112845,112012,124427,119096,124077,126390,125128,128044,137964,132939,140001,140995,
107,192,340,502,640,898,1235,1488,1595,1895,2555,2687,3167,3579,3987,4460,4979,5198,5711,5930,6982,8008,8374,9017,10023,10446,11039,13108,12070,12963,15144,15031,15549,16437,16568,17622,19652,21291,21565,21996,45074,43355,26151,26216,26524,27968,29821,32430,33515,33758,35418,36463,38285,39453,39366,44546,44453,45292,48217,49662,50753,55501,56030,55714,58405,61515,65053,66475,65571,69136,75348,71474,76482,79312,81668,83036,86261,88930,87315,92312,91642,96450,102279,98285,107606,106699,104710,107618,116543,125277,117799,121601,121570,125560,129353,133262,139289,135969,139657,162929,
102,202,305,504,696,907,61310,1417,1607,2098,2506,2537,3142,22004,3815,4536,5109,5219,5909,6542,6913,7749,33853,8703,9326,9913,11017,12070,12218,13447,16227,14603,15368,16522,18110,19135,19934,19820,20559,23535,24600,23994,26241,27561,27875,29325,28420,30893,31445,33407,36207,37365,61888,39484,39118,42766,45103,46691,48002,50902,51831,56446,57934,56280,59020,60629,63991,67285,68855,69236,74008,70346,76452,78554,77468,82260,86835,89591,92107,91755,100785,97874,98415,101608,104844,106686,108001,112259,116861,119074,117693,123170,119696,131695,129607,136694,141504,135234,137038,148237,
92,202,400,540,648,861,1214,1432,1626,1888,2678,2725,2814,3805,4039,4338,5030,4869,5416,6429,6514,7834,8674,8580,9228,10110,10550,12765,11244,12803,15387,13797,16072,16484,17418,18091,19126,20786,21194,22259,40106,25073,24753,26068,27486,28722,30148,32620,33680,32677,36349,36740,51823,40980,40288,41286,45912,47757,49066,51627,51783,52251,54000,60267,62184,60752,65730,64999,68931,71391,70664,73364,76320,82831,80745,84974,84337,90182,91143,91578,91797,96746,103518,96459,98330,102667,107270,112114,114066,118365,115351,120890,120197,127582,125619,128780,137000,136923,136008,143237,
107,201,392,531,687,891,1151,1279,1601,1914,2427,2686,2916,3829,3846,4311,4436,4993,5931,6580,6989,7387,9150,8733,9276,10126,11175,12390,12775,13381,14685,14888,15504,16853,17400,17469,20064,41606,21229,22286,44219,26007,26163,26654,28691,28062,31322,32161,32171,35260,36828,38183,37320,38771,39746,42560,44350,45759,50234,51061,50844,53783,54156,55580,60013,59488,65502,63599,65551,68234,70679,72938,77268,79201,78672,85573,83024,86488,88733,90779,109051,99597,100701,97786,100018,106635,111891,107595,115592,122547,112577,122530,116435,123939,126104,128811,139003,137591,139345,139660,
95,188,334,510,670,894,1200,1339,1646,2002,2507,2595,3016,3995,4030,4242,5107,4891,5876,6292,6718,8320,8702,9128,9623,10963,31415,12529,12482,13601,15279,14196,14697,16617,17370,18779,19557,35338,21180,22334,40581,24435,25625,26287,28226,28714,31551,31859,34459,34304,36910,38518,38761,39663,42906,45245,42625,45033,46471,48266,53284,52646,57396,59146,58387,63067,64233,65239,67410,68065,69176,74965,75920,80573,91874,83772,86856,85919,88861,89123,93153,98034,94759,98583,104124,106390,105092,110954,113935,116205,120865,122533,119717,122922,129205,134626,136508,136906,143245,144410,
86,210,318,494,730,873,20112,1374,1565,1913,2573,2680,3193,3725,4001,4655,4422,5417,5761,6644,7131,7782,9102,8939,9686,10978,11898,11621,12429,14083,15523,15315,15693,16716,16512,19649,19790,20668,20980,21813,22582,25494,26899,26333,28625,28605,31508,30356,32582,34525,36766,37797,37147,39176,41384,42797,43208,47790,48134,63308,47885,54539,56673,57993,59493,59604,63577,65469,68373,70019,71105,71394,83389,77488,80881,81067,85652,89182,92989,93923,93302,97465,97307,93047,102734,103435,107025,110869,114082,122638,117392,121355,120679,123766,128712,132590,135419,137660,142934,145013,
104,199,301,552,651,895,1097,1382,1651,2015,2638,2599,3213,4006,3862,4386,4801,4632,5479,6016,6775,7968,9074,8727,9612,9934,11728,13486,11873,13488,14821,14910,16201,15887,17765,18512,18823,21521,21221,22627,22652,24744,25680,26822,52182,28582,30565,31204,32748,33448,62999,35496,39500,39991,41766,42716,43893,47342,49474,48345,48853,54066,54393,54881,60963,61891,66492,66518,68962,69208,72846,73264,77866,77839,78980,86110,87647,86752,88425,92703,89131,100959,96604,99240,117091,107381,102888,107954,113715,117719,130954,125415,122547,128494,127859,130100,136962,134167,136412,141917,
103,208,350,473,735,868,1101,1436,1759,1991,2316,2581,3161,3715,3942,4449,4415,5395,5873,6507,7069,8435,9157,8413,9379,10585,24142,12201,12522,12797,14925,14843,15190,16827,16617,18169,19694,20527,21212,22619,23357,23861,25264,25239,41630,29016,30202,30714,31476,33575,34314,39188,38003,39648,43730,42842,47429,44564,47959,49041,50902,52699,56514,58205,59377,60626,64023,68748,72476,69240,74903,74537,78662,78536,82314,82513,86492,87312,90029,96857,88592,98460,97769,92965,109348,101634,103381,122446,110523,123204,120701,119506,123799,131255,130911,139395,138222,137485,139777,150641,
88,183,333,500,667,889,1158,1328,1753,1987,2536,2780,3183,3918,3860,4325,4845,5404,5988,6316,6978,7808,9070,8300,9729,10038,11354,12723,12456,13149,22779,15508,15386,16906,18004,37386,19800,20988,21832,22211,23490,23670,25265,26761,27124,29290,29767,33264,31720,34221,35401,35766,37756,39405,42105,45362,44706,46222,48157,47917,50922,50828,55604,57172,62516,64646,67020,63495,68006,68567,71358,73346,91740,78206,80834,86630,84035,90086,91217,91405,91455,98214,97495,103118,103999,101202,108007,117381,111943,132334,120825,116553,121189,128320,129736,134165,141502,137762,141941,139565,
88,206,343,483,661,923,1168,1303,1725,1995,2664,2693,2849,3475,3767,4117,5107,4749,6155,6549,7016,8137,24580,8584,9572,9921,11338,12053,11911,13329,14855,14469,15792,17040,17534,20189,19524,19984,20984,23090,23843,25166,24486,27357,27927,32194,29772,34815,30966,33855,34512,38209,37720,39194,41919,40561,46853,46419,49573,46872,51392,54504,58545,55776,61241,57576,64351,67079,68074,69534,67227,72215,72966,72637,82929,83899,85942,86119,91137,94157,90020,94680,101531,93603,108255,105759,103350,113937,111567,113863,117651,120949,136216,125155,123718,131117,149759,140361,143026,146280,
120,187,313,505,669,815,1197,1332,1702,2105,2564,2572,2930,3792,3637,4216,4525,5309,5951,6223,6969,8070,7504,9255,9144,10721,10943,12195,11666,12872,15119,15243,15772,16211,17914,20125,19145,19885,22010,23327,23735,24807,27668,27001,27865,68695,67836,31773,32702,33971,35328,36257,38248,38655,40239,41227,44138,45622,48953,48598,51202,54812,56292,56359,62479,59587,61394,68312,66205,67082,72906,74932,76877,80729,83644,80573,89592,87503,89729,95776,93898,97190,98898,100598,103296,104368,103564,112508,113904,119916,122089,120194,126834,124018,131394,126876,129384,137295,137114,139603,
114,186,309,474,701,941,1207,1397,1640,1998,2507,2526,3085,16860,3840,4425,4978,5311,5318,6588,7091,8347,8253,8593,9234,10809,10669,12915,11937,13443,16489,15371,17357,16849,18836,19400,18802,19321,22005,22483,23189,25535,24272,27346,26734,29584,29596,31250,33680,33678,35524,37937,38879,38775,42738,44533,43925,46176,47982,50872,49603,52875,55085,55577,56134,61746,64902,65761,67297,64878,72180,72687,74811,82015,81489,84576,85394,89410,89056,93790,94296,93948,99845,99566,106869,108135,104205,115294,114259,111968,118298,122564,127869,126619,130749,132344,136243,137509,139679,138444,
98,188,343,502,678,891,1204,1432,1602,1873,2428,2731,2974,3118,3883,4345,5216,5665,5851,6477,6764,8120,8509,8311,9218,10268,10745,12464,11670,13545,14471,14899,16105,16798,17051,20776,18415,20061,22090,22576,24088,24667,24318,25804,28902,29653,30054,31641,31144,34026,36890,37663,38690,40968,40237,43539,44367,44699,47634,50630,52075,54740,54764,59653,59572,57840,61792,64176,68517,69152,72958,74597,74676,80925,81874,81206,86406,89763,91229,93531,92749,98350,97430,101401,106317,106879,105239,115439,111314,115694,120152,119353,125394,123718,129640,132020,130931,137090,140307,138428,
101,211,368,458,724,866,1186,1521,1677,1998,15715,2565,2968,3243,4109,4283,4682,5551,5880,6347,7037,8395,8223,8877,8666,10758,10719,16699,12102,13486,15135,14802,15948,16308,17899,20531,19459,19556,20828,22122,24542,25283,26184,27411,28422,29213,29058,32481,32299,33726,38396,37487,37851,37929,41393,43950,42850,48421,53344,48266,49357,53581,56993,55646,57072,60868,62900,65819,70069,68110,72076,72294,75303,79567,82439,83651,80846,84617,90569,91652,89152,92547,99875,98491,104136,109064,105687,110399,116132,118307,118024,118099,127204,123784,128111,133513,133635,138606,136197,139431,
110,221,320,479,712,890,1104,1396,1684,2059,2288,2733,2879,3575,3773,4317,4806,5378,5665,6442,6842,8297,8128,8447,9419,10567,28849,12878,12330,13618,15065,14303,15855,16795,17986,19408,19999,20466,21278,22246,23295,24847,25602,24862,27471,30168,29252,30822,32148,34259,35842,38667,39394,39780,41749,44815,45126,46585,50129,50309,50131,53845,59320,57414,61736,62579,65008,64670,67705,67096,73422,70683,73277,77133,82190,84580,82584,91350,88210,95292,90413,96541,97199,96104,103626,98123,106532,112852,111066,115307,121252,123908,127819,130940,124655,127880,133319,134827,136464,142843,
81,187,350,445,720,938,1238,1341,1576,2050,2351,2560,3180,3666,3929,4162,4501,5076,5656,6475,7502,8276,8102,8936,9618,10007,11504,11549,11620,13109,15902,15157,15700,17287,18341,20432,21220,20876,21377,21978,23734,24673,25337,25452,28015,29048,30622,32008,32693,33293,35892,38019,39647,39453,42783,43842,44365,46957,48327,49033,49839,52642,57148,56634,59304,61019,64357,65141,70403,71594,74496,76305,74165,80110,85280,86710,86425,86052,88876,92435,92558,98163,97810,97133,121982,108570,107286,128133,114173,116326,120323,124239,124692,125804,132230,134056,131514,139151,137074,142818,
90,220,297,454,723,914,1304,1385,1682,1973,2326,2549,2991,3491,3722,4287,4861,5233,5690,6340,9159,8323,8071,8890,9671,10242,11857,11748,12321,12253,15296,15378,15354,17686,17716,22015,18979,20493,20763,23247,24440,25369,24700,27415,28524,29929,31181,32175,33733,34150,36014,36262,38784,38214,44278,43011,47109,45775,47586,50023,49931,52986,73443,58776,60500,55700,63161,63404,67572,69848,73894,77350,74650,79175,82448,83910,86160,87677,90158,93078,94315,96000,100421,99947,102716,105336,118363,108695,112077,117629,118550,119341,135180,128351,126991,127606,135238,138740,138547,138062,
87,216,349,460,646,911,1246,1397,1633,1896,2285,2808,3008,3431,4116,4017,4594,5471,5813,6508,7079,8656,8044,8617,9715,10179,11147,11427,12164,13655,14425,14659,15428,16305,17453,20206,19772,20705,22041,23514,29345,23872,25401,27181,28721,29475,29720,30501,31375,34336,37330,39278,38849,40347,41244,43551,42850,45960,48386,51301,49558,53974,55321,57622,59246,60595,64472,63832,68702,69981,69884,73051,76071,78395,81552,88286,88130,89836,91382,102813,93353,95565,99460,99944,104085,107848,115122,112075,114395,115967,121006,121493,124695,124232,134957,132273,134867,139355,139915,139696,
98,210,353,530,656,906,1244,1340,1690,1955,2227,2904,2969,3515,3702,4209,5040,5474,5711,6770,6968,7617,8118,8377,9637,10267,12494,11780,12732,14148,16055,14446,16342,16853,17292,21429,19330,20784,21344,23355,24582,24497,24972,26364,28321,30527,29952,31361,31224,35029,34370,39262,36768,40797,41901,44350,46390,42892,49368,48560,49515,53653,56459,57610,59966,60120,65899,66154,70037,66712,71535,76009,74740,80136,79104,81728,89741,83819,90608,89704,91806,100009,102970,102201,103795,106799,115295,114497,115161,115274,116847,122575,126336,122281,125046,134180,130481,138207,140386,140923,
