Size 10,Size 20,Size 30,Size 40,Size 50,Size 60,Size 70,Size 80,Size 90,Size 100,Size 110,Size 120,Size 130,Size 140,Size 150,Size 160,Size 170,Size 180,Size 190,Size 200,Size 210,Size 220,Size 230,Size 240,Size 250,Size 260,Size 270,Size 280,Size 290,Size 300,Size 310,Size 320,Size 330,Size 340,Size 350,Size 360,Size 370,Size 380,Size 390,Size 400,Size 410,Size 420,Size 430,Size 440,Size 450,Size 460,Size 470,Size 480,Size 490,Size 500,Size 510,Size 520,Size 530,Size 540,Size 550,Size 560,Size 570,Size 580,Size 590,Size 600,Size 610,Size 620,Size 630,Size 640,Size 650,Size 660,Size 670,Size 680,Size 690,Size 700,Size 710,Size 720,Size 730,Size 740,Size 750,Size 760,Size 770,Size 780,Size 790,Size 800,Size 810,Size 820,Size 830,Size 840,Size 850,Size 860,Size 870,Size 880,Size 890,Size 900,Size 910,Size 920,Size 930,Size 940,Size 950,Size 960,Size 970,Size 980,Size 990,Size 1000,
202,523,1048,1533,15702,2827,3792,4789,5669,6681,7854,9001,10665,12254,13854,16442,16952,21907,21007,24117,27965,34183,29999,69161,33804,41311,38512,43508,44207,46453,50299,60454,80030,59956,71382,64706,69106,72573,73567,80245,83556,97034,104925,94731,99825,101862,123470,129460,116355,120385,144810,163327,133356,161126,168195,172554,177611,183844,163677,168687,173951,179250,215824,221484,237599,237372,242883,219679,227906,234236,239275,298276,301734,290754,287849,322776,334259,341065,312130,349078,358393,334509,406100,441414,402567,354772,470413,429645,441385,449942,470089,468159,478184,489932,499603,526057,519302,528555,527809,553443,
206,511,1115,1543,2327,2981,3785,4605,5721,6603,8007,9662,10529,11907,13773,16113,16413,21547,20945,24149,28391,32089,56303,34443,33317,41197,37732,86724,44534,46932,50194,60507,63978,58683,71519,66340,68527,72902,74259,79629,84127,86406,105706,94921,98260,101296,106009,129237,116867,119736,144403,163294,137413,160892,165694,172906,178980,185193,167159,168192,174661,181334,215492,222078,228973,236719,242813,220395,244246,233073,252767,287771,301783,263712,361733,324375,333466,342669,298344,362235,357262,334803,386773,386570,403568,364212,400166,431529,440145,451709,457726,470560,479664,489422,496987,485808,520442,530769,550332,550147,
256,544,1001,1726,2311,2734,3775,4615,5939,7029,8105,9322,10519,11647,13911,16488,18972,21538,20911,24309,29157,32249,34939,49610,33619,41685,38498,40667,50152,47227,49502,61310,55727,59375,71285,66471,70187,72200,74454,80820,84126,87769,104618,94104,97841,99913,105608,128728,117158,119034,145956,161364,134308,160911,166558,172889,179420,184258,163197,171006,174433,183453,216302,249884,229013,236031,205731,220454,222624,234885,277807,285237,300322,265321,300915,323656,331207,341667,292653,359414,356939,334230,375508,423735,402349,412153,343421,429208,441164,448969,459471,468625,477705,490298,499385,423012,519549,531322,540007,479850,
194,560,1041,1507,2263,3085,3819,44667,5674,6673,8122,9197,10788,12118,13301,16175,38813,21447,20747,24221,28219,33848,47413,31420,33625,36552,38997,41040,51001,46201,50228,88976,54595,58957,71466,65046,70498,72702,75331,80362,82201,87577,100933,94055,98224,116147,107705,128957,116591,120375,144117,160960,133979,161373,167050,173497,178404,183689,165169,170004,175946,180528,216821,231250,229209,235850,205367,232309,220276,234060,277420,285935,300299,266697,301539,325713,332310,341587,337162,356049,358879,330223,374689,366814,404576,410269,451802,432127,439192,449672,461470,467899,480522,487340,498881,420477,562002,532087,541454,474119,
211,554,1022,1603,2220,2865,3838,4646,5834,6666,7851,9225,11074,12309,13385,16382,33993,21746,20673,24203,28221,29771,31896,31231,33896,36136,39013,41356,50608,47373,50302,66626,55003,59368,71854,64673,68472,71733,74389,82474,84169,86479,91138,97082,98107,118972,106578,130175,115400,119968,144768,162063,136101,160978,144416,174646,179191,183797,165063,170347,175060,179723,215751,222168,227572,236672,203351,254387,220085,264330,278330,286887,299611,265149,276193,324428,299126,305314,349473,341172,357661,345789,376148,330649,402162,368693,410917,429373,441559,492546,457824,413579,478558,489839,500635,487038,519344,575778,538897,536182,
193,630,1064,1508,2224,2883,3706,5114,5848,6828,7815,9436,10684,12126,13825,16704,16826,21710,20442,36549,28021,31623,31960,31557,37207,35870,39158,42285,50909,47257,49315,52491,55426,58511,73559,64536,69038,73204,74769,79766,82414,87410,89633,95485,99328,118390,104659,128793,117053,119722,145217,161476,135069,162243,144427,172134,177807,184353,166171,186237,177051,178379,216892,222137,229381,235064,205764,255506,222249,271332,278557,284675,305230,265395,260216,323644,287951,292400,350253,357666,357892,376818,374586,328453,403685,353729,408882,431611,430900,451053,460247,406763,481154,487466,498542,432762,506941,487002,565824,550936,
185,488,1059,1472,2231,2834,3652,4837,5602,6684,7992,9121,10709,11954,13921,16410,16879,21388,20616,22313,28213,32311,33244,31084,74722,35464,38385,41949,50651,47067,49513,52582,54198,59217,62583,65141,69064,72748,76985,79240,82381,88413,92993,95154,99917,118361,107066,128660,115265,118740,138715,162548,132655,160539,146089,172704,179022,184706,165796,196373,175880,182317,258647,224633,228983,235766,275434,255823,228658,270928,234157,285709,257831,263904,260630,323252,285659,295343,317235,357865,356889,375169,407106,348146,403366,351001,407283,430316,443102,437892,460921,406173,454533,415801,499926,435836,504960,445927,562659,549294,
198,531,1109,1578,2223,2935,3635,4732,5744,6994,7874,9453,10494,11960,13880,16415,16746,21604,20727,22503,28454,30664,31119,31403,34126,36219,38371,41773,50467,46600,49529,52742,56297,58471,61022,64568,68783,72456,77128,80949,94129,86309,91467,96351,99240,119126,107035,123442,116587,120852,125652,136991,135674,161468,143949,172840,178390,183664,165161,197083,173219,208182,217202,261972,228354,236124,242508,240754,226530,273210,234873,284624,249547,327319,311152,278000,287632,312273,349020,350761,356736,375309,394543,383501,403760,408476,352756,430016,429250,437584,460124,408939,456080,418632,499026,432368,528500,546019,539179,523292,
199,454,1061,1550,2078,2972,3927,4897,5617,6990,8081,9562,11019,11992,13892,16518,16925,21579,20621,22400,28057,30666,34092,31213,33344,35922,39125,41381,50150,46313,49378,52974,55536,68353,62080,66546,67552,71331,76399,79958,95506,86750,91676,94349,97910,118636,106676,112278,115986,139883,124126,137053,136452,160706,146382,173617,177796,185062,163822,195684,176929,209877,215406,222557,206168,235102,241675,221533,226913,270317,234184,260733,246433,307449,318760,329491,287519,341204,348825,307125,356446,336833,405233,383051,402166,411181,355447,429764,427997,441899,459197,405285,479699,420811,500422,437487,430017,533032,541436,550157,
199,468,1088,1534,2271,2953,3805,4521,5630,6895,7937,9153,10794,12133,13331,16531,17125,18373,19986,22729,28048,32745,34860,30972,32938,35944,38825,41385,69771,48396,48981,53161,55650,67813,61509,65320,67992,72627,76618,80406,96545,87250,91999,94313,98070,118512,106605,111010,117523,139280,124476,136993,151439,161320,145090,171672,178838,183887,165262,196454,174466,209349,214813,221268,194999,203793,243636,222121,227927,269318,263524,242815,314874,292457,308198,331084,283020,340037,351054,309572,357242,326292,386848,347314,402456,411821,370090,429472,428437,474938,461850,405802,478589,439278,499049,433735,479590,528932,539528,529745,
160,521,1020,1573,2191,2948,3875,4868,5706,6740,7977,9256,10768,12337,13628,16509,16460,18778,20815,23052,27760,33989,35740,31723,33932,35793,66751,42076,62522,90012,49895,53131,56155,67342,61840,65445,68849,74731,75385,80087,95758,86706,91437,96135,97794,118196,106620,111647,115653,139123,126110,137590,156413,161123,143299,149347,178645,183271,164805,197471,174745,209177,215056,193781,196926,203888,243268,222054,253852,270729,277957,245298,286215,335042,308621,316441,287421,342809,350333,305707,357811,323857,385151,329677,401501,411911,410570,404281,471885,439220,458578,408766,479304,435767,500506,455370,506836,528824,540555,476235,
177,566,988,1538,2360,2888,3595,4822,5636,6633,8052,9256,10508,11827,13847,16406,16640,18917,20492,22605,27774,31323,31448,31342,34167,36235,56804,40656,50466,53069,49794,51821,55695,67826,61206,920695,68582,83546,75037,79535,96711,86532,91866,96083,98988,119787,106516,111433,114721,139557,125711,137334,154987,160412,144585,148962,177986,184624,164054,196442,200168,209412,256581,198958,196919,202783,241444,216707,262479,271395,277913,247802,286799,305809,275950,316709,287204,341576,350617,309345,357880,359948,386552,413163,404433,411785,441997,371368,428401,439164,459787,407450,479230,478719,499288,522437,506812,533076,539355,491296,
168,491,1051,1604,2174,3023,3859,4596,5575,6768,8326,9363,10516,11844,13588,16238,16858,18360,20760,23205,28673,34474,33134,31855,34201,36668,38237,41135,50900,53403,51084,52105,55807,67422,60940,82773,69015,82658,77560,91347,95957,87484,92301,94667,99959,103078,107592,111829,115301,140216,124372,136160,155628,161017,143460,149708,177461,185679,166899,197228,202864,208546,215313,223039,195987,204239,241487,253367,261651,269962,278165,272324,328975,301568,268067,318818,286665,340178,351721,310597,357027,375986,383866,404333,402386,412723,433456,370594,427933,436249,459485,405824,478464,439637,499977,535271,505900,529019,540141,550330,
227,590,1052,1550,2209,3099,3659,4892,5703,6627,7840,9480,10535,12139,13650,16559,16537,18412,20456,22727,28258,34500,34779,31523,33808,35423,38829,41692,50814,53929,49130,52442,55744,67050,62414,64655,69127,83707,75129,91446,95552,86854,92102,94230,100236,102767,108790,112490,117160,139735,125393,156602,155481,160008,146842,149032,179837,184019,166627,170600,202206,208872,215060,221587,200406,205807,243639,255435,263004,271015,240858,285037,305736,300552,269520,316794,285592,341845,350180,307675,374453,376926,386265,415833,403285,411725,399694,369917,427042,439204,460110,407995,454082,443261,497630,437975,536837,531410,538888,547125,
177,502,993,1528,2347,3059,3713,4723,5512,6852,11249,9236,10540,12186,13684,16232,16740,19048,20499,22299,28812,31896,29767,31213,33703,36120,37958,41574,50487,53944,57303,53168,55866,67783,61105,65385,68451,82432,75428,91335,96219,87030,98233,95455,99496,101981,107965,111957,115207,138960,123542,160857,155397,161227,145261,149443,178408,183952,167434,168982,202439,208343,215050,186719,196647,219020,244159,256110,264842,271067,240437,284574,294085,351987,267907,317027,335168,342485,350435,310344,369160,374830,384941,396008,402574,412284,389259,374276,429402,436587,459855,402961,413366,488823,469802,434263,533217,530164,540382,549340,
238,496,1040,1460,2057,2889,3861,4775,5422,6975,27352,9513,10747,12114,13715,16995,16583,19259,20810,22560,28237,29469,31374,31126,33525,36182,38650,41667,50094,53384,92395,53192,55682,67592,62277,66665,70138,82402,74940,91961,96009,86179,91139,94397,97614,102465,107672,111106,117290,139589,123878,162021,156983,160716,143929,149726,179182,184471,165662,170206,203339,209785,216265,188640,197749,205504,208664,256916,262415,271669,242525,303159,294108,291934,308248,356583,342382,341037,350429,310077,366717,416035,383320,392424,401691,411461,420470,371991,365822,439774,459354,404984,411922,490151,498772,507119,537615,530592,540622,551950,
215,497,1066,1688,2231,3108,3837,4678,5564,6827,8654,9317,10561,12111,15604,16413,17003,18944,20465,23111,28600,33900,31383,32245,33504,36164,38271,41860,50735,53921,50322,52535,58431,67351,61248,65061,69007,83147,76066,93088,95959,85938,91210,94347,100172,103573,108023,113103,115788,138883,126352,160794,155039,160731,144507,163406,178841,183027,167019,169447,197940,208537,216876,191460,196048,208436,208637,255603,263130,270161,239983,316512,292327,294180,315750,315804,342238,341995,348930,307582,362966,382649,384568,392392,346111,412737,422138,430102,369113,470649,403941,447547,478560,488781,482078,510156,520490,457705,541698,550666,
204,502,1026,1520,2217,2822,3864,4548,5882,6873,8791,9213,10446,11819,13524,16372,17116,18819,21189,22373,28200,32797,31814,30775,33972,36709,38950,40682,50598,53421,49216,52633,63034,68106,61004,65237,69037,82902,76111,91047,91456,87645,90677,94061,98263,102285,108016,110236,115925,139494,125584,161212,155606,160854,144978,173007,177951,185978,164131,169397,171779,208911,216018,192647,196287,206035,209535,255638,264020,270170,309819,243828,291519,294062,315768,271709,346542,341341,291798,335350,315606,367199,384810,342533,345195,412011,462204,430435,370427,464666,396409,471354,478298,473327,429397,509797,520589,457552,542763,552583,
206,542,1041,1486,2150,3025,3810,4822,5781,7041,8539,9099,10630,12289,13402,16830,16851,18469,20496,22432,28173,36881,33039,31710,33562,36062,38351,42240,50547,54105,50362,52305,63437,93373,62303,64338,80281,83152,75675,91126,83434,86042,91161,96704,98352,102666,108159,110986,117126,138547,144330,161550,154951,161575,144852,171992,179580,184252,167834,170969,171009,208085,215351,192102,198782,222686,220118,256031,315961,272863,279440,242897,293404,295440,317414,281117,332289,341780,341103,356925,316264,366319,385170,338717,353960,411525,416540,430473,401799,460726,399337,471166,480109,418785,431743,510513,519427,455511,540523,550156,
180,477,1032,1679,2114,2826,3606,4789,5519,6591,22044,9481,10705,12352,13737,16199,16841,18497,20744,22554,27784,30227,32184,31449,33500,36643,38162,40897,50162,53832,50469,53754,63852,61955,62368,65250,79295,83349,79114,92080,82328,86715,92069,94193,99604,103258,107976,111025,117028,138715,144802,163965,155398,161035,145584,172545,174797,183933,166391,169800,172651,208694,215773,189444,245242,241309,243848,256419,257115,297757,276920,301044,256538,293903,316068,316310,332892,340310,347650,358575,380888,366739,385250,340005,402793,411783,402811,430435,388228,463447,394504,470180,479731,415654,496841,508728,521473,461127,540947,552238,
213,567,1071,1604,2314,3068,3719,4698,5733,6651,7968,9125,10553,12117,13856,16252,16676,18840,20461,22088,50798,44787,29336,31817,33842,36763,38422,41109,50218,53913,49302,52525,64123,72971,61788,65885,79080,83388,87416,91576,83870,86930,91024,95526,98450,103375,107684,110384,116179,138327,144187,160875,155692,161551,146852,173385,178228,184763,166075,168001,172400,210236,215345,189369,235034,240644,243372,257068,256832,270502,261984,283950,251291,320434,316506,315468,334301,341159,350179,359085,375663,366111,383629,393765,402227,410867,456125,432774,388731,468430,394327,472635,479587,481240,498429,509850,519049,455011,540238,554620,
156,567,1076,1522,4916,2977,3699,4840,5707,6917,8155,9324,10694,12325,13317,16259,17126,18845,20704,22604,26907,33328,31197,31609,33708,35758,39074,40814,50085,53654,50814,86528,64489,58737,63977,64950,78620,83265,86506,91763,83505,86138,92385,95531,98702,104020,107834,110699,117562,138287,144152,161671,156442,161526,144965,171172,178443,184076,166223,170850,182029,207263,215554,241514,234782,240661,242605,255674,257630,269936,241126,271615,252718,305006,285345,318480,332996,340386,350715,360248,389194,310187,383208,391960,404449,412825,409464,429497,400862,450277,451530,468806,478748,487755,500447,509247,519531,487470,540325,550567,
223,554,1029,1716,2401,2818,3763,4757,5720,6803,8013,9518,10758,12142,13632,16075,17107,19421,20594,22477,40793,35596,33333,31676,34397,38869,38623,42143,50850,53899,51089,72368,62645,83152,71202,65503,78914,84329,87741,91212,83458,88711,92517,94593,98819,103171,107982,110493,117763,140433,146107,161868,154809,160233,144539,173971,178962,184030,162728,171384,171561,177142,216616,193714,236493,243262,240796,256466,257563,304565,237182,243185,255742,299690,273531,314066,369982,349844,348802,403782,367801,361810,382366,394697,402005,353787,409260,431780,463489,449804,457765,471826,479026,492220,499307,501125,520556,529341,538228,551357,
159,632,1188,1591,2159,2973,3661,4641,5600,6944,7930,9390,11032,12064,13528,16678,17531,19027,20550,22572,28207,31904,32210,31637,33268,64403,38717,65498,50238,53306,49328,60236,55223,74210,71682,65371,79199,83589,87625,92352,83801,88483,91018,96552,99204,103713,107517,111678,115210,138060,144143,161293,154870,160130,144416,172655,178365,185489,163052,170386,170810,176320,215193,192065,244905,241381,233558,257296,257680,270103,242757,280884,252173,300405,270318,316519,335612,341734,350067,340280,365865,407396,384040,393393,404595,356945,411459,359539,438564,451768,460034,469429,478544,488709,501479,515933,519931,529408,500830,551866,
192,475,971,1677,2275,2889,3790,4618,5906,7088,8007,9431,10498,12294,14013,16328,17083,18513,20460,22167,28260,29535,35325,31667,33139,53700,38270,59282,50974,53966,50228,60652,55991,59061,71779,65339,67141,83356,86915,91170,84337,85717,90096,95296,99625,102725,108396,110563,114683,139451,144676,161240,155860,149100,142984,172856,178949,183846,164984,168976,172686,176232,259226,192722,228831,241862,249459,254873,257139,270213,256417,286159,253070,302519,274329,316070,324381,389535,348674,340236,366946,367450,385041,392129,402343,357615,410131,364744,440397,388442,457931,469950,478614,490351,499157,431244,521126,530369,461897,551061,
177,522,1087,1556,20844,2978,3861,4895,5511,6836,8112,9259,10872,12199,13573,16966,17087,18661,20228,22690,27817,34205,34050,31015,34192,41678,38496,41933,50443,53948,49368,60723,56175,58648,70740,67676,68034,82932,74414,92007,83862,87996,102421,95936,97825,101631,107494,124184,116318,138726,124728,178508,154928,140534,144612,172129,178744,183287,165947,170206,173693,177765,216275,191832,229180,241828,248285,256774,258536,269995,277389,285487,254803,300261,276077,329695,324216,286307,370401,341746,369164,363809,383994,391924,403201,355726,410031,391223,440374,389369,459571,469985,477632,487094,434024,495230,519920,531786,488892,550524,
198,462,1110,1545,2539,2857,3817,4755,5742,6853,8040,10805,10652,11998,13800,16219,17458,21036,20592,23095,28032,32822,31290,31771,34262,41980,38239,40889,51006,54148,49348,60948,56410,58822,61905,64023,67807,83714,74327,91650,82280,86216,105210,94201,100555,102613,106410,128595,116537,139163,125454,128387,155672,137558,143816,172144,178229,183792,165129,171539,172637,176703,215769,197718,230307,282037,248927,256077,257011,343789,277957,286336,250985,300795,273525,332856,324870,283671,351093,340680,366897,364902,384428,392202,404352,359762,379239,472695,439305,419075,396243,471010,481190,490096,429871,497750,519200,529957,540062,600564,
211,563,1107,1461,2332,3049,3756,4685,5748,6879,7898,28441,10905,12239,13564,16689,16594,39999,21095,22723,27618,29844,34229,31664,33929,41433,38682,41722,50642,52984,49963,60831,55332,57548,61034,64944,66683,83425,75054,88677,82500,88236,104871,95541,98090,102143,121766,129706,115430,139396,125276,129802,155524,140631,144699,173374,177786,184721,166700,181178,190085,180002,216325,222181,228532,207100,260929,244919,255315,277965,278916,285703,278597,300275,272310,333689,324673,339979,284456,383162,364716,339624,387117,394899,402084,408967,352149,410122,440781,385002,399489,400995,477909,489665,474796,502250,519577,529968,542041,583612,
169,518,1156,1548,2294,2890,6921,4777,5593,6901,8126,9957,10793,11974,13896,16467,16839,36148,20885,22160,28216,30163,33228,31364,33544,42063,38723,41122,51345,46686,50118,60076,56181,58445,63150,65577,67258,83804,75181,79737,83415,88642,104712,95134,100128,102381,123474,128999,117346,138817,126209,130281,155942,138313,143815,150680,178388,173650,162644,197519,203078,181199,214744,222927,228474,207003,210466,218423,255151,263318,253571,286063,301005,302084,276743,334058,363878,334306,288385,324245,318783,313812,383227,337371,403565,411307,352651,409172,440318,388276,392240,405921,480457,491040,499047,497040,521293,529075,539289,565570,
183,534,1004,1655,2409,2862,4174,4734,5816,6774,8180,9884,11062,12561,13649,16361,17359,18351,20481,46906,28392,31748,31847,56829,34394,41585,38489,41253,79865,47109,50185,60308,55944,59240,61482,65637,67819,83040,74499,78794,85615,87720,104333,95641,97786,105008,123039,128647,115437,140031,125460,129654,155239,140225,144566,148955,178865,184241,163533,197261,201823,182616,257982,223594,228186,208595,209718,253251,244814,247473,240485,285071,300855,299359,269491,333172,325765,333790,375886,303107,316975,315298,385313,435190,402022,378726,357212,409078,440213,452280,396256,486417,478586,488824,498804,422361,519237,530540,540087,587815,
165,526,991,1629,2281,2953,22160,4898,5867,6761,7837,23658,10798,11864,13914,16533,16828,18898,42816,40761,27730,29864,53756,45453,33618,41552,38468,41608,50864,46252,49377,60132,55836,58759,62241,64604,78468,83426,73524,79199,82849,86942,104989,94753,99270,105216,123618,129471,116757,138178,124353,130284,154716,138198,145944,150615,165482,184301,164888,196363,201062,177364,215806,221818,229144,209733,208553,255897,255853,227053,240768,286411,300698,302507,272380,334023,322101,333326,340485,300931,314705,370895,384663,384574,403366,411605,382652,373126,440304,448570,393778,469138,502298,492063,498324,425524,519120,529644,538474,552205,
176,558,1058,1489,2344,2843,4017,4691,5728,6803,8222,10598,10710,12029,13701,15754,16899,18529,25587,25632,28060,34273,35130,31216,33331,41409,38411,41655,50813,47429,56351,60312,56518,58441,62231,65643,74899,83586,74686,79064,83083,87265,104756,93550,98715,103005,123500,129125,116196,138871,125455,130844,154997,140672,145690,146842,153074,184811,163443,195677,203236,199074,215470,223856,231042,231045,211462,256331,256192,227376,240375,285231,300166,300305,273174,338384,324059,296334,340142,301496,366325,385842,384835,382029,355845,414645,433000,458525,439788,449993,396486,471483,411985,496393,500401,469718,518116,452305,508059,588099,
181,559,1054,1612,2361,2967,4248,4525,5635,6732,8161,10529,10565,12017,13202,16741,16712,18839,22598,22604,28365,33034,36322,31431,33779,41900,38949,41401,50155,46966,57345,60733,56209,58726,62751,65400,67719,82943,76969,80555,85178,86916,92493,94774,99338,104210,123420,129356,116318,138922,126555,132548,155004,139121,145771,150064,152604,184253,165822,196826,191514,209298,214480,188693,228622,240820,227390,255192,255457,228500,266047,259753,299865,299857,310506,323657,324477,284697,341468,349310,366824,384950,384562,385507,347814,354622,430103,421470,438551,448994,397766,468036,411730,411693,499250,495784,518799,456552,464588,600347,
190,542,1019,1539,2287,3071,4108,5014,5679,6861,7960,10726,10624,11945,13242,16549,16701,18662,22516,22394,24630,30948,36893,31490,36702,41501,39434,41630,43706,46183,56476,66827,56950,59634,62537,65259,67866,83181,75007,79506,84219,88050,91771,94976,99481,102568,123194,129924,116451,139961,126729,144875,155885,140510,143717,149044,153152,185367,162999,196047,202455,209154,242602,186598,228353,241824,214826,254740,253922,231561,277202,248272,302018,301644,315878,323888,323955,284592,307785,348079,368355,384888,383102,405244,347296,355719,429431,419326,449138,450231,397901,468877,409427,408370,499036,495701,519587,457141,467556,596429,
172,491,1081,1640,2377,3063,4030,4914,5861,6945,7869,10315,10789,12076,13841,16535,16609,18563,23141,22472,24478,33649,35979,31026,54816,41353,38941,41800,43658,46678,57452,53214,55557,58274,62546,66194,68622,84552,75102,79506,83377,88600,92451,94713,98885,104765,124160,128323,116721,139853,126238,126597,152331,141186,145769,157320,153705,183894,165682,195780,202913,208767,233125,188790,228570,241324,216583,255513,235293,301016,276711,245481,253495,290850,314787,325944,324688,300774,342043,349993,366457,385167,384441,396279,400228,354144,432708,419971,438252,450349,393959,468459,479091,425512,498346,490522,519498,453128,465557,616770,
188,490,1094,1474,2305,2984,4088,4949,6039,6689,8036,10928,10719,11827,13557,16861,17251,18387,22793,22238,24682,32124,50479,31002,48129,41768,69463,40654,43578,46711,56853,53346,55439,58921,62106,65402,68980,70189,73925,78362,83857,86499,102151,95987,99125,102636,114930,128526,116659,139426,125888,125966,134707,140066,143648,173181,154555,184729,162873,196106,203196,209588,216070,188566,229710,241807,216530,262168,219558,263226,277436,247706,255783,266887,316737,323627,324379,332517,341152,348532,400183,393760,367777,385625,404755,353289,437373,420697,442376,450443,392858,468370,481170,518744,499455,480029,517622,456729,510872,496161,
196,542,1069,1493,2385,2957,4158,4907,5937,6723,8158,10751,10874,12098,13543,16181,17344,18841,22805,22327,25086,31643,31489,31425,33287,35947,61139,41006,43595,46710,57190,52192,56410,59590,62943,65491,69127,71432,74802,79960,83943,88198,104753,94940,99730,104398,106577,129021,115593,133778,125457,126532,134755,139374,143656,171394,155775,184261,165624,195827,203110,209142,215656,191033,228259,242389,249489,255123,220261,263944,239952,247569,254861,265051,314799,324873,324860,332940,342162,299702,358237,374651,383995,381226,404050,354823,421885,441855,440441,449047,395083,467747,412262,477332,498049,522703,520193,449943,559991,668981,
188,481,1084,1450,2303,2954,4208,4688,5739,6966,7996,10687,10695,12333,13505,16759,17325,18920,22777,22461,24527,74470,31078,31139,33392,36262,44063,41258,43827,48056,57253,84582,56851,59271,62885,65712,68508,71851,75618,80403,84088,87413,104521,95628,100007,104066,106495,127461,116632,120250,125672,127703,134151,141337,143460,172393,153216,183171,164711,197630,203046,209395,242674,194760,199501,241501,249532,254986,236156,263915,239693,246106,275554,277712,315711,323926,326373,355145,341024,304188,357135,375841,386848,385542,402187,378577,420225,395639,441385,449472,396516,458809,452847,475301,501327,528796,519559,458356,606193,535379,
208,507,1060,1522,2399,2986,4199,4786,5887,6783,8234,10672,10870,31243,13636,16397,16801,18779,22450,22744,24171,33042,31977,31738,33317,36669,44713,41507,43331,46698,58091,71569,56150,90649,61823,65292,69228,70893,75392,78337,83450,88056,104775,95819,98311,103436,107399,128131,115701,120064,126373,127486,134603,141907,143539,172232,154703,184854,166043,195993,174032,209770,221181,191193,198815,240199,249114,256485,257192,263478,238912,244007,299356,308504,346360,323502,349410,350608,343301,300516,357672,342876,385304,383510,402741,410471,421665,369913,376159,449331,455825,402846,478107,477987,499689,508828,520045,451477,468058,581507,
176,511,1078,1547,2425,2780,4267,4680,5683,6623,7983,10681,10762,13634,13613,16692,16740,18889,25724,22952,25238,32780,30299,31688,33578,37130,44743,41454,43289,46664,56959,53037,55358,79287,62072,65508,68348,71915,76314,80979,84285,87102,103539,94789,115346,103703,107454,128852,116742,120259,124356,128747,136221,136973,143606,172793,153785,186017,166032,196883,176649,209095,215489,190949,198399,277436,248918,241321,254825,262743,240947,245403,255609,307748,299692,324154,340596,349886,339405,299264,358669,324151,385245,382395,404208,411174,419769,370361,379533,448288,457044,399430,479781,475907,500325,509878,519079,460015,601382,608242,
198,513,1127,1461,2394,2872,17742,5045,5575,6868,7764,10473,10751,13063,14078,16682,16523,18636,22571,22540,24800,31342,34703,31451,33635,35733,38517,41681,43756,46303,56716,52557,55342,67805,60731,66842,68750,70878,75987,92049,83839,87277,105004,94282,114102,104538,107196,128813,115669,121431,127662,135502,133086,139429,144704,172456,156528,184221,162606,196065,175767,210103,216169,192254,198546,234539,260207,221493,255530,264332,241029,248175,254907,309222,299918,325210,293369,345885,341164,315433,397296,320889,386326,384359,401601,412264,468669,428243,423551,449622,411078,445854,478402,476447,498104,508254,520688,453361,549121,555293,
245,565,1065,1593,2480,2866,4189,4900,5666,6743,8247,10540,10857,12985,13836,16272,17023,18861,22159,22620,25076,30696,30570,31510,33602,35509,38210,41535,43209,46215,56762,52933,55609,67752,63286,65157,68733,71342,76394,91413,95087,87299,127481,95440,113954,103594,107875,128659,116549,122138,125401,149298,133926,138855,144311,173810,155081,184126,165231,195749,175992,209039,215785,194618,195448,234999,210879,222037,236757,265582,239399,244652,261196,308098,301751,324424,320406,340495,342782,348584,358097,325801,385340,383721,401986,411367,357717,432393,438861,448443,492607,468841,480473,506171,499890,509075,518999,461156,499199,586535,
180,557,984,1526,15703,2735,4136,5033,5709,6714,8002,10450,11036,13182,13614,16160,16825,19006,22465,22730,24901,33462,31751,31889,33519,36203,38637,41191,42986,46549,56855,51715,55570,67865,62474,65684,70396,70137,75737,117403,96416,87480,122439,95375,114674,104704,108142,128417,117343,119893,125330,148802,153157,139072,144929,171311,154846,184203,165614,197255,176673,210516,215945,192366,199022,221750,211227,222440,221581,287669,239969,277582,257439,307501,301697,323907,342144,341139,340851,359353,356924,324482,383533,385322,402526,414070,350695,433394,439332,449711,410112,469724,478738,501549,498423,507624,518783,529223,517491,586756,
166,550,999,1433,2310,3042,4435,4723,5700,6821,8110,10663,10688,13135,13826,16599,16836,18688,22559,22804,51859,33644,33264,31266,33612,36283,37777,41047,43940,46575,57178,53438,55989,68417,63477,66721,68227,70739,74816,104571,96575,87341,89750,94431,114856,103287,108246,129383,116943,120163,126584,150291,155492,139510,145471,172502,175439,183788,167082,197289,173314,210034,217712,192760,194983,203991,210313,217642,220111,276408,239792,294445,260036,307352,299667,326148,341860,343554,355827,309183,356752,327666,385179,404818,408535,411918,364015,430460,438840,486459,384554,468700,480211,507466,527767,510353,522709,529777,481194,550524,
169,571,993,1398,2265,2975,4319,5046,5902,6756,7859,10387,10757,26686,13719,16508,16935,18641,22275,23371,27526,29882,34720,30575,33207,36311,38003,41174,44508,45973,57203,53310,56212,67452,61999,65411,68673,72252,76991,91689,96183,86113,97742,93894,113842,103637,114427,128452,116441,121632,125782,150015,154898,139270,144344,171885,178513,178569,189987,196692,174642,208675,215575,189896,199039,204224,226914,228824,221968,279569,272139,292373,289814,309243,343127,323592,359218,340832,361479,352415,344488,349777,384086,411332,401419,413959,373065,431491,429955,451344,386524,470587,480198,491398,474582,509214,518257,529915,544027,460531,
