Size 10,Size 20,Size 30,Size 40,Size 50,Size 60,Size 70,Size 80,Size 90,Size 100,Size 110,Size 120,Size 130,Size 140,Size 150,Size 160,Size 170,Size 180,Size 190,Size 200,Size 210,Size 220,Size 230,Size 240,Size 250,Size 260,Size 270,Size 280,Size 290,Size 300,Size 310,Size 320,Size 330,Size 340,Size 350,Size 360,Size 370,Size 380,Size 390,Size 400,Size 410,Size 420,Size 430,Size 440,Size 450,Size 460,Size 470,Size 480,Size 490,Size 500,Size 510,Size 520,Size 530,Size 540,Size 550,Size 560,Size 570,Size 580,Size 590,Size 600,Size 610,Size 620,Size 630,Size 640,Size 650,Size 660,Size 670,Size 680,Size 690,Size 700,Size 710,Size 720,Size 730,Size 740,Size 750,Size 760,Size 770,Size 780,Size 790,Size 800,Size 810,Size 820,Size 830,Size 840,Size 850,Size 860,Size 870,Size 880,Size 890,Size 900,Size 910,Size 920,Size 930,Size 940,Size 950,Size 960,Size 970,Size 980,Size 990,Size 1000,
408,928,1697,2095,5031,3229,4095,4611,5383,6099,6864,7758,8760,8554,9462,10027,10879,11775,13122,12872,13807,16145,15224,16008,25841,17561,20467,20039,19600,20015,20987,21238,23975,24671,23887,25368,26035,26162,26964,27904,29027,29272,36086,30556,31299,32683,33397,33891,34933,35335,35873,36561,38302,38782,39411,40507,40398,61225,42593,60845,43587,45658,47193,48549,47876,50457,50761,53239,53730,52835,53630,54583,55505,56019,57204,57548,60710,63902,62287,62826,64135,64261,65315,66124,65966,68171,68852,67312,70703,70130,72220,73348,72241,75457,74144,76285,78007,78015,78814,79469,
443,950,1618,2072,4975,3284,4211,4494,5183,5963,6618,8027,21561,8467,9661,10155,10697,11525,13029,12950,13773,14524,15154,15932,28157,17611,19428,20175,19488,20457,20807,21620,24600,25119,23656,24681,25606,27528,28909,27901,28762,29265,51543,30574,31603,32841,33090,34151,34850,35336,35825,37708,38257,38428,39449,77174,40382,55652,58246,42824,43669,45211,47278,46557,47793,50058,50868,52827,53856,58903,54835,54692,56268,56148,58615,57617,60053,99834,61925,63617,63900,65753,66761,66334,66078,67897,69407,67274,69418,70650,81820,72783,71477,75277,73685,77172,77529,78297,78559,79923,
403,960,1715,2095,4982,3348,4026,4680,5160,6094,6751,7968,8267,8689,9529,10150,10776,11668,26386,12834,13945,19346,15084,16063,28664,17425,19791,20714,18966,20313,20867,43681,24823,24753,24114,24503,25724,46337,26722,28379,29109,29957,46729,31325,31195,32805,33011,33635,35020,35609,35688,37005,38558,38535,39709,40293,40962,41309,41793,42744,44196,45740,47810,46456,48101,49892,50426,53447,53447,92885,53791,54769,55456,56466,57041,58415,59970,60299,62859,63800,64661,65891,65887,67045,65385,68096,69136,68899,71774,70715,72626,75561,72218,74392,73448,77208,77685,78968,78747,81410,
420,972,1693,2136,4871,3342,4017,4686,5367,5981,6751,25045,8008,8642,9602,9821,10843,11713,12389,13036,13809,14558,15172,15954,28711,17646,20075,20799,19417,20163,20878,23137,28592,24816,23714,25153,25613,40544,26991,27873,29089,29574,30740,30344,31816,32991,33481,33973,36747,35399,35623,37280,38210,61075,39832,40476,40251,41217,42156,42594,43925,45473,47231,46741,48188,50274,50509,53652,53486,53057,53741,55125,55599,56403,57364,60195,60095,59408,62832,66009,64300,66811,66677,70068,65356,68001,68834,67156,70962,70741,72445,73351,72232,74671,73684,76011,77877,78760,78664,79710,
423,991,1683,2122,5026,3360,4062,4590,5332,5973,6723,7427,8317,8703,9647,9994,10683,11848,11990,13068,13905,18978,15560,15959,28880,17539,19919,20149,19570,20136,20987,23362,24345,24969,23958,26834,25519,26386,27297,27852,28634,31226,30649,30430,31405,32760,33673,34017,67248,35140,35755,36704,38327,53710,39686,40147,40986,41309,42114,43190,43733,45522,46957,46822,48225,52087,51300,53228,53188,53176,53764,54966,55834,56563,57384,57984,60415,61824,62588,62895,64904,65345,66107,66907,65799,68442,68835,67494,69962,71070,72348,73344,71598,75396,75338,76659,76717,77909,80656,79672,
427,912,1643,2134,4968,3384,4528,4562,5215,6099,6604,29343,8091,8771,9535,9936,10968,11470,12125,13123,13574,14616,15309,15721,27621,17102,26860,20411,19536,20306,50776,35997,25078,25367,24091,66667,25973,26133,26532,27980,28849,28997,31383,30515,31361,32218,33223,33972,35057,35034,35577,36743,61619,38088,38996,40292,41221,41389,42644,43210,43560,45267,46974,46407,47294,50194,50329,52748,53433,65542,54179,55526,56892,55760,57713,57919,59541,59925,65597,63210,63835,65045,68333,66681,65695,68281,68971,68181,70438,70932,72619,73216,72268,75778,73932,76099,77772,78442,78918,80446,
410,936,1642,2112,4983,3419,3972,4610,5305,6050,6639,7931,7899,8694,9563,9776,10871,11706,12199,12949,13775,16396,15066,15890,27823,17289,21456,20281,19431,20539,22818,44186,24984,25699,24212,42928,25262,26556,26959,28063,28311,29163,32010,30855,52838,32738,33074,33877,34728,35549,35805,36933,55366,38909,39622,40128,40653,41150,42233,43484,43743,46212,47740,46967,47554,49692,50430,52793,53490,51778,53624,54133,55430,55944,57718,57416,61760,58937,62394,62983,64298,66251,66004,66572,65250,70207,68664,68823,69779,70691,72072,73466,73534,74831,89300,77043,79752,77972,78617,78895,
386,940,1655,2218,5089,3405,4126,4541,5285,5946,6802,8117,7898,8633,9440,10406,10800,11241,12255,13181,13778,17332,15510,15816,27981,17622,19661,20431,19076,20424,38511,36550,24313,24780,23796,24708,26013,26193,26607,28069,29126,29442,32145,30758,45396,31940,33188,34045,34778,239605,35972,37109,38203,39081,39756,40639,40783,41489,41845,43218,44085,45735,47806,46593,48195,50057,51035,52292,54320,52533,53949,55345,55048,56444,57136,57474,60085,59472,62899,63303,64293,65313,66708,66654,66382,68558,68982,67515,70325,72104,72542,74093,72407,75562,77860,78208,77376,78983,79294,80208,
413,946,1665,2067,5097,3404,3946,4692,5271,6090,6876,8101,8026,8727,9630,30118,10630,11243,12098,13203,13867,14432,14690,15752,28029,17437,19672,20438,19513,42420,22074,41241,24448,25284,23971,24556,25800,26256,26752,28256,28630,29962,31024,31117,31522,31918,33391,34389,34561,35401,35618,36381,37836,38291,40106,40011,40268,41247,42471,43137,43556,45227,47011,46946,47716,50090,50512,52836,53941,51794,53461,56926,55683,55994,56197,57402,59750,60344,62888,63563,64774,66000,66184,66976,65770,68744,68810,67591,69950,70066,71787,73300,72088,74950,77679,76020,76778,80687,79070,79975,
390,953,1672,2134,4999,3361,4038,4566,5264,6060,6558,8008,8015,8779,9622,11059,10736,11634,12337,12961,13645,19259,15069,15777,28532,17388,19489,23599,19259,21792,40883,23664,24816,25614,23613,24583,25696,26153,26566,27966,28629,29370,30603,31372,30851,32468,33511,33790,35164,66910,35649,37299,38296,38633,39646,39821,40393,41352,41941,43041,43706,45287,46935,46696,48321,50081,50669,52537,54068,52497,54201,53808,55340,56476,57526,57256,60011,60600,62214,63578,66474,65723,66867,65820,83166,68189,68722,81703,69439,70682,71872,72943,71905,77496,78463,75858,77367,78722,78257,79966,
427,898,1691,2068,5113,3416,3981,4645,5320,5993,6722,7778,8325,8523,9569,10782,10699,11557,12164,12928,13998,14199,15213,15759,28723,17104,19900,20239,19647,34234,22461,23536,23940,25312,24085,24813,25602,25875,26553,27986,28839,28972,31139,30592,30890,32656,33732,35984,35016,52891,35445,36687,38133,38579,42194,40280,44961,41857,42380,43010,43385,45397,47849,46821,47848,49911,50649,52917,53740,51612,55586,54903,55756,56115,57286,58078,59927,59620,62862,63900,64229,64771,66285,67250,68934,67588,68861,69751,68992,70382,72059,73140,71746,75405,78002,76213,77191,78257,79569,80151,
428,925,1667,2100,4962,3414,4079,4591,5297,6072,6668,7978,8332,8790,9306,11023,10842,11424,12325,12711,13698,18970,15054,16091,28259,17609,19951,20628,19435,20244,22837,23465,24541,25388,23707,24758,25027,26201,27235,28013,28878,29138,32010,30981,31172,32751,32965,33717,34878,34881,35593,36709,38394,38731,39903,39939,79779,41292,42282,42592,43611,45996,47341,46453,47950,50224,50973,52534,55965,51650,53698,54893,56276,56901,57118,58001,60035,60007,62543,63343,64239,64866,66481,66578,69631,68006,69106,69273,70274,69791,71899,73563,71710,74846,77893,76941,77622,78625,79439,79883,
417,908,1636,2082,5064,3316,3870,4630,5285,6098,6685,8023,8113,8762,9344,10598,11016,11355,12257,12927,13982,14442,15144,15894,28209,17440,19967,20292,19187,20390,22816,23370,24931,25425,23698,24879,25914,25922,27097,27997,29107,29220,30548,30878,31623,32370,33279,33648,34993,34880,35909,36649,37850,39212,39519,39887,40713,41347,41811,43441,43731,45076,48093,46637,47988,50307,50659,52794,53704,52258,54004,54826,55799,56197,57013,57966,59812,59858,62848,63025,64281,65291,67056,66136,69240,68800,70664,69186,69947,70622,71928,73661,71807,75588,77242,75371,77391,78447,78017,79931,
424,921,1763,2121,5070,3447,4183,4648,5303,5996,6782,8074,8016,8870,9306,23084,10779,11592,12003,13073,13916,14709,15119,16022,28826,17513,19720,20128,19460,20396,22442,23624,24711,24925,24008,24482,25664,26558,27237,27765,28448,29592,30057,30416,31805,32665,33372,34134,35265,35316,35634,36934,38062,38663,39184,39818,40804,41162,41983,46213,43510,45747,82208,47691,48198,49904,52610,52608,53566,51167,55287,54494,55435,56081,57394,57195,60197,60348,62641,64201,65127,65666,66047,67143,71608,68342,68533,68763,69700,70600,71677,74068,72151,74615,77522,75520,77685,78695,78972,79761,
445,913,1667,2085,4859,3414,4094,4525,5395,5967,6660,7881,7942,8762,9406,9966,10802,11505,12091,13116,14126,18490,15295,15692,28987,17659,19766,32109,19577,20318,22643,23330,26228,24945,23781,24481,25425,25954,27010,28101,28941,29218,29912,30421,31538,32330,33702,33778,35051,35689,35958,37082,38522,38453,39789,40143,40226,41229,41877,81215,47169,45172,47356,46779,47599,50788,50835,52833,53576,50963,54214,54697,55791,58091,57325,57369,60102,59640,63501,63071,64537,65528,66092,66934,69059,68136,68357,69718,70303,70804,72551,73714,71881,75670,78020,76775,77033,78447,78774,81466,
403,962,1679,2082,4956,3428,4045,4705,5287,6128,6773,7885,7945,8670,9493,10006,11001,11497,12188,12918,13958,14436,15338,15542,28777,17554,19732,19035,19939,20346,22603,23243,24439,30108,24064,25075,25755,26548,27636,28068,29294,29518,30202,30486,31029,32478,33350,33758,34270,35624,36360,37335,38137,39377,39425,40264,40700,41444,41479,43131,81087,45592,47513,47096,48027,50117,50531,53161,66886,51960,53798,54419,55523,55874,57478,57750,60534,59270,62899,63418,64728,65750,65610,66495,69055,68356,68638,69249,70679,71293,74713,74718,72301,74797,78085,76404,77389,78570,78124,80230,
442,870,1710,2134,5007,3412,4095,4761,5233,6090,6707,7921,8017,8808,9534,10030,10831,11564,12052,13125,13687,19111,15267,16083,28140,17551,19584,18903,19285,20381,22666,23328,25071,30458,23955,24792,25466,26276,26885,27787,28475,29232,30310,31261,31127,32081,33159,33994,35414,34936,35906,36746,37886,39475,39463,40655,40805,42280,41799,43451,43808,45820,47813,47148,48077,50202,50880,54382,52546,51575,53634,54183,55166,71466,56972,57836,59718,59504,62165,63092,63827,65641,66302,67156,69642,68295,69344,68687,72779,70831,71792,73367,72736,74800,77429,76785,77531,78355,81909,79590,
423,934,1700,2060,5140,3411,4028,4533,5220,6160,6637,7968,8104,8746,9425,9945,10909,11612,11964,12876,13835,14384,15308,15441,28733,17674,19730,19228,19306,20292,22658,23280,24932,25079,24138,24880,25502,25637,27187,27676,28499,29423,30278,30654,31383,32847,33665,33978,35194,35383,36484,37048,38123,39028,40152,40563,41471,41630,41772,43612,43392,45826,49808,47189,47849,50420,51355,73784,52201,51724,54137,54627,55988,57407,56845,57308,60283,59234,62958,63944,64639,65735,66257,69105,68973,67969,68607,69703,70462,70794,72185,73299,72156,75359,79433,76517,77509,78496,79515,79809,
415,944,1674,2016,5101,3423,4241,4634,5435,5880,6660,7987,7993,8713,9330,10000,10734,11463,12119,13085,13709,19387,14727,15719,28272,17405,19802,18780,19360,20581,22623,22982,24931,25087,23998,25326,25663,26258,26889,27827,28814,29499,30198,30741,31657,32490,33119,33661,34701,35572,35469,36952,38172,38761,39371,40422,40604,40867,42307,42958,43750,45289,47441,46606,48017,50201,50742,51498,52047,51481,53894,54633,55439,58320,73799,58050,60150,59923,62160,65946,63632,67402,66356,66114,68988,67811,68658,69506,70830,70236,72171,72863,72237,74868,89738,76966,78874,79778,79180,79645,
401,983,1622,2204,5039,3390,4544,4590,5266,6138,6576,8073,8113,8847,9578,9999,10689,11495,12299,12859,13947,14330,15157,15783,27980,17182,19732,18958,19385,20736,22861,23121,24499,25286,23821,24361,25469,26459,26832,28126,28786,29178,30070,30413,31534,32210,33495,33662,34842,35473,36165,37327,38411,38936,39258,40130,40760,41412,42554,45186,43672,47928,47589,46977,48351,50345,51687,52069,51912,82347,54034,54502,55451,57688,58489,60040,59952,59811,61977,63602,65105,64223,66673,66516,69633,67645,68660,69650,70014,71191,71978,72884,71955,75922,76612,77540,77362,79338,79845,80962,
396,930,1709,2162,5037,3393,4743,4542,5313,5996,6674,7817,7979,8550,9468,9897,10861,11637,12183,12897,13865,15315,14918,16123,28536,17391,19775,18853,19316,20742,22698,23397,24656,24982,23503,24501,25310,26367,27201,28207,28578,29758,30000,30839,31704,32468,33445,33603,35155,35274,35728,39980,38095,38804,39105,40192,40811,41039,42122,82691,65832,46024,47591,46370,50484,49984,50944,51497,52557,67676,54182,53958,55402,58381,58372,58322,60071,61848,61816,62744,64595,65004,69420,66686,68758,70405,68541,69110,70998,69995,71725,73296,73779,75639,76106,78364,77404,78694,78648,79308,
402,913,1622,2133,8627,3343,4245,4670,5249,6144,6658,7828,8184,8687,9433,10200,10624,11639,12235,13155,13960,17862,15184,15530,28534,17586,20036,18843,19250,20113,28399,23500,24594,25948,23488,24265,24966,26070,26711,27974,206637,29218,30170,30581,49528,32226,33588,34247,35278,35239,37658,36836,38507,38830,39672,40200,41162,41122,42243,43068,59008,46231,46859,48182,48268,50554,50676,52022,51924,51530,54608,55371,55754,57571,59056,57838,59620,59842,64842,63664,64319,64900,65596,66445,68579,68733,68690,69221,69690,73412,71663,73568,72284,75134,76329,76650,77284,80744,78686,79062,
400,928,1650,2025,5068,3298,4080,4507,7325,6075,6676,7952,8138,11961,9481,9967,10716,11440,12288,13075,13769,14688,15034,15979,28712,17321,19655,19118,19256,20607,22371,23189,24308,43165,23757,24625,25352,45673,26774,28150,28729,29401,30175,30652,34198,31844,33836,34058,35409,35145,35961,36964,37715,39333,39554,39441,40765,42793,41851,42746,44070,45788,47734,47189,47625,49656,50523,51694,52526,51525,53437,54282,54998,57777,57985,57979,62045,60003,62305,63313,64805,65387,67023,67087,82179,68169,68919,69419,69898,70925,71355,73275,72150,77002,75338,76684,77546,78527,79282,79406,
397,967,1715,2197,23108,3384,4187,4656,26753,5949,6640,7983,8086,32464,9316,9865,10865,11359,12201,13068,13838,18867,15041,15989,28719,37292,19705,18864,19605,20115,22500,23472,24622,24485,24019,25122,25159,28069,27284,27681,28953,29185,29961,30582,33767,38223,33466,33940,35189,35279,36100,36641,38089,39124,39893,40011,40885,67813,42280,42752,43844,46448,47776,46726,48357,51556,50699,51608,51560,51576,54148,54490,56943,57790,58877,58250,59164,59565,62918,62658,64489,64796,66004,65794,67206,68628,68873,69259,70579,70886,72061,73415,72282,75580,75887,75966,77594,78779,79176,79632,
421,966,1640,2141,4520,3268,4015,4673,5715,6120,6662,8063,8064,9214,27480,10080,10823,11349,11855,13264,13764,14421,15086,16007,28799,18604,32850,18716,19249,20118,22297,23262,24457,26804,23915,24776,25942,28191,27274,27950,28859,29356,29885,30755,33744,79533,33265,33948,34261,35503,35598,36708,38081,38997,39349,41598,41305,54949,44451,42941,43687,45487,48262,46609,48216,49435,50264,51903,51718,51601,54688,53968,55374,57646,59093,57568,59765,59473,62305,62928,67562,64702,65350,66382,68122,68559,68385,68823,71851,70900,72343,73431,71837,75397,75678,75991,77859,78936,79293,79323,
391,954,1632,2073,4518,3505,3957,4786,5624,6062,6620,8048,7966,9279,10248,10159,10892,11397,12268,13204,13833,16054,15042,15856,28608,21226,38360,18816,19506,20562,22780,24566,24088,24046,23947,24767,25607,28702,26992,27770,28767,28970,30271,31149,34437,32295,32916,34375,35315,35249,35607,37452,38309,39044,39676,75258,40544,40494,42033,43228,43613,45814,47724,46431,47523,49710,50880,51858,52340,51821,53524,54377,55394,57753,58564,57724,59355,59929,61688,63123,63982,64969,65795,66938,68539,68209,68246,69737,69908,70915,72038,73980,72474,75760,75377,75607,77650,79039,78815,79971,
400,945,1639,2101,3677,3311,4189,4654,5686,6087,6535,7993,7914,25800,10231,10020,10449,11496,12163,13151,13628,17118,15136,15897,28302,19353,19559,18840,19723,20057,22754,23907,24585,24905,23863,24625,25163,28060,27357,28229,28431,29792,30449,30477,33847,32293,33735,33647,34719,35310,36091,37142,38067,39537,39511,39610,40842,41343,41953,43369,43740,46394,47495,46383,48216,50395,50477,51735,52736,51685,54673,56698,55773,57843,58849,58064,59791,59729,62130,62200,64630,65342,66090,65967,67373,67673,70988,68710,70030,70505,71796,73505,72517,75055,75043,76299,76768,78929,78265,81459,
392,901,1607,2096,3921,3415,4162,4649,5786,6189,6732,8067,8081,8778,10043,10002,10840,11726,11923,13073,13789,14476,15169,15731,28546,20190,19538,18771,19629,20358,22787,23499,24788,23712,23558,24987,25457,27911,26835,27650,28865,29482,30738,30957,33455,33411,33225,34092,35336,35049,35790,37050,37848,39433,39433,39799,42570,41009,41871,43024,44057,45728,47263,46771,47824,50087,50896,51336,52686,51436,54448,55151,55439,57740,58403,57564,60115,59864,63496,63307,64650,65954,65592,66827,69454,67556,68901,69528,69334,70834,72603,73402,72679,75282,75530,76436,77287,78880,79323,78811,
379,883,1680,2086,4303,3331,4183,4622,5764,6064,25426,7813,7985,8537,10243,10063,10939,11687,12152,13260,14236,14912,15018,15817,28395,19204,32153,18591,19932,19822,22680,27178,24452,25705,24425,24723,25471,27913,27316,29905,28669,29917,30311,31457,33634,32581,34888,33886,34720,38420,35245,36987,38200,40868,39991,40574,40717,41578,42278,43266,43589,45494,47847,46917,47930,50178,50496,51515,51957,51220,55592,54804,55709,57993,59163,57529,59897,59641,62660,63150,64259,65628,66400,66722,68401,68022,68657,69876,70044,71064,74635,74890,72592,75043,76234,76586,77821,78477,78289,79582,
401,931,1754,2079,4136,3361,4409,4708,5781,6087,7117,7891,8101,8823,10443,9869,10842,11509,11884,13161,13846,17968,15010,15591,28422,18504,18439,19026,19902,20103,22841,23191,24108,24638,23891,24802,29689,27827,26836,27854,28838,29464,30541,30558,33792,32084,33609,33950,34662,84167,36217,36701,37716,79411,39709,40532,40443,41082,42138,42914,43514,45633,46927,47102,48007,49851,50421,51640,52081,52099,54492,68633,56679,58012,58348,58343,59483,59273,61768,63173,64760,64910,67209,66433,67609,68662,68899,69251,70841,70779,72603,73057,72150,75160,77635,76037,77703,78773,80393,79219,
419,950,1645,2104,4285,3292,4115,4645,5603,6141,7060,7979,8036,8803,10163,9931,10727,11432,11986,12763,13889,14275,14913,16246,28750,18854,18124,18791,19216,20478,23051,23814,24734,23826,23664,24948,50745,28168,27099,27900,28415,29291,30088,32798,33482,32231,32752,34258,35301,35188,35751,37287,238047,38406,39938,40351,40288,41689,42730,43147,43581,45589,47057,46772,48194,50304,50285,51573,53867,51486,53967,56181,55767,60429,58792,57805,59943,59761,62342,62506,63841,65394,65341,66954,67868,68127,68567,69480,69527,70484,71959,73207,73020,74094,76955,76748,77141,78787,80184,79834,
414,950,1633,2035,4975,3373,4425,4625,19143,6045,7228,7927,8000,8770,9995,9989,10635,11407,12000,12911,13907,14488,15066,15749,34041,18783,18538,19120,19269,20404,23064,23187,25049,24143,23950,25071,39044,27966,26987,28158,28926,29361,35616,30456,34381,32636,32796,33808,71724,35746,35659,37335,38316,38525,39939,40440,40648,41200,41840,43471,44174,45929,47291,47193,47820,50041,50493,51869,52147,51463,53810,56698,55014,57240,58891,57738,59834,60023,62437,63325,64144,64857,66451,67626,67325,67968,69221,71220,70763,71322,72282,73840,72661,75364,74572,75719,79932,78944,78737,79054,
409,939,1597,2143,17194,3345,4332,4586,5502,5975,7252,7999,8155,8497,10259,9816,10796,11577,11964,13136,13686,18697,14848,15878,55975,19032,19071,18991,19839,20350,23631,23860,24344,24256,24226,24816,25593,28012,27334,51140,28754,29330,30599,30673,33449,32580,32765,33609,35462,35351,36323,37135,38551,38778,39653,40487,41071,41377,42116,43226,44084,46180,47401,46989,47916,50150,52970,51680,52429,51983,54411,56986,55613,58572,58968,57672,59496,59310,62655,62967,64558,65055,66263,68578,67485,68764,69337,69377,70334,70896,71970,73787,72766,75103,75396,76825,78107,78978,79240,79457,
406,952,1657,2104,2726,3351,4098,4623,5468,6113,7196,7897,8164,8701,10114,9819,10809,11438,12239,12899,13892,14320,15225,15760,50606,18797,18151,19146,19258,20526,23017,23621,24974,23593,23585,25025,25453,28742,27176,47338,28888,29343,30149,30632,34552,32256,33145,33779,35089,35319,35619,37037,38238,38848,40005,40152,45060,41053,42475,43449,43714,45738,47427,46360,48236,50014,51000,51668,52859,51702,54215,56114,55263,57918,58916,56968,59623,59048,62413,64681,64130,67166,65961,66524,68277,68908,69311,69171,70263,70740,72613,73001,72904,74414,75902,78362,78224,80333,79944,79634,
393,872,1709,2070,25457,3347,4138,4726,5340,6092,7138,7967,8074,8815,10064,9998,10696,11464,12099,13362,14055,33584,14981,15723,28252,18856,17960,18422,19165,40290,22586,24587,29977,23449,47323,24324,25564,28078,27398,28275,29049,29230,30127,30716,37299,32706,33481,33730,34869,34890,35617,37161,38039,39207,39896,39994,79132,41160,42425,43013,43936,45797,47014,47028,48226,49968,51697,51201,52070,51229,54078,55925,55313,57930,59041,57485,59556,59649,62288,63496,63653,64153,66434,66416,67783,69924,68385,69223,69498,70800,72656,72993,71939,75825,75605,77404,76611,78598,78452,80330,
419,929,1703,2024,5101,3318,4271,4649,5362,6073,9735,7898,8035,8566,10377,10124,10878,11460,11974,13178,13760,15960,15153,15897,28585,18688,19093,18601,19295,21679,22755,23716,24252,23271,25631,24710,25065,28351,26915,28114,28728,29352,29892,30560,33894,32109,32924,33541,34623,35165,36041,37108,37919,38631,41262,40080,41113,41562,42219,43304,43111,45654,47794,46692,48417,49866,51114,55329,52854,51600,54205,56302,55777,57142,60535,58005,58917,59573,62421,63401,63884,65264,68934,67403,67591,67748,68538,69193,70221,72629,71415,73553,71909,77919,76322,77005,77131,78127,78883,80088,
400,888,1609,2057,4678,3405,4056,4795,5194,6108,7225,7848,8147,8869,10112,9998,10983,11481,11987,13429,13927,21988,15286,15733,28716,18796,18352,18833,18864,21985,22574,23708,24259,23645,37986,25093,25561,31119,26720,28569,28909,29416,30121,30482,34663,31970,33434,34049,34751,34909,36128,37383,38537,38811,39276,40099,40823,41649,42130,42956,43974,45471,48298,46701,48224,50335,50500,51912,51480,51653,53880,56330,56113,57418,71765,73032,59678,59270,71021,62896,63740,65532,66876,66786,67205,67275,68804,69219,70019,71164,72293,73549,72214,74590,75538,76325,77306,78411,78518,79266,
446,932,1675,2120,5259,3432,3927,4737,5322,6110,7235,7640,8118,8613,10403,10029,10789,11431,11911,12840,13742,59521,15396,15869,28367,18550,18469,18769,19060,35187,22771,23657,24308,24216,23642,25205,25783,28597,29007,28126,28747,29224,29807,31063,34383,32538,32904,34419,35079,35022,36158,37067,37859,39237,39855,40584,40584,41311,42398,43465,43412,45725,47256,46298,48278,50686,51169,51888,53066,53518,53427,55911,55758,57896,57801,59771,59628,61673,62224,63259,64359,65979,66049,67482,67332,68414,68902,69578,69596,70727,71889,72502,71950,75596,76713,76742,76942,78605,78836,80418,
432,920,1546,2157,4351,3427,3931,4576,5152,5959,7115,8053,8088,8628,10498,10051,11034,11524,11994,13085,13990,22367,15249,15765,28228,19104,18636,18988,19393,39167,22518,24579,24175,25951,23907,24559,25684,28264,27268,28728,28887,31433,30342,30258,33867,32513,33500,34112,34891,35183,35857,37208,38144,38988,39463,67364,41054,40839,42423,43240,43134,45908,49807,47167,48575,50198,50807,51697,52151,51689,53502,55942,55563,58209,57635,58635,59304,58794,62487,63720,64681,66223,65646,66894,67766,68405,69178,69560,69743,70880,72096,73324,72462,74330,75950,75068,77251,79251,78008,80130,
411,913,1762,2052,4735,3413,4020,4665,5211,6058,7163,8080,8130,8606,12322,10179,10992,13420,12252,13044,13830,23011,15145,15890,28317,19309,18702,19087,19750,22180,23422,23642,24579,69524,23506,24878,26039,28066,26545,29387,28482,28866,30397,30373,33577,32363,33781,58366,34692,34581,36487,37412,37768,39133,39483,69663,41227,41792,42270,43323,43759,45356,60023,46492,68978,49909,50632,52118,52873,51559,54691,56313,56072,57676,57212,59252,63058,59740,61849,63220,64525,64635,65920,66113,67723,67827,67992,69313,69542,71260,72399,73400,72197,74970,75883,75646,77263,77577,77940,82056,
412,929,1692,2120,5018,3398,4148,4553,5383,6101,7139,8087,8011,8535,10177,10061,10792,30849,12165,13175,13857,21217,15124,15851,28545,18881,18613,18983,19296,35453,24735,23512,24517,24215,23788,24598,25760,28834,27203,28941,29001,29557,29901,30447,34040,32259,33644,47127,34771,35402,35314,36956,37938,72205,39903,56329,40866,41286,42099,43261,44017,45353,46617,47114,66759,50496,50240,52120,51944,51508,53971,56436,57681,57652,57215,58984,60245,59537,62863,63709,66739,65556,65320,66338,67786,68054,68694,69375,69796,70539,72063,73762,72602,74765,75569,76401,77995,77971,78472,80008,
408,958,1607,2112,3874,3392,3957,4577,5387,6016,7137,7960,7860,8913,10497,10059,10716,12618,12176,13046,13616,22024,15185,15653,28589,18753,18288,18838,19496,40278,24128,23940,48749,23759,23619,24734,25807,30193,27406,28843,28837,29512,30066,30318,33654,32728,33215,34188,35040,35309,35632,37127,37924,38974,39696,40435,41208,40707,42192,66462,43983,47439,46117,46956,48597,51099,50655,52377,52358,52343,72830,56890,54550,57667,57571,59250,59798,59379,61851,63453,65211,65646,66875,66316,69299,68345,70242,69496,69760,71130,71860,72984,72228,75428,75750,76461,77602,79038,81296,79915,
428,943,1618,1986,4220,3449,3878,4600,5320,6041,7097,8001,8034,8651,10069,9984,10630,12326,11982,12909,13611,22911,15128,15682,24031,18665,18533,18537,18981,21989,23140,23313,44263,24178,23783,27205,25384,28472,26836,28922,28772,29394,30707,30982,33913,31980,33227,33358,35152,35501,35991,36963,38129,38913,39534,40589,40605,41779,42209,57055,67439,45311,46200,48830,47659,71376,50992,51475,52878,51787,71579,56059,55725,57075,57640,59375,59656,59020,62522,63079,64704,64638,66327,66941,67783,68234,68743,69101,70536,70276,74149,75034,72817,74590,78696,75959,76468,79428,78790,79511,
427,886,1543,2120,3928,3324,3993,4692,5209,6050,7275,8007,8131,8764,10247,9933,10764,25403,12329,13205,13679,21546,15007,15986,26776,19357,18419,18787,19746,22102,22810,23049,23578,23944,23641,63628,25666,29254,26919,29424,28502,29728,30442,30673,34055,32609,33157,33840,34998,35014,36491,36949,37762,39013,39670,39930,40272,40916,42142,43402,57961,45299,45946,46980,48281,51318,50010,51091,52144,51672,54619,57835,55819,58080,57418,59638,59804,59376,62368,63285,64866,65512,67054,66530,67704,67983,68918,69624,69362,70257,71985,73506,71945,75338,76243,75798,77151,78903,78267,79270,
379,975,1614,2044,4131,3492,4056,4626,5243,6168,7100,8114,8051,8751,10191,10011,11307,11560,12124,12788,13921,22585,14979,15848,27940,18816,18453,18537,19483,22013,23873,23490,23282,24211,23856,25108,25355,28637,27085,28148,28549,29160,30451,30527,33903,32208,33661,33804,35070,34961,36100,36678,38443,38643,39989,40400,40720,41155,41963,42892,43913,45605,46166,46390,47074,65923,50900,50965,52627,51777,53663,56032,55703,58638,56954,59461,59463,59998,62055,63405,64033,65287,65998,66679,66916,68775,68922,69911,71450,70774,72339,73079,73598,75441,75462,79953,80031,79258,79150,79425,
